"","Team","Opponent","game_id","game_date","season","is_home","TOI","GF","GA","G_diff","xGF","xGA","xG_diff","SF","SA","S_diff","FF","FA","F_diff","CF","CA","C_diff","PEND2","PENT2","PEND5","PENT5"
"16188","NYR","WSH",2015020673,16817,20152016,0,60,2,5,-3,4.41486911773291,3.59862386549321,0.816245252239696,33,24,9,44,35,9,61,57,4,4,4,0,0
"16189","NYR","VAN",2015020683,16819,20152016,1,63.9,3,2,1,4.36628053125605,3.63618728448637,0.730093246769684,49,20,29,65,27,38,78,37,41,1,1,0,0
"16190","NYR","CAR",2015020705,16822,20152016,0,60,4,1,3,4.51172901266546,4.50623573578196,0.00549327688349877,32,31,1,49,43,6,57,56,1,1,1,0,0
"16191","NYR","OTT",2015020721,16824,20152016,0,60,0,3,-3,6.29493765742518,5.86733652808471,0.427601129340474,35,33,2,50,47,3,64,74,-10,3,2,0,0
"16192","NYR","BUF",2015020726,16825,20152016,1,60,6,3,3,4.67181787907617,5.27647505077948,-0.604657171703309,33,26,7,47,37,10,58,53,5,4,1,0,0
"16193","NYR","N.J",2015020745,16833,20152016,0,60,2,3,-1,2.290758391704,4.38556254615105,-2.09480415444705,33,25,8,42,33,9,50,41,9,4,2,0,0
"16194","NYR","MIN",2015020760,16835,20152016,1,60,4,2,2,4.72091092464402,4.32162653264822,0.399284391995792,30,18,12,50,31,19,66,43,23,3,3,0,0
"16195","NYR","PHI",2015020776,16837,20152016,0,65,2,2,0,4.38244035137177,5.80825886392267,-1.4258185125509,28,28,0,38,46,-8,54,64,-10,2,7,0,0
"16196","NYR","N.J",2015020790,16839,20152016,1,60,2,1,1,4.13902344240341,5.42756409427167,-1.28854065186826,37,28,9,47,36,11,74,49,25,5,0,0,0
"16197","NYR","PIT",2015020807,16841,20152016,0,60,3,0,3,5.33340245753061,3.19448210217394,2.13892035535667,22,34,-12,33,48,-15,41,73,-32,1,2,0,0
"16198","NYR","L.A",2015020819,16843,20152016,1,63.1666666666667,4,5,-1,3.78193831692192,6.92777541355281,-3.14583709663088,28,34,-6,33,49,-16,43,72,-29,1,2,0,0
"16199","NYR","PHI",2015020839,16845,20152016,1,60,3,1,2,4.78097197480713,6.13027434183459,-1.34930236702746,30,22,8,37,50,-13,51,70,-19,6,6,0,0
"16200","NYR","CHI",2015020855,16848,20152016,1,60,3,5,-2,5.70451120342113,3.9905246362614,1.71398656715974,34,20,14,47,28,19,63,38,25,1,4,0,0
"16201","NYR","TOR",2015020860,16849,20152016,0,60,4,2,2,2.93912218924717,4.56142454936824,-1.62230236012107,20,37,-17,27,53,-26,37,73,-36,2,8,0,0
"16202","NYR","DET",2015020885,16852,20152016,1,61.9833333333333,1,0,1,3.03881925276073,4.03913835569983,-1.0003191029391,30,22,8,46,34,12,58,52,6,6,5,0,0
"16203","NYR","N.J",2015020893,16854,20152016,0,60,2,5,-3,1.36479517038173,4.2583369021886,-2.89354173180688,19,36,-17,25,46,-21,39,52,-13,2,4,0,0
"16204","NYR","STL",2015020910,16856,20152016,0,60,2,1,1,2.38499606441032,3.93956737595047,-1.55457131154015,23,36,-13,31,51,-20,39,67,-28,2,2,0,0
"16205","NYR","DAL",2015020925,16858,20152016,0,60,3,2,1,5.80067380162654,10.4677095619845,-4.66703576035798,29,38,-9,43,59,-16,61,85,-24,3,1,0,0
"16206","NYR","CBJ",2015020937,16860,20152016,1,60,2,1,1,5.40485251130303,2.11546392389573,3.2893885874073,23,27,-4,34,37,-3,50,59,-9,1,1,0,0
"16207","NYR","PIT",2015020957,16863,20152016,0,60,1,4,-3,3.43814205572222,3.83817219855564,-0.400030142833417,28,26,2,40,32,8,52,44,8,2,3,0,0
"16208","NYR","WSH",2015020966,16864,20152016,0,60,3,2,1,7.61139334735486,5.85930939228274,1.75208395507212,23,34,-11,35,50,-15,48,77,-29,3,3,0,0
"16209","NYR","NYI",2015020982,16866,20152016,1,60,4,6,-2,3.83672225228656,4.88606388168409,-1.04934162939753,26,32,-6,43,48,-5,57,60,-3,3,3,0,0
"16210","NYR","BUF",2015020993,16868,20152016,0,60,4,2,2,5.78918870267808,2.9698240592993,2.81936464337878,26,36,-10,39,45,-6,52,56,-4,2,2,0,0
"16211","NYR","DET",2015021019,16872,20152016,0,63.05,2,3,-1,3.58029810226526,5.76623204178759,-2.18593393952233,25,43,-18,38,61,-23,45,77,-32,4,5,0,0
"16212","NYR","PIT",2015021030,16873,20152016,1,60,3,5,-2,3.97327024557489,5.4362747403793,-1.46300449480441,27,33,-6,41,39,2,57,57,0,5,4,0,0
"16213","NYR","ANA",2015021052,16876,20152016,0,60,2,1,1,4.40567721000116,3.87813005068165,0.527547159319511,23,23,0,31,37,-6,44,55,-11,3,0,0,0
"16214","NYR","L.A",2015021060,16877,20152016,0,61.5666666666667,3,4,-1,3.33583354840812,6.77415552828461,-3.43832197987649,26,37,-11,32,57,-25,41,72,-31,2,3,0,0
"16215","NYR","S.J",2015021069,16879,20152016,0,60,1,4,-3,2.73962221166585,8.72121672911244,-5.9815945174466,26,52,-26,39,63,-24,56,81,-25,3,4,0,0
"16216","NYR","FLA",2015021086,16881,20152016,1,60,4,2,2,5.02686622968758,4.80340012708962,0.223466102597968,32,27,5,39,33,6,50,48,2,4,3,0,0
"16217","NYR","BOS",2015021100,16883,20152016,1,60,5,2,3,4.63457584014031,7.5676646351208,-2.93308879498048,24,41,-17,37,57,-20,46,75,-29,5,2,0,0
"16218","NYR","MTL",2015021120,16886,20152016,0,60,5,2,3,5.8395378581216,5.97592309809988,-0.136385239978289,23,26,-3,39,39,0,56,53,3,4,7,0,0
"16219","NYR","PIT",2015021130,16887,20152016,1,64.5,2,3,-1,5.01826411456568,5.30926102922149,-0.290996914655807,27,32,-5,42,53,-11,66,79,-13,2,2,0,0
"16220","NYR","CAR",2015021155,16891,20152016,0,60,3,4,-1,4.91546094359364,3.51296961211483,1.40249133147881,27,28,-1,38,41,-3,50,51,-1,3,2,0,0
"16221","NYR","BUF",2015021173,16893,20152016,1,60,3,4,-1,4.46789392520077,2.77693443393218,1.69095949126859,36,24,12,51,34,17,68,46,22,3,2,0,0
"16222","NYR","CBJ",2015021184,16895,20152016,0,60,4,2,2,0,0,0,30,29,1,47,43,4,64,63,1,1,4,0,0
"16223","NYR","T.B",2015021190,16896,20152016,1,60,3,2,1,3.11685270412863,5.42748686653067,-2.31063416240204,28,41,-13,39,54,-15,50,69,-19,6,6,0,0
"16224","NYR","NYI",2015021204,16898,20152016,1,60,1,4,-3,4.80173767643629,3.70403736680601,1.09770030963028,37,23,14,48,34,14,71,48,23,5,4,0,0
"16225","NYR","DET",2015021217,16900,20152016,1,60,3,2,1,3.50988043780671,6.5274361639531,-3.01755572614638,20,33,-13,33,45,-12,40,59,-19,2,4,0,0
"16226","NYR","PIT",2015030141,16904,20152016,0,60,2,5,-3,5.88421377194106,7.06504608500599,-1.18083231306492,37,31,6,56,46,10,78,56,22,4,5,0,0
"16227","NYR","PIT",2015030142,16907,20152016,0,60,4,2,2,3.04206700958841,3.80064760605455,-0.758580596466146,28,31,-3,33,41,-8,50,59,-9,5,7,0,0
"16228","NYR","PIT",2015030143,16910,20152016,1,60,1,3,-2,3.57391305977944,4.0553224452399,-0.481409385460459,17,31,-14,27,39,-12,42,58,-16,5,5,0,0
"16229","NYR","PIT",2015030144,16912,20152016,1,60,0,5,-5,4.365989676764,2.65941857040161,1.70657110636239,31,32,-1,56,44,12,71,56,15,5,6,0,0
"16230","NYR","PIT",2015030145,16914,20152016,0,60,3,6,-3,3.93375172131346,2.75343884719769,1.18031287411577,41,28,13,50,36,14,69,48,21,4,3,0,0
"16231","NYR","NYI",2016020006,17087,20162017,1,60,5,3,2,6.22053082119237,4.34621846571099,1.87431235548138,39,28,11,54,42,12,73,58,15,5,3,0,0
"16232","NYR","STL",2016020025,17089,20162017,0,60,2,3,-1,3.19341923319551,1.49375813372899,1.69966109946652,35,18,17,49,23,26,62,30,32,2,5,0,0
"16233","NYR","S.J",2016020033,17091,20162017,1,60,7,4,3,4.95165853719664,7.18930328544229,-2.23764474824566,29,31,-2,37,43,-6,44,61,-17,4,5,0,0
"16234","NYR","DET",2016020049,17093,20162017,1,60,1,2,-1,5.79359222182757,1.29329391522151,4.50029830660606,33,18,15,54,30,24,74,44,30,4,4,0,0
"16235","NYR","WSH",2016020071,17096,20162017,0,60,4,2,2,3.61636460066438,2.58376208374827,1.03260251691611,26,28,-2,35,37,-2,48,52,-4,3,2,0,0
"16236","NYR","ARI",2016020079,17097,20162017,1,60,3,2,1,3.87741462979466,4.7717138852604,-0.894299255465739,26,29,-3,42,41,1,50,69,-19,2,1,0,0
"16237","NYR","BOS",2016020095,17100,20162017,1,60,5,2,3,5.22552753775381,4.8256770535445,0.39985048420931,31,29,2,43,36,7,61,44,17,7,2,0,0
"16238","NYR","CAR",2016020108,17102,20162017,0,60,2,3,-1,4.91276690707309,2.96974159191359,1.9430253151595,30,21,9,43,32,11,55,46,9,2,1,0,0
"16239","NYR","T.B",2016020127,17104,20162017,1,60,6,1,5,4.50930415249331,5.28117969620507,-0.771875543711758,37,32,5,53,45,8,70,60,10,5,4,0,0
"16240","NYR","STL",2016020132,17106,20162017,1,60,5,0,5,4.1541816310633,4.90051852354327,-0.746336892479974,29,35,-6,39,47,-8,51,65,-14,7,3,0,0
"16241","NYR","EDM",2016020148,17108,20162017,1,60,5,3,2,6.8195730409825,3.15671212872394,3.66286091225857,31,24,7,43,32,11,54,37,17,3,3,0,0
"16242","NYR","BOS",2016020162,17110,20162017,0,60,5,2,3,4.18626385264048,4.03228977994877,0.15397407269171,24,37,-13,33,53,-20,44,71,-27,3,3,0,0
"16243","NYR","WPG",2016020177,17111,20162017,1,60,5,2,3,1.77005002416485,3.78354447454331,-2.01349445037845,18,26,-8,27,37,-10,37,58,-21,0,2,0,0
"16244","NYR","VAN",2016020184,17113,20162017,1,60,3,5,-2,3.84488317283109,3.49402830326402,0.350854869567069,26,29,-3,38,31,7,52,41,11,5,2,0,0
"16245","NYR","CGY",2016020222,17117,20162017,0,60,4,1,3,3.68647654976485,5.64095421411912,-1.95447766435427,28,36,-8,41,46,-5,49,70,-21,2,3,0,0
"16246","NYR","EDM",2016020228,17118,20162017,0,60,3,1,2,3.81661466159846,4.86535887967693,-1.04874421807847,27,39,-12,30,55,-25,40,77,-37,0,2,0,0
"16247","NYR","VAN",2016020241,17120,20162017,0,60,7,2,5,3.95186269224561,5.52878410817721,-1.5769214159316,25,38,-13,33,51,-18,39,72,-33,3,4,0,0
"16248","NYR","CBJ",2016020257,17123,20162017,0,60,2,4,-2,3.44383162329905,3.20410818095388,0.239723442345166,27,24,3,38,38,0,50,52,-2,2,2,0,0
"16249","NYR","FLA",2016020272,17125,20162017,1,65,2,2,0,3.59791397835943,3.78307800499442,-0.185164026634993,35,30,5,38,39,-1,46,60,-14,3,4,0,0
"16250","NYR","PIT",2016020277,17126,20162017,0,60,5,2,3,6.25858576278551,4.73357716660394,1.52500859618158,36,31,5,44,38,6,50,54,-4,3,4,0,0
"16251","NYR","PIT",2016020290,17128,20162017,1,60,1,6,-5,3.32507979350225,5.22720898553962,-1.90212919203736,17,38,-21,29,52,-23,43,71,-28,4,2,0,0
"16252","NYR","PHI",2016020302,17130,20162017,0,60,3,2,1,3.43927517614793,3.4075585914145,0.0317165847334309,23,42,-19,28,51,-23,39,78,-39,2,1,0,0
"16253","NYR","OTT",2016020326,17132,20162017,1,60,0,2,-2,6.11554343727767,5.23635699012084,0.879186447156826,33,20,13,48,30,18,71,51,20,5,3,0,0
"16254","NYR","CAR",2016020330,17134,20162017,1,60,3,2,1,2.44027676883661,3.34324220840335,-0.902965439566742,21,28,-7,32,38,-6,47,60,-13,4,3,0,0
"16255","NYR","BUF",2016020346,17136,20162017,0,60,3,4,-1,3.24694109757547,8.23208792431979,-4.98514682674431,25,34,-9,39,50,-11,48,71,-23,2,2,0,0
"16256","NYR","CAR",2016020360,17138,20162017,1,60,4,2,2,3.55807560409482,3.83405630156631,-0.275980697471482,23,28,-5,31,36,-5,46,57,-11,2,3,0,0
"16257","NYR","NYI",2016020384,17141,20162017,0,60,2,4,-2,5.26658647094155,4.13344988517443,1.13313658576712,38,32,6,49,38,11,77,44,33,5,2,0,0
"16258","NYR","WPG",2016020401,17143,20162017,0,60,2,1,1,3.24379133107141,2.53363646229263,0.710154868778773,24,18,6,32,26,6,47,36,11,4,3,0,0
"16259","NYR","CHI",2016020409,17144,20162017,0,60.9166666666667,1,0,1,5.07645815790238,1.79995304747717,3.27650511042521,37,26,11,46,33,13,62,54,8,2,1,0,0
"16260","NYR","N.J",2016020426,17146,20162017,1,60,5,0,5,5.29760428297368,3.99252716638148,1.3050771165922,31,19,12,44,27,17,60,41,19,6,5,0,0
"16261","NYR","CHI",2016020433,17148,20162017,1,60,1,2,-1,4.57296912994934,4.57485886593349,-0.00188973598415032,34,26,8,51,39,12,62,58,4,1,2,0,0
"16262","NYR","DAL",2016020452,17150,20162017,0,60,2,0,2,5.14848685658674,4.33069297541806,0.817793881168683,30,27,3,43,47,-4,56,61,-5,3,6,0,0
"16263","NYR","NSH",2016020468,17152,20162017,0,65,1,1,0,4.1758970891533,7.62096444884082,-3.44506735968753,27,32,-5,43,48,-5,56,65,-9,2,3,0,0
"16264","NYR","N.J",2016020475,17153,20162017,1,65,2,2,0,5.67867706720483,6.23369681334589,-0.555019746141056,27,31,-4,41,48,-7,58,64,-6,2,4,0,0
"16265","NYR","PIT",2016020483,17155,20162017,0,60,2,7,-5,3.6933175035237,5.93951652975193,-2.24619902622823,28,47,-19,34,62,-28,46,71,-25,3,4,0,0
"16266","NYR","MIN",2016020506,17158,20162017,1,60,4,7,-3,5.84658947197022,4.53108527910081,1.31550419286941,35,21,14,51,34,17,73,43,30,2,1,0,0
"16267","NYR","OTT",2016020519,17162,20162017,1,60,4,3,1,5.05542578469758,5.76799546176335,-0.712569677065765,25,36,-11,37,46,-9,48,60,-12,7,7,0,0
"16268","NYR","ARI",2016020543,17164,20162017,0,60,6,3,3,5.98723420696471,2.95424176227061,3.0329924446941,32,21,11,53,38,15,61,50,11,7,3,0,0
"16269","NYR","COL",2016020555,17166,20162017,0,60,6,2,4,7.37912460509688,3.26747197075343,4.11165263434344,37,27,10,45,40,5,52,48,4,5,3,0,0
"16270","NYR","BUF",2016020565,17169,20162017,1,60,1,4,-3,4.55486873372138,3.00734567761538,1.547523056106,25,19,6,40,30,10,52,45,7,1,5,0,0
"16271","NYR","PHI",2016020573,17170,20162017,0,60,5,2,3,8.66682141484387,4.80460005979694,3.86222135504693,28,32,-4,44,41,3,54,63,-9,2,3,0,0
"16272","NYR","CBJ",2016020598,17173,20162017,0,60,5,4,1,6.5642722878838,6.24597368198738,0.318298605896416,34,37,-3,43,50,-7,60,63,-3,3,4,0,0
"16273","NYR","TOR",2016020633,17179,20162017,1,60,2,4,-2,3.07304979465243,5.9331526506503,-2.86010285599787,36,27,9,53,35,18,67,51,16,6,4,0,0
"16274","NYR","MTL",2016020642,17180,20162017,0,60,4,5,-1,5.76241924492206,6.05561605765251,-0.293196812730457,33,32,1,43,40,3,62,58,4,2,2,0,0
"16275","NYR","DAL",2016020663,17183,20162017,1,60,6,7,-1,6.01194860815303,6.36655459103162,-0.354605982878581,40,31,9,51,42,9,71,54,17,3,2,0,0
"16276","NYR","TOR",2016020679,17185,20162017,0,60,5,2,3,5.77992366016159,2.90413854728104,2.87578511288056,41,25,16,56,40,16,65,58,7,5,3,0,0
"16277","NYR","DET",2016020703,17188,20162017,0,61.9333333333333,1,0,1,1.51111411209649,4.08584260160637,-2.57472848950988,19,21,-2,30,39,-9,41,56,-15,4,3,0,0
"16278","NYR","L.A",2016020708,17189,20162017,1,60,3,2,1,2.2763950212975,6.98396539647576,-4.70757037517826,17,38,-21,22,55,-33,35,80,-45,4,3,0,0
"16279","NYR","PHI",2016020725,17191,20162017,1,60,0,2,-2,4.83971050346756,4.13416836591205,0.705542137555511,34,26,8,53,40,13,69,48,21,3,3,0,0
"16280","NYR","CBJ",2016020742,17197,20162017,1,60,4,6,-2,6.91898995939846,3.65298747445922,3.26600248493924,37,26,11,59,29,30,70,42,28,3,2,0,0
"16281","NYR","BUF",2016020758,17199,20162017,0,63.9333333333333,2,1,1,6.73445880392728,6.21445064982219,0.520008154105093,44,37,7,61,57,4,69,65,4,4,4,0,0
"16282","NYR","CGY",2016020786,17202,20162017,1,60,4,3,1,7.53978204279701,8.50561800680589,-0.965835964008875,32,32,0,43,54,-11,56,70,-14,1,1,0,0
"16283","NYR","ANA",2016020791,17204,20162017,1,60,4,1,3,4.84003776675553,6.91830223154102,-2.07826446478549,20,44,-24,31,60,-29,40,83,-43,2,4,0,0
"16284","NYR","NSH",2016020804,17206,20162017,1,60,4,3,1,4.91325873178721,5.99276980303694,-1.07951107124973,30,37,-7,37,52,-15,46,62,-16,1,3,0,0
"16285","NYR","COL",2016020823,17208,20162017,1,60,4,2,2,3.25480205714121,7.12023156528812,-3.86542950814692,30,34,-4,36,42,-6,49,53,-4,3,1,0,0
"16286","NYR","CBJ",2016020834,17210,20162017,0,60,3,2,1,3.27926948532231,3.48595944989584,-0.206689964573534,23,32,-9,36,41,-5,50,58,-8,5,4,0,0
"16287","NYR","NYI",2016020849,17213,20162017,0,60,2,4,-2,2.36260714690434,3.20101367512393,-0.838406528219593,27,23,4,40,32,8,58,52,6,4,3,0,0
"16288","NYR","WSH",2016020869,17216,20162017,1,60,2,1,1,5.40276227192953,4.42578912303052,0.976973148899008,30,32,-2,39,45,-6,53,60,-7,3,3,0,0
"16289","NYR","MTL",2016020883,17218,20162017,1,65,2,2,0,4.95845911560536,4.75792880088557,0.200530314719799,30,28,2,42,42,0,55,52,3,4,3,0,0
"16290","NYR","TOR",2016020894,17220,20162017,0,65,1,1,0,4.30522493299538,6.11232187726921,-1.80709694427383,38,33,5,59,44,15,86,56,30,2,3,0,0
"16291","NYR","N.J",2016020905,17222,20162017,0,61.2666666666667,4,3,1,7.47975650115404,3.85504849084828,3.62470801030577,40,38,2,47,51,-4,60,57,3,1,2,0,0
"16292","NYR","CBJ",2016020914,17223,20162017,1,60,2,5,-3,3.82546846960048,3.32431997053166,0.501148499068822,30,26,4,45,34,11,65,49,16,2,3,0,0
"16293","NYR","WSH",2016020924,17225,20162017,1,60,1,4,-3,4.24332035413109,4.29586559523113,-0.0525452411000398,30,38,-8,43,47,-4,54,65,-11,4,2,0,0
"16294","NYR","BOS",2016020936,17227,20162017,0,60,2,1,1,2.72188847997859,6.25568702679892,-3.53379854682033,21,33,-12,33,49,-16,44,63,-19,4,2,0,0
"16295","NYR","MTL",2016020956,17229,20162017,1,60,1,4,-3,4.74854974495247,3.25347089505522,1.49507884989725,27,35,-8,38,49,-11,49,60,-11,1,2,0,0
"16296","NYR","T.B",2016020971,17231,20162017,0,63.9333333333333,1,0,1,5.18505138243199,4.46924016363019,0.715811218801804,34,38,-4,43,53,-10,47,66,-19,5,7,0,0
"16297","NYR","FLA",2016020976,17232,20162017,0,60,5,2,3,5.28074121601639,6.83531769003275,-1.55457647401636,28,45,-17,45,58,-13,52,73,-21,4,5,0,0
"16298","NYR","CAR",2016020985,17234,20162017,0,60,3,4,-1,11.1865821151277,4.04665104934247,7.13993106578528,43,30,13,57,38,19,71,50,21,5,4,0,0
"16299","NYR","DET",2016021011,17237,20162017,0,60,4,1,3,2.85898183134287,4.07212159235496,-1.21313976101209,31,24,7,36,40,-4,43,47,-4,2,4,0,0
"16300","NYR","T.B",2016021017,17238,20162017,1,60,2,3,-1,4.43574369447015,4.33818793507817,0.0975557593919802,28,16,12,41,30,11,55,40,15,1,2,0,0
"16301","NYR","FLA",2016021049,17242,20162017,1,65,3,3,0,3.88443603807291,4.12553065285232,-0.241094614779407,32,37,-5,44,46,-2,61,61,0,5,4,0,0
"16302","NYR","MIN",2016021059,17243,20162017,0,60,3,2,1,5.75935742725812,2.71098825134007,3.04836917591805,30,27,3,35,36,-1,51,52,-1,4,4,0,0
"16303","NYR","N.J",2016021077,17246,20162017,0,64.0833333333333,2,3,-1,6.9039228373731,4.70757880131714,2.19634403605596,40,29,11,57,35,22,68,41,27,2,3,0,0
"16304","NYR","NYI",2016021087,17247,20162017,1,60,2,3,-1,6.90462839030897,3.31787803690946,3.58675035339951,36,28,8,57,38,19,71,53,18,5,4,0,0
"16305","NYR","L.A",2016021116,17250,20162017,0,60,3,0,3,4.61255112994695,3.67993048328208,0.932620646664873,20,30,-10,31,52,-21,41,70,-29,3,4,0,0
"16306","NYR","ANA",2016021121,17251,20162017,0,60,3,6,-3,4.6997235461828,5.03219368845243,-0.332470142269631,28,34,-6,46,43,3,62,56,6,2,3,0,0
"16307","NYR","S.J",2016021136,17253,20162017,0,63.1666666666667,4,5,-1,3.50516697851208,3.85436969254448,-0.349202714032401,28,35,-7,44,56,-12,61,72,-11,4,3,0,0
"16308","NYR","PIT",2016021150,17256,20162017,1,65,3,3,0,4.63046837547881,5.90157512545557,-1.27110674997675,33,35,-2,47,49,-2,69,67,2,2,3,0,0
"16309","NYR","PHI",2016021173,17258,20162017,1,60,4,3,1,3.74615758865806,2.59218603319641,1.15397155546165,24,23,1,36,30,6,41,45,-4,4,3,0,0
"16310","NYR","WSH",2016021193,17261,20162017,0,60,0,2,-2,5.92135782862535,4.17593039579879,1.74542743282656,24,25,-1,36,38,-2,45,52,-7,2,4,0,0
"16311","NYR","OTT",2016021207,17264,20162017,0,60,1,3,-2,3.96931417065207,3.75129918038147,0.218014990270603,19,33,-14,31,45,-14,43,56,-13,3,4,0,0
"16312","NYR","PIT",2016021226,17265,20162017,1,60,3,2,1,3.39331157389097,4.56516339682275,-1.17185182293179,25,24,1,38,35,3,50,57,-7,1,0,0,0
"16313","NYR","MTL",2016030111,17268,20162017,0,60,2,0,2,7.44652538167429,4.24117445062389,3.2053509310504,31,31,0,42,44,-2,60,68,-8,5,4,0,0
"16314","NYR","MTL",2016030112,17270,20162017,0,78.5666666666667,3,4,-1,9.36659133075032,11.3988286334953,-2.03223730274496,38,58,-20,52,75,-23,69,103,-34,4,5,0,0
"16315","NYR","MTL",2016030113,17272,20162017,1,60,1,3,-2,3.04084018742287,3.8819652623949,-0.841125074972027,21,29,-8,32,38,-6,47,51,-4,3,2,0,0
"16316","NYR","MTL",2016030114,17274,20162017,1,60,2,1,1,2.98197359960917,3.47664267523214,-0.494669075622973,32,24,8,42,37,5,60,50,10,2,3,0,0
"16317","NYR","MTL",2016030115,17276,20162017,0,74.3666666666667,3,2,1,5.07459774739436,4.79995194361052,0.274645803783848,36,36,0,44,52,-8,72,80,-8,2,4,0,0
"16318","NYR","MTL",2016030116,17278,20162017,1,60,3,1,2,6.55723771464545,3.69061720406171,2.86662051058374,23,28,-5,37,40,-3,51,67,-16,2,4,0,0
"16319","NYR","OTT",2016030211,17283,20162017,0,60,1,2,-1,6.54295077714869,6.0297796443695,0.513171132779192,35,43,-8,48,52,-4,64,69,-5,4,4,0,0
"16320","NYR","OTT",2016030212,17285,20162017,0,80,5,5,0,5.12293386365127,6.66045033161333,-1.53751646796206,47,32,15,62,53,9,81,77,4,5,5,0,0
"16321","NYR","OTT",2016030213,17288,20162017,1,60,4,1,3,3.15800570969168,4.16546391884913,-1.00745820915745,30,27,3,45,35,10,56,54,2,4,4,0,0
"16322","NYR","OTT",2016030214,17290,20162017,1,60,4,1,3,6.05856588498681,5.91554630127393,0.143019583712872,30,23,7,46,35,11,58,57,1,13,8,0,0
"16323","NYR","OTT",2016030215,17292,20162017,0,66.4666666666667,4,5,-1,8.28830766771137,6.74935198325358,1.5389556844578,33,37,-4,43,52,-9,54,79,-25,5,5,0,0
"16324","NYR","OTT",2016030216,17295,20162017,1,60,2,4,-2,4.35705055071422,3.57018666813725,0.786863882576962,39,26,13,52,35,17,72,42,30,3,2,0,0
"16325","NYR","COL",2017020007,17444,20172018,1,60,2,4,-2,4.76856246689269,3.75945794093423,1.00910452595846,39,26,13,54,35,19,69,44,25,8,6,0,0
"16326","NYR","TOR",2017020016,17446,20172018,0,60,5,8,-3,5.27370717749,6.13799370935885,-0.864286531868856,35,42,-7,49,57,-8,56,75,-19,3,6,0,0
"16327","NYR","MTL",2017020031,17447,20172018,1,60,2,0,2,3.27319899032591,5.49860945219064,-2.22541046186473,25,34,-9,34,46,-12,43,63,-20,3,1,0,0
"16328","NYR","STL",2017020039,17449,20172018,1,60,1,3,-2,3.83453977693352,4.64806629810482,-0.813526521171298,33,23,10,43,32,11,63,42,21,4,4,0,0
"16329","NYR","CBJ",2017020059,17452,20172018,0,60,1,3,-2,4.14369640917019,4.02309452676005,0.120601882410139,38,43,-5,43,56,-13,56,70,-14,5,4,0,0
"16330","NYR","N.J",2017020065,17453,20172018,1,60,2,3,-1,2.96255969116328,4.48161703131575,-1.51905734015247,31,19,12,44,36,8,64,47,17,4,6,0,0
"16331","NYR","PIT",2017020082,17456,20172018,1,60.9666666666667,4,5,-1,3.99105630544066,6.34511350833965,-2.35405720289899,32,33,-1,46,39,7,63,50,13,7,5,0,0
"16332","NYR","NYI",2017020096,17458,20172018,1,65,3,3,0,6.66092594782822,6.32830249074323,0.332623457084992,41,38,3,54,47,7,63,61,2,1,3,0,0
"16333","NYR","NSH",2017020110,17460,20172018,1,60,4,2,2,4.82101407786831,2.83871416098947,1.98229991687885,15,25,-10,22,44,-22,38,62,-24,6,6,0,0
"16334","NYR","S.J",2017020124,17462,20172018,1,60,1,4,-3,4.96316591763753,2.99765735885923,1.96550855877829,34,24,10,48,29,19,59,36,23,6,1,0,0
"16335","NYR","ARI",2017020140,17465,20172018,1,60,5,2,3,5.04590489777456,4.62889575765879,0.417009140115773,30,29,1,45,37,8,59,50,9,3,3,0,0
"16336","NYR","MTL",2017020158,17467,20172018,0,60,4,5,-1,4.08292441873496,4.72605076070977,-0.643126341974806,26,43,-17,41,57,-16,61,71,-10,5,6,0,0
"16337","NYR","VGK",2017020178,17470,20172018,1,60,6,4,2,5.84573624184122,2.91652445117143,2.9292117906698,38,34,4,52,45,7,66,58,8,5,4,0,0
"16338","NYR","T.B",2017020189,17472,20172018,0,61.3166666666667,2,1,1,3.44414605517522,3.83634986839024,-0.392203813215019,35,28,7,41,45,-4,52,60,-8,3,3,0,0
"16339","NYR","FLA",2017020203,17474,20172018,0,61.1333333333333,5,4,1,7.7951113898439,6.03850658527226,1.75660480457164,44,34,10,53,43,10,64,59,5,3,2,0,0
"16340","NYR","CBJ",2017020219,17476,20172018,1,60,5,3,2,4.00465496444667,3.35316374138215,0.651491223064522,26,25,1,36,37,-1,48,53,-5,5,1,0,0
"16341","NYR","BOS",2017020233,17478,20172018,1,60,4,2,2,3.93583512193784,5.867400399904,-1.93156527796616,33,33,0,43,47,-4,56,68,-12,1,4,0,0
"16342","NYR","EDM",2017020249,17481,20172018,1,60,4,2,2,5.88212750229286,5.48396232438972,0.398165177903138,34,29,5,42,43,-1,48,54,-6,3,2,0,0
"16343","NYR","CHI",2017020276,17485,20172018,0,60,3,6,-3,5.45600587294877,5.72809901530854,-0.272093142359779,28,43,-15,41,53,-12,55,63,-8,2,5,0,0
"16344","NYR","CBJ",2017020290,17487,20172018,0,60,0,2,-2,5.46422555290337,6.16645902216416,-0.70223346926079,36,42,-6,49,52,-3,64,63,1,3,3,0,0
"16345","NYR","OTT",2017020307,17489,20172018,1,60,3,0,3,4.19928207757675,4.24963495184757,-0.0503528742708115,27,20,7,40,33,7,57,60,-3,3,2,0,0
"16346","NYR","CAR",2017020326,17492,20172018,0,60,6,1,5,6.18067962917848,2.58261299399601,3.59806663518248,27,33,-6,42,49,-7,48,67,-19,2,5,0,0
