Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2016,Joe Morrow,BOS,D,33,29.43333333,0.891919192,122.31,14.27,89.55,95.81,14.27,87.04,61.16,8.15,88.24,10.19,0,100,48.92,2.04,96,28.54,0,100,8.15,0,100,27.18,2.72,90.91,0,0,-,100.11,5.89,94.44,2.94,0,100,16.67,100,1.167,22.42,4.08,4.08,59.12,84.62,34.65,6.12,8.15,80.95
2016,Colton Parayko,STL,D,79,130.4666667,1.651476793,76.8,14.26,84.34,58.87,11.96,83.12,44.15,10.58,80.67,6.9,1.38,83.33,33.11,7.82,80.9,11.04,4.14,72.73,3.68,0.46,88.89,29.43,4.91,85.71,2.45,0.61,80,59.12,6.64,89.9,1.33,0.66,66.67,15.63,86.96,1.026,22.53,6.9,3.68,45.53,85.96,37.25,10.12,5.06,88.04
2016,Keith Yandle,NYR,D,82,214.8,2.619512195,104.19,14.25,87.97,79.33,12.01,86.85,56.7,9.22,86.02,7.54,0.56,93.1,46.93,5.87,88.89,18.72,2.51,88.16,2.23,0.56,80,37.62,4.47,89.38,2.98,0,100,75.45,10.09,88.21,4.44,0,100,13.3,93.94,1.072,26.54,5.31,1.4,18.16,95,48.88,10.61,5.59,89.74
2016,Brendan Gallagher,MTL,R,53,155.8833333,2.941194969,100.46,14.24,87.58,75.06,12.7,85.53,52.73,8.47,86.16,8.08,1.15,87.5,45.42,5.39,89.39,22.32,2.69,89.23,2.69,0.77,77.78,30.79,3.59,89.55,4.11,0.51,88.89,71.72,5,93.48,3.34,0,100,15.33,86.36,1.017,35.8,10.39,1.92,15.01,94.9,50.81,14.63,4.23,92.31
2016,Sam Reinhart,BUF,C,79,231.8666667,2.935021097,99.37,14.23,87.47,75.3,12.68,85.59,55.89,9.32,85.71,8.02,1.29,86.11,42.18,7.76,84.46,19.93,3.36,85.56,3.88,0.78,83.33,29.67,5.87,83.5,2.76,0.35,88.89,75.88,5.98,92.69,2.99,0.37,88.89,14.35,86.11,1.005,33.64,6.47,0.52,9.06,98.48,58.22,9.83,3.88,93.75
2016,David Perron,"ANA, PIT",L,71,147.6333333,2.079342723,100.38,14.22,87.59,74.78,13.01,85.19,52.02,8.13,86.49,8.53,0.41,95.45,52.02,8.13,86.49,19.91,3.66,84.48,5.28,0,100,42.81,5.96,87.78,2.17,0.54,80,64.57,7.63,89.43,2.35,0,100,16.41,95,1.114,29.67,5.69,2.84,33.73,91.25,43.08,10.16,2.84,93.81
2016,Shane Doan,ARI,R,72,219.6166667,3.050231481,98.08,14.21,87.35,69.67,12.57,84.72,51.09,10.38,83.11,7.1,1.64,81.25,45.08,7.65,85.49,21.31,3.82,84.78,3.82,1.37,73.68,31.69,5.1,86.14,2.19,0,100,71.03,4.34,94.24,2.37,0,100,13.9,84.21,0.981,30.6,7.1,0.27,25.13,99.12,53.27,12.29,3.01,94.66
2016,Francois Beauchemin,COL,D,82,173.2,2.112195122,83.14,14.2,85.41,60.97,11.78,83.81,47.46,10.05,82.53,7.27,0.69,91.3,39.84,8.31,82.73,18.36,3.46,84.13,4.85,0.35,93.33,28.64,6.47,81.58,0.46,0.46,50,58.55,4.5,92.86,3,0,100,15.33,93.1,1.084,25.98,5.54,2.77,35.68,90.36,46.77,10.39,4.5,91.22
2016,Brandon Saad,CBJ,L,78,164.8333333,2.113247863,80.81,14.2,85.06,61.88,12.01,83.74,46.96,10.56,81.65,5.82,1.46,80,46.23,7.28,86.39,21.84,2.55,89.55,3.64,1.09,76.92,32.52,6.31,83.75,2.43,0,100,44.69,5.26,89.47,0.53,0,100,12.4,86.21,0.986,25.12,6.92,1.46,30.58,94.52,43.68,12.74,3.64,92.31
2016,Jiri Tlusty,N.J,L,30,25.38333333,0.846111111,59.09,14.18,80.65,54.37,14.18,79.31,44.91,14.18,76,11.82,2.36,83.33,35.46,4.73,88.24,21.27,4.73,81.82,9.46,2.36,80,18.91,0,100,0,0,-,34.14,10.24,76.92,3.41,0,100,26.32,83.33,1.096,21.27,7.09,4.73,47.28,81.82,37.82,14.18,9.46,80
2016,Brian Boyle,T.B,C,76,46.58333333,0.612938596,97.89,14.17,87.36,72.13,11.59,86.15,51.52,7.73,86.96,6.44,0,100,54.1,5.15,91.3,27.05,0,100,3.86,0,100,36.06,6.87,84,1.72,0,100,59.53,5.58,91.43,1.86,0,100,12.5,100,1.125,28.34,10.3,1.29,33.49,95.65,43.79,10.3,1.29,97.14
2016,Beau Bennett,PIT,R,33,46.71666667,1.415656566,84.77,14.13,85.71,65.5,12.84,83.61,39.81,8.99,81.58,6.42,0,100,38.53,10.27,78.95,12.84,6.42,66.67,2.57,0,100,34.25,5.14,86.96,3.42,0,100,63.08,3.71,94.44,1.86,0,100,16.13,100,1.161,26.97,17.98,1.28,35.96,95.45,34.68,21.83,2.57,93.1
2016,Brett Connolly,BOS,R,71,59.45,0.837323944,101.93,14.13,87.83,74.68,14.13,84.09,48.44,12.11,80,10.09,1.01,90.91,49.45,6.06,89.09,19.18,2.02,90.48,5.05,1.01,83.33,40.37,5.38,88.24,4.04,0,100,69.97,4.37,94.12,2.92,0,100,20.83,91.67,1.125,22.2,5.05,2.02,62.57,91.67,38.35,11.1,4.04,90.48
2016,Pierre-Edouard Bellemare,PHI,L,74,4.25,0.057432432,28.24,14.12,66.67,28.24,14.12,66.67,28.24,14.12,66.67,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,40.78,20.39,66.67,0,0,-,0,100,1,84.71,70.59,0,282.35,100,84.71,70.59,0,100
2016,Boone Jenner,CBJ,C,82,170.25,2.076219512,94.8,14.1,87.06,67.67,11.98,84.96,48.63,8.81,84.66,5.64,1.06,84.21,48.63,4.58,91.39,28.19,2.11,93.02,4.23,0.35,92.31,27.25,3.29,89.23,1.41,0,100,60.07,8.65,87.41,0.51,0,100,11.59,88,0.996,31.37,6.7,1.06,18.68,96.74,56.74,11.98,2.11,96.41
2016,Brent Burns,S.J,D,82,336.6833333,4.105894309,114.77,14.08,89.07,84.11,11.23,88.22,60.41,8.91,87.15,8.91,1.07,89.29,59.52,6.59,90.03,24.41,2.67,90.13,3.56,0.71,83.33,46.81,5.23,89.95,3.8,0.48,88.89,72.59,7.46,90.68,3.35,0,100,14.75,88,1.027,27.62,4.99,0,4.28,100,62.91,12.83,3.21,95.15
2016,Jason Chimera,WSH,L,82,119.45,1.456707317,93.93,14.06,86.98,74.34,12.06,86.05,47.22,11.55,80.34,5.53,1,84.62,48.22,6.53,88.07,16.07,2.01,88.89,3.01,0.5,85.71,42.86,6.03,87.67,2.68,0.67,80,60.95,5.08,92.31,0.73,0,100,11.7,91.3,1.03,27.63,5.53,1,43.7,96.49,39.18,9.54,5.53,87.64
2016,Shawn Matthias,"COL, TOR",L,71,38.43333333,0.541314554,96.79,14.05,87.32,64.01,14.05,82,46.83,10.93,81.08,3.12,3.12,50,46.83,7.81,85.71,23.42,3.12,88.24,1.56,1.56,50,31.22,6.24,83.33,2.08,0,100,65.39,2.25,96.67,0,0,-,6.67,71.43,0.781,34.35,9.37,3.12,46.83,91.67,54.64,14.05,4.68,92.11
2016,Joe Colborne,CGY,C,73,149.4333333,2.047031963,97.57,14.05,87.41,71.07,11.24,86.34,49.79,9.23,84.35,5.62,1.2,82.35,47.38,7.63,86.13,18.87,3.61,83.93,1.2,1.2,50,38.01,5.35,87.65,4.82,0,100,63.8,4.64,93.22,1.16,0,100,11.29,86.96,0.982,27.3,6.42,0.8,28.91,97.14,50.19,12.45,2.81,94.7
2016,Valeri Nichushkin,DAL,R,79,76.9,0.973417722,85.83,14.04,85.94,61.64,13.26,82.29,45.25,11.7,79.45,3.9,3.12,55.56,42.13,10.14,80.6,18.73,3.9,82.76,3.12,2.34,57.14,31.21,8.32,78.95,1.04,1.04,50,56.35,2.25,96.15,0,0,-,8.62,73.33,0.82,17.17,7.02,1.56,56.18,91.67,26.53,17.17,3.12,89.47
2016,Justin Schultz,"EDM, PIT",D,63,136.8833333,2.172751323,84.16,14.03,85.71,60.05,12.27,83.03,42.52,11.4,78.86,4.82,1.75,73.33,42.08,7.45,84.96,15.34,3.51,81.4,1.31,0.88,60,35.65,5.26,87.14,2.92,0,100,55.08,5.07,91.58,1.27,0.63,66.67,11.34,84.62,0.96,32.44,9.2,0,24.98,100,52.6,15.34,1.31,97.56
2016,Brayden Schenn,PHI,C,80,282.3,3.52875,120.3,14.03,89.56,88.63,12.54,87.61,63.12,9.56,86.84,8.29,1.49,84.78,57.17,7.01,89.07,25.72,4.25,85.82,4.89,1.06,82.14,41.94,3.68,91.93,3.12,0.28,91.67,85.65,6.14,93.31,1.54,0.31,83.33,13.13,84.44,0.976,33.58,7.44,0.43,9.56,98.75,62.7,11.26,2.13,96.72
2016,Dmitrij Jaskin,STL,R,65,17.11666667,0.263333333,52.58,14.02,78.95,35.05,10.52,76.92,24.54,10.52,70,0,0,-,21.03,14.02,60,3.51,3.51,50,0,0,-,23.37,14.02,62.5,0,0,-,40.51,0,100,0,0,-,0,100,1,31.55,7.01,7.01,63.1,81.82,49.07,10.52,17.53,73.68
2016,Chris Stewart,ANA,R,56,59.96666667,1.070833333,99.06,14.01,87.61,76.04,12.01,86.36,54.03,8,87.1,7,1,87.5,47.03,8,85.45,21.01,2,91.3,5,1,83.33,34.69,8,81.25,2.67,0,100,72.26,5.78,92.59,0,0,-,12.96,87.5,1.005,29.02,8,3,44.02,90.63,44.02,12.01,7,86.27
2016,John Moore,N.J,D,73,107.0833333,1.466894977,70.6,14.01,83.44,54.35,11.77,82.2,39.22,7.84,83.33,5.6,0,100,29.14,6.16,82.54,10.09,3.36,75,2.8,0,100,25.4,3.74,87.18,1.49,0,100,58.27,9.71,85.71,2.43,0,100,14.29,100,1.143,28.58,10.65,0.56,27.46,98.08,48.19,14.01,4.48,91.49
2016,Riley Sheahan,DET,C,81,94.26666667,1.163786008,84.02,14,85.71,64.29,13.37,82.79,46.46,8.91,83.91,7.64,0,100,41.37,9.55,81.25,15.91,7,69.44,3.18,0,100,33.95,3.39,90.91,2.55,0,100,56.08,3.68,93.85,3.68,0,100,16.44,100,1.164,32.46,5.09,3.18,39.46,91.07,44.55,5.09,6.36,87.5
2016,Brandon Dubinsky,CBJ,C,75,167.2333333,2.229777778,81.44,13.99,85.34,57.76,10.4,84.74,40.9,7.53,84.44,5.38,1.79,75,39.11,5.74,87.2,16.5,2.51,86.79,3.23,1.08,75,30.14,4.31,87.5,1.44,0,100,54.41,7.77,87.5,1.55,0.52,75,13.16,76.19,0.893,24.76,6.46,1.79,32.29,93.24,39.82,11.84,4.66,89.52
2016,Jakub Voracek,PHI,R,73,257.3166667,3.524885845,127.31,13.99,90.1,95.37,12.82,88.15,69.25,9.79,87.61,8.39,1.17,87.8,60.86,7.23,89.38,27.05,4.43,85.93,4.2,0.93,81.82,45.08,3.73,92.36,4.04,0,100,91.28,5.39,94.43,1.68,0.34,83.33,12.12,88.1,1.002,34.51,9.09,0.47,5.13,98.67,65.99,13.52,1.4,97.92
2016,Alexander Wennberg,CBJ,C,69,150.5166667,2.181400966,97.26,13.95,87.46,79.73,11.16,87.72,57.8,9.57,85.8,7.18,1.59,81.82,57.8,6.38,90.06,35.08,1.99,94.62,4.78,0.4,92.31,30.3,5.85,83.82,2.13,0.53,80,55.85,4.61,92.38,1.15,0.58,66.67,12.41,83.33,0.957,36.67,7.18,0.4,15.15,98.92,60.19,10.36,2.39,96.18
2016,Andreas Martinsen,COL,L,55,4.3,0.078181818,55.81,13.95,80,41.86,13.95,75,27.91,13.95,66.67,0,0,-,41.86,0,100,27.91,0,100,0,0,-,18.6,0,100,0,0,-,20.16,0,100,0,0,-,0,100,1,41.86,27.91,0,97.67,100,41.86,41.86,0,100
2016,Daniel Sedin,VAN,L,82,267.0166667,3.256300813,104.04,13.93,88.19,78.87,12.13,86.67,56.4,10.11,84.8,6.29,0.9,87.5,52.81,8.31,86.4,21.8,4.72,82.2,3.15,0.67,82.35,41.35,4.79,89.61,1.8,0,100,69.78,4.22,94.3,2.6,0.32,88.89,11.16,91.11,1.023,34.83,6.52,0,7.42,100,57.52,11.01,2.25,96.24
2016,Andrei Markov,MTL,D,82,280.2166667,3.417276423,96.78,13.92,87.43,71.94,12.63,85.06,51.6,10.49,83.1,6.64,1.28,83.78,43.47,5.57,88.65,20.13,3,87.04,3.85,0.86,81.82,31.12,3.43,90.08,2,0.57,77.78,71.14,4.95,93.5,1.86,0,100,12.86,87.76,1.006,31.05,7.49,1.07,6.21,96.67,55.46,14.35,2.57,95.57
2016,Jonas Brodin,MIN,D,68,8.633333333,0.126960784,34.75,13.9,71.43,27.8,6.95,80,20.85,6.95,75,0,0,-,20.85,6.95,75,13.9,0,100,0,0,-,9.27,9.27,50,0,0,-,20.08,10.04,66.67,0,0,-,0,100,1,55.6,27.8,20.85,139,72.73,62.55,41.7,27.8,69.23
2016,Vladislav Namestnikov,T.B,C,80,142.5,1.78125,72.42,13.89,83.9,56.42,11.79,82.72,38.74,8.84,81.42,3.37,0.84,80,33.68,6.32,84.21,13.05,2.11,86.11,1.26,0.42,75,27.51,5.61,83.05,2.25,0,100,54.13,6.08,89.9,0.61,0,100,8.7,90.48,0.992,29.05,8.84,1.26,21.89,95.83,47.16,13.47,2.11,95.73
2016,Antoine Vermette,ARI,C,76,216.1666667,2.844298246,99.37,13.88,87.75,69.39,12.21,85.03,51.9,9.99,83.86,6.94,2.22,75.76,44.69,7.77,85.19,20.26,4.72,81.11,3.61,1.94,65,32.57,4.07,88.89,1.85,0,100,73.77,4.81,93.88,2.81,0,100,13.37,77.78,0.911,33.03,8.6,0,22.76,100,53.57,13.6,1.94,96.5
2016,Jonathan Marchessault,T.B,C,45,130.05,2.89,87.66,13.84,86.36,67.36,12.46,84.39,47.98,8.77,84.55,7.38,0.46,94.12,47.06,6.46,87.93,16.15,0.92,94.59,3.23,0.46,87.5,41.21,7.38,84.81,4.31,0,100,57.31,7.33,88.66,1.33,0,100,15.38,94.74,1.101,27.22,6.92,0.92,18.45,96.72,43.83,12,1.85,95.96
2016,Evander Kane,BUF,L,65,164.9666667,2.537948718,94.93,13.82,87.29,69.47,11.28,86.04,52.74,6.55,88.96,3.27,0.36,90,41.46,6.55,86.36,17.46,3.64,82.76,1.09,0.36,75,32.01,3.88,89.19,1.45,0,100,69.35,8.93,88.59,1.58,0,100,6.21,94.44,1.007,24,7.64,0.36,29.46,98.51,47.65,14.91,3.64,92.91
2016,Lee Stempniak,"BOS, N.J",R,82,156.5666667,1.909349593,73.96,13.8,84.28,58.25,12.65,82.16,41.39,9.58,81.2,6.51,1.53,80.95,27.59,5.75,82.76,11.11,3.07,78.38,3.45,1.15,75,21.97,3.58,86,2.04,0,100,63.1,8.3,88.37,2.21,0,100,15.74,84,0.997,25.29,8.43,1.53,29.51,94.29,40.62,13.41,2.68,93.81
2016,Jordan Eberle,EDM,"C, R",69,182.7333333,2.648309179,95.88,13.79,87.43,75.52,12.15,86.14,54.83,9.85,84.77,6.57,0.99,86.96,55.49,8.21,87.11,26.27,4.27,86.02,3.61,0.33,91.67,38.96,5.25,88.12,2.63,0.44,85.71,52.65,5.22,90.98,1.42,0.47,75,11.98,90,1.02,24.95,6.57,1.31,21.01,95,50.89,9.85,2.96,94.51
2016,Jamie Benn,DAL,L,82,261.2,3.185365854,118.99,13.78,89.62,88.67,12.17,87.93,64.32,9.42,87.23,10.8,2.07,83.93,62.02,10.11,85.99,23.43,5.28,81.6,5.74,2.07,73.53,51.45,6.43,88.89,2.76,0,100,77.31,1.66,97.9,3.98,0,100,16.79,78.05,0.948,37.21,7.35,0.69,9.65,98.18,67.53,14.24,1.61,97.67
2016,Marcus Foligno,BUF,L,75,17.43333333,0.232444444,68.83,13.77,83.33,48.18,10.33,82.35,34.42,6.88,83.33,6.88,0,100,17.21,3.44,83.33,3.44,0,100,0,0,-,18.36,4.59,80,4.59,0,100,59.66,14.91,80,4.97,0,100,20,100,1.2,20.65,10.33,6.88,82.6,75,24.09,13.77,13.77,63.64
2016,Ryan Strome,NYI,"C, R",71,104.5833333,1.473004695,72.29,13.77,84,54.5,12.62,81.2,37.86,10.33,78.57,3.44,1.15,75,39.01,6.31,86.08,17.21,2.87,85.71,1.72,0.57,75,29.07,4.59,86.36,2.29,0.76,75,43.92,7.46,85.48,0,0,-,9.09,88.89,0.98,24.67,4.59,2.29,39.59,91.49,37.86,9.18,2.29,94.29
2016,Christopher Tanev,VAN,D,69,91.93333333,1.33236715,65.92,13.71,82.79,45.69,10.44,81.4,32.63,6.53,83.33,5.87,0.65,90,29.37,7.83,78.95,15.01,3.26,82.14,3.26,0,100,19.14,6.09,75.86,3.48,0.87,80,49.02,5.66,89.66,0,0,-,18,90,1.08,23.5,11.09,4.57,40.46,83.72,40.46,16.97,7.83,83.78
2016,Martin Hanzal,ARI,C,64,201.4833333,3.148177083,107.8,13.7,88.73,77.13,12.81,85.76,54.5,9.53,85.12,6.85,1.49,82.14,55.98,6.55,89.52,25.31,2.98,89.47,3.28,1.19,73.33,40.9,4.76,89.57,3.18,0.4,88.89,67.1,5.59,92.31,1.72,0,100,12.57,84.38,0.969,26.5,7.74,1.49,22.33,94.68,52.71,13.1,4.17,92.67
2016,David Backes,STL,R,79,197.2333333,2.496624473,95.22,13.69,87.43,73.62,12.78,85.21,48.67,10.65,82.05,9.43,0.91,91.18,41.07,7.61,84.38,13.39,4.56,74.58,4.26,0.61,87.5,36.91,4.06,90.1,2.03,0.41,83.33,73.38,6.59,91.76,5.27,0,100,19.38,91.43,1.108,37.11,5.17,1.52,16.12,96.06,56.89,12.78,3.35,94.44
2016,Zach Hyman,TOR,C,16,4.383333333,0.273958333,54.75,13.69,80,54.75,13.69,80,41.06,0,100,0,0,-,13.69,0,100,13.69,0,100,0,0,-,0,0,-,0,0,-,59.32,19.77,75,0,0,-,0,-,0,54.75,41.06,0,109.51,100,68.44,54.75,0,100
2016,Daniel Carr,MTL,L,23,21.91666667,0.952898551,101.29,13.69,88.1,82.13,5.48,93.75,54.75,2.74,95.24,5.48,0,100,49.28,8.21,85.71,24.64,2.74,90,2.74,0,100,32.85,7.3,81.82,3.65,0,100,71.18,7.91,90,0,0,-,10,100,1.1,24.64,13.69,2.74,60.23,90,30.11,16.43,5.48,84.62
2016,Jason Zucker,MIN,L,71,65.85,0.927464789,91.12,13.67,86.96,67.43,11.85,85.06,43.74,8.2,84.21,3.64,0.91,80,37.36,6.38,85.42,16.4,0,100,2.73,0,100,27.94,8.5,76.67,0,1.21,0,69.75,6.58,91.38,1.32,0,100,8.33,88.89,0.972,24.6,7.29,2.73,41.91,90,46.47,11.85,5.47,89.47
2016,Sam Gagner,PHI,C,53,101.45,1.914150943,68.01,13.6,83.33,52.05,12.42,80.73,36.08,8.28,81.33,4.14,0,100,26.61,6.51,80.36,12.42,1.77,87.5,0.59,0,100,18.93,6.31,75,1.58,0,100,56.38,6.83,89.19,3.42,0,100,11.48,100,1.115,18.93,8.87,1.77,52.05,91.43,24.25,13.6,2.37,91.11
2016,Derek Stepan,NYR,C,72,172.0833333,2.390046296,110.53,13.6,89.04,82.29,11.51,87.73,60.32,9.41,86.5,7.67,1.39,84.62,52.3,7.67,87.21,21.27,3.84,84.72,2.09,0.7,75,41.38,5.11,89,4.18,0.46,90,77.56,6.55,92.22,3.53,0,100,12.72,85.19,0.979,36.96,5.23,1.05,11.16,97.25,59.62,8.72,5.93,90.96
2016,Kris Letang,PIT,D,71,282.9666667,3.985446009,104.11,13.57,88.47,82.06,12.09,87.16,63.4,9.12,87.43,7.85,0.42,94.87,59.16,8.06,88.01,23.32,4.88,82.71,3.39,0.42,88.89,47.78,4.24,91.85,3.39,0,100,62.17,5.51,91.86,2.45,0,100,12.37,95.35,1.077,27.57,6.79,0.42,5.09,98.48,59.16,12.09,2.12,96.54
2016,Max Domi,ARI,L,81,243.6666667,3.008230453,105.14,13.54,88.59,78.55,12.56,86.22,55.4,9.85,84.91,7.39,1.23,85.71,54.91,6.65,89.2,27.82,3.2,89.68,3.94,0.74,84.21,36.11,4.6,88.71,2.63,0.33,88.89,66.51,5.34,92.57,2.13,0,100,13.33,87.5,1.008,28.07,8.37,0.74,26.84,97.44,50.73,13.54,3.94,92.79
2016,Riley Nash,CAR,C,64,66.53333333,1.039583333,106.41,13.53,88.72,76.65,11.72,86.73,54.11,10.82,83.33,7.21,0.9,88.89,43.29,9.02,82.76,15.33,3.61,80.95,2.71,0.9,75,37.27,7.21,83.78,4.81,0,100,83.37,3.91,95.52,1.3,0,100,13.33,91.67,1.05,29.76,5.41,0,33.37,100,43.29,9.92,0,100
2016,Linden Vey,VAN,R,41,93.23333333,2.27398374,79.16,13.51,85.42,64.35,12.87,83.33,46.34,10.3,81.82,5.79,1.93,75,39.9,5.79,87.32,19.31,3.22,85.71,4.5,0.64,87.5,27.46,3.43,88.89,0.86,0.86,50,52.99,7.44,87.69,0.93,0.93,50,12.5,81.25,0.938,32.82,5.79,1.29,21.88,96.23,43.76,7.72,3.22,93.15
2016,Wayne Simmonds,PHI,R,81,293.3666667,3.6218107,124.55,13.5,90.22,93.47,12.07,88.57,67.29,9,88.2,7.77,1.64,82.61,59.52,7.16,89.26,26.59,4.7,84.97,4.29,1.23,77.78,43.9,3.27,93.06,3.82,0.27,93.33,88.04,5.32,94.3,0.89,0.3,75,11.55,81.82,0.934,34.36,8.39,0.2,6.75,99.41,65.65,12.07,1.84,97.27
2016,Dougie Hamilton,CGY,D,82,200.6333333,2.446747967,112.14,13.46,89.29,84.03,11.66,87.81,62.8,8.07,88.61,7.48,0.3,96.15,60.41,6.88,89.78,27.21,2.69,91,2.69,0.3,90,44.26,5.58,88.8,3.19,0,100,69.11,4.75,93.57,3.46,0,100,11.9,96.3,1.082,30.2,7.48,1.2,21.53,96.19,58.32,11.36,2.69,95.59
2016,Nino Niederreiter,MIN,R,82,156.1,1.903658537,84.18,13.45,86.22,65.34,11.15,85.43,47.66,7.69,86.11,6.53,0.77,89.47,43.43,6.53,86.92,20.37,2.31,89.83,3.84,0.38,90.91,30.75,5.64,84.51,1.54,0.51,75,52.19,7.22,87.85,2.22,0,100,13.71,90,1.037,20.37,6.92,2.31,48.43,89.83,39.21,15.76,5.38,87.93
2016,Patrik Elias,N.J,C,16,53.58333333,3.348958333,69.42,13.44,83.78,57.11,10.08,85,44.79,5.6,88.89,4.48,0,100,34.71,5.6,86.11,14.56,1.12,92.86,3.36,0,100,26.87,5.97,81.82,1.49,0,100,48.52,8.09,85.71,0,0,-,10,100,1.1,30.23,7.84,1.12,13.44,96.43,51.51,11.2,4.48,92
2016,Alexander Semin,MTL,R,15,31.25,2.083333333,80.64,13.44,85.71,57.6,9.6,85.71,40.32,7.68,84,3.84,1.92,66.67,38.4,5.76,86.96,11.52,1.92,85.71,1.92,1.92,50,35.84,5.12,87.5,0,0,-,58.24,2.77,95.45,2.77,0,100,9.52,75,0.845,34.56,9.6,1.92,17.28,94.74,57.6,11.52,3.84,93.75
2016,Joe Thornton,S.J,C,82,299.8,3.656097561,118.48,13.41,89.83,88.46,11.01,88.93,63.84,9.01,87.64,9.61,1,90.57,63.24,5.8,91.59,26.82,2.4,91.78,4,0.6,86.96,48.57,4.54,91.46,4.27,0.53,88.89,72.27,6.94,91.24,3.47,0,100,15.05,88.89,1.039,37.02,6.2,0.4,6.6,98.93,65.44,12.61,2.6,96.18
2016,Nathan MacKinnon,COL,C,72,210.3333333,2.921296296,97.56,13.41,87.92,74.17,10.84,87.25,54.77,9.98,84.58,7.42,1.14,86.67,47.35,8.84,84.26,18.54,3.99,82.28,3.42,0.57,85.71,38.42,6.47,85.59,3.04,0.38,88.89,66.75,3.71,94.74,2.47,0,100,13.54,88.57,1.021,31.66,3.71,1.43,11.7,95.69,61.9,7.42,2.85,95.59
2016,Seth Jones,"CBJ, NSH",D,81,206.1,2.544444444,87.05,13.39,86.67,66.96,9.9,87.12,50.07,8.44,85.57,4.95,1.16,80.95,44.83,5.82,88.51,21.54,2.33,90.24,2.91,0.87,76.92,31.05,4.66,86.96,1.16,0,100,57.19,4.63,92.52,1.68,0,100,9.88,86.21,0.961,26.49,6.7,0.87,23,96.81,47.45,10.19,4.08,92.09
2016,Jason Spezza,DAL,C,75,233.15,3.108666667,117.61,13.38,89.78,86.73,12.1,87.76,61.76,9.01,87.27,10.55,2.06,83.67,61.51,10.04,85.97,21.62,5.15,80.77,5.92,2.06,74.19,53.18,6.52,89.08,2.06,0,100,76.57,1.86,97.63,4.09,0,100,17.08,77.14,0.942,35.77,6.18,0.26,9.26,99.29,65.11,11.84,1.03,98.44
2016,Alexandre Burrows,VAN,L,79,152.4666667,1.929957806,97.99,13.38,87.99,72.02,11.81,85.92,48.8,9.84,83.22,3.94,0.79,83.33,47.62,7.48,86.43,19.68,4.33,81.97,1.97,0.39,83.33,37.25,4.2,89.87,1.05,0,100,67.07,4.55,93.65,1.14,0.57,66.67,8.06,92,1.001,40.53,5.12,1.57,13.77,96.26,63.36,9.84,4.33,93.6
2016,Joonas Donskoi,S.J,R,76,112.0833333,1.474780702,79.23,13.38,85.55,61.56,10.71,85.19,43.9,6.96,86.32,6.96,1.07,86.67,45.5,5.35,89.47,21.95,1.07,95.35,2.68,0.54,83.33,31.41,5.71,84.62,2.86,0.71,80,44.85,9.28,82.86,2.32,0,100,15.85,84.62,1.005,14.45,8.03,3.75,56.21,79.41,20.34,18.2,6.42,76
2016,Phillip Di Giuseppe,CAR,L,41,31.43333333,0.766666667,89.71,13.36,87.04,64.9,7.64,89.47,41.99,7.64,84.62,3.82,3.82,50,40.08,11.45,77.78,5.73,3.82,60,0,1.91,0,45.81,10.18,81.82,5.09,2.55,66.67,68.93,0,100,0,0,-,9.09,50,0.591,34.36,3.82,3.82,22.91,90,51.54,13.36,3.82,93.1
2016,Brian Campbell,FLA,D,82,220.25,2.68597561,91.26,13.35,87.24,71.1,11.17,86.42,50.94,8.99,85,5.72,0.54,91.3,43.59,7.08,86.02,17.16,2.18,88.73,2.45,0,100,35.23,6.54,84.35,2.18,0.36,85.71,65.32,5.51,92.22,2.36,0,100,11.23,93.94,1.052,31.6,5.72,1.63,19.07,95.08,51.49,12.26,4.09,92.65
2016,Shayne Gostisbehere,PHI,D,64,256.3833333,4.005989583,119.82,13.34,89.98,89.16,11.7,88.4,65.53,8.42,88.61,8.66,1.4,86.05,56.63,6.32,89.96,26.44,3.74,87.6,4.91,0.94,84,40.25,3.43,92.14,3.43,0.31,91.67,85.52,6.08,93.36,1.69,0.34,83.33,13.21,83.33,0.965,29.96,6.55,0.47,6.08,98.46,63.42,10.53,2.11,96.79
