Year,Player,Team,Position,GP,PKTOI,PKTOI_GP,PKCF_60,PKCA_60,PKCFPer,PKFF_60,PKFA_60,PKFFPer,PKSF_60,PKSA_60,PKSFPer,PKGF_60,PKGA_60,PKGFPer,PKSCF_60,PKSCA_60,PKSCFPer,PKHDCF_60,PKHDCA_60,PKHDCFPer,PKHDGF_60,PKHDGA_60,PKHDGFPer,PKMDCF_60,PKMDCA_60,PKMDCFPer,PKMDGF_60,PKMDGA_60,PKMDGFPer,PKLDCF_60,PKLDCA_60,PKLDCFPer,PKLDGF_60,PKLDGA_60,PKLDGFPer,PKOn-Ice SHPer,PKOn-Ice SVPer,PKPDO,PKOff. Zone Faceoffs_60,PKNeu. Zone Faceoffs_60,PKDef. Zone Faceoffs_60,PKOnTFStarts_60,PKOffZoneStartPer,PKOffZoneFaceoffs_60,PKNeuZoneFaceoffs_60,PKDefZoneFaceoffs_60,PKOff. Zone Faceoff Per
2017,Ben Harpur,OTT,D,6,1.683333333,0.280555556,35.64,106.93,25,35.64,106.93,25,0,35.64,0,0,35.64,0,0,71.29,0,0,35.64,0,0,35.64,0,0,47.52,0,0,0,-,51.49,51.49,50,0,0,-,-,0,0,0,0,35.64,106.93,0,0,0,35.64,0
2017,Dalton Prout,"CBJ, N.J",D,29,25.81666667,0.890229885,18.59,106.91,14.81,13.94,83.67,14.29,9.3,65.07,12.5,0,9.3,0,11.62,60.43,16.13,6.97,39.51,15,0,4.65,0,6.2,27.89,18.18,0,6.2,0,6.71,63.78,9.52,0,0,-,0,85.71,0.857,2.32,4.65,30.21,53.45,7.14,4.65,9.3,46.48,9.09
2017,Johnny Boychuk,NYI,D,66,137.5833333,2.08459596,14.83,106.84,12.19,13.08,78.93,14.22,10.47,58.44,15.19,1.74,7.41,19.05,7.85,47.1,14.29,4.8,22.24,17.74,0.87,4.8,15.38,4.07,33.14,10.94,0.58,1.16,33.33,5.67,77.48,6.82,0.63,2.52,20,16.67,87.31,1.04,0.87,4.8,38.38,36.2,2.22,2.62,10.03,55.82,4.48
2017,Luke Schenn,ARI,D,78,175.8166667,2.254059829,13.99,106.82,11.58,12.29,78.83,13.48,9.9,48.8,16.86,0.68,7.17,8.7,7.85,60.4,11.5,5.12,22.18,18.75,0.68,2.39,22.22,3.64,50.96,6.67,0,4.55,0,4.93,61.62,7.41,0,1.48,0,6.9,85.31,0.922,1.37,7.17,38.56,36.17,3.42,3.07,12.63,51.19,5.66
2017,Ian Cole,PIT,D,81,195.5,2.413580247,14.12,106.8,11.68,12.89,77.34,14.29,8.59,59.85,12.56,0.31,9.82,3.03,7.37,55.86,11.65,3.07,22.71,11.9,0,4.91,0,5.73,44.19,11.48,0.41,2.86,12.5,7.54,70.04,9.71,0,3.55,0,3.57,83.59,0.872,0.92,5.52,30.69,40.2,2.91,4.6,8.9,48.18,8.72
2017,Nikita Zaitsev,TOR,D,82,140.05,1.707926829,9.85,106.68,8.46,8.57,83.11,9.35,7.71,61.69,11.11,1.29,6.43,16.67,6.43,56.98,10.14,2.14,19.71,9.8,0.43,2.57,14.29,5.71,49.7,10.31,1.14,4,22.22,1.24,64.36,1.89,0,1.24,0,16.67,89.58,1.063,1.29,7.71,35.99,42.84,3.45,3.86,12.42,47.98,7.44
2017,Ryan Hartman,CHI,"L, R",76,7.316666667,0.09627193,0,106.61,0,0,90.21,0,0,73.8,0,0,16.4,0,0,49.2,0,0,32.8,0,0,16.4,0,0,21.87,0,0,0,-,0,82.92,0,0,0,-,-,77.78,0.78,0,8.2,0,82,-,8.2,8.2,0,100
2017,Josh Archibald,PIT,R,10,5.066666667,0.506666667,23.68,106.58,18.18,23.68,94.74,20,23.68,71.05,25,11.84,0,100,23.68,35.53,40,23.68,11.84,66.67,11.84,0,100,0,31.58,0,0,0,-,0,102.63,0,0,0,-,50,100,1.5,0,0,35.53,35.53,0,0,0,35.53,0
2017,Ondrej Palat,T.B,L,75,127.75,1.703333333,7.51,106.14,6.61,6.58,77.96,7.78,5.17,59.18,8.03,0.47,6.58,6.67,4.23,48.85,7.96,2.82,23.01,10.91,0.47,2.35,16.67,1.88,34.44,5.17,0,4.38,0,2.71,77.34,3.39,0,1.36,0,9.09,88.89,0.98,1.41,5.17,37.57,45.56,3.61,1.88,7.98,47.91,3.77
2017,Martin Hanzal,"ARI, MIN",C,71,97.88333333,1.378638498,20.84,106.04,16.43,16.55,80.91,16.98,15.32,49.65,23.58,0,7.36,0,6.74,54.55,11,3.06,21.45,12.5,0,1.84,0,4.9,44.13,10,0,4.9,0,10.62,67.29,13.64,0,2.66,0,0,85.19,0.852,1.84,5.52,52.1,46.59,3.41,3.68,9.81,63.14,5.5
2017,Ryan Suter,MIN,D,82,191.1333333,2.330894309,11.93,105.79,10.13,9.73,82.25,10.58,7.85,57.76,11.96,0.94,5.65,14.29,6.59,47.72,12.14,2.51,23.54,9.64,0.63,3.14,16.67,5.44,32.23,14.44,0.42,1.67,20,6.8,76.63,8.15,0,1.36,0,12,90.22,1.022,0.94,5.65,36.41,26.68,2.52,3.45,11.61,58.7,5.56
2017,Devante Smith-Pelly,N.J,R,53,66.46666667,1.25408805,2.71,105.62,2.5,2.71,82.15,3.19,2.71,53.26,4.84,0,2.71,0,0,57.77,0,0,22.57,0,0,0.9,0,0,46.94,0,0,1.2,0,2.61,62.59,4,0,1.3,0,0,94.92,0.949,3.61,12.64,18.05,65.9,16.67,3.61,15.35,27.98,11.43
2017,Brandon Dubinsky,CBJ,C,80,138.05,1.725625,9.56,105.61,8.3,9.13,79.97,10.24,8.26,54.76,13.1,0.87,6.52,11.76,3.91,53.89,6.77,2.61,19.99,11.54,0.43,3.04,12.5,1.74,45.2,3.7,0.58,2.9,16.67,6.28,69.06,8.33,0,1.88,0,10.53,88.1,0.986,1.74,10,47.37,36.94,3.54,4.35,12.6,60.85,6.67
2017,Jason Chimera,NYI,L,82,97.8,1.192682927,11.66,105.52,9.95,11.04,77.3,12.5,9.2,53.37,14.71,0.61,6.13,9.09,4.29,49.08,8.05,3.07,26.38,10.42,0.61,5.52,10,1.64,30.27,5.13,0,0,-,5.32,71.78,6.9,0,0.89,0,6.67,88.51,0.952,2.45,4.29,9.82,87.12,20,3.07,11.04,11.66,20.83
2017,Nick Lappin,N.J,R,43,12.51666667,0.291085271,0,105.46,0,0,71.9,0,0,52.73,0,0,0,-,0,33.56,0,0,23.97,0,0,0,-,0,12.78,0,0,0,-,0,96.94,0,0,0,-,-,100,1,0,9.59,23.97,52.73,0,0,14.38,38.35,0
2017,Steven Santini,N.J,D,38,53,1.394736842,9.06,105.28,7.92,7.92,89.43,8.14,7.92,60,11.67,1.13,4.53,20,5.66,47.55,10.64,2.26,19.25,10.53,0,1.13,0,4.53,37.74,10.71,1.51,1.51,50,1.64,78.49,2.04,0,3.27,0,14.29,92.45,1.067,2.26,5.66,13.58,67.92,14.29,5.66,13.58,21.51,20.83
2017,Kevin Porter,PIT,C,2,2.85,1.425,0,105.26,0,0,105.26,0,0,63.16,0,0,21.05,0,0,105.26,0,0,42.11,0,0,0,-,0,84.21,0,0,28.07,0,0,0,-,0,0,-,-,66.67,0.67,0,0,0,105.26,-,0,0,0,-
2017,Mattias Ekholm,NSH,D,82,185.1833333,2.258333333,9.4,104.98,8.22,8.1,81.97,8.99,6.48,59.29,9.85,0.97,7.45,11.54,4.54,50.54,8.24,2.27,21.06,9.72,0.65,3.56,15.38,3.02,39.31,7.14,0.43,1.73,20,4.68,72.07,6.1,0,3.74,0,15,87.43,1.024,0.97,4.86,37.91,31.75,2.5,0.97,10.37,54.11,1.76
2017,Christopher Tanev,VAN,D,53,153.1666667,2.889937107,10.18,104.98,8.84,8.62,78.35,9.91,6.66,60.33,9.94,0,8.23,0,4.31,57.98,6.92,1.96,21.55,8.33,0,4.31,0,3.13,48.57,6.06,0,3.66,0,6.22,66.2,8.59,0,1.7,0,0,86.36,0.864,1.18,6.27,44.66,14.1,2.56,5.48,9.01,68.55,7.41
2017,Zach Bogosian,BUF,D,56,98.31666667,1.755654762,14.65,104.97,12.24,10.37,87.27,10.63,7.32,65.3,10.08,0,3.66,0,5.49,56.76,8.82,1.83,29.9,5.77,0,3.66,0,4.88,35.8,12,0,0,-,7.93,64.35,10.98,0,0,-,0,94.39,0.944,2.44,5.49,27.46,46.38,8.16,6.1,10.98,38.45,13.7
2017,Artem Anisimov,CHI,C,64,53.16666667,0.830729167,7.9,104.95,7,7.9,76.74,9.33,7.9,55.3,12.5,0,5.64,0,4.51,60.94,6.9,1.13,28.21,3.85,0,4.51,0,4.51,43.64,9.38,0,1.5,0,1.63,58.68,2.7,0,0,-,0,89.8,0.898,0,2.26,42.88,67.71,0,0,3.39,51.91,0
2017,Adam Larsson,EDM,D,79,126.3666667,1.599578059,13.77,104.93,11.6,11.4,76.92,12.9,8.07,56.03,12.59,0.47,8.55,5.26,7.12,47.48,13.04,3.8,23.74,13.79,0.47,1.42,25,4.43,31.65,12.28,0,4.43,0,5.49,77.5,6.61,0,5.49,0,5.88,84.75,0.906,2.85,7.6,32.76,41.31,8,4.27,10.45,42.73,9.09
2017,Matt Hendricks,EDM,"C, L",42,63.53333333,1.512698413,13.22,104.83,11.2,8.5,70.83,10.71,5.67,49.11,10.34,0,7.56,0,3.78,50.05,7.02,0.94,22.67,4,0,1.89,0,3.78,36.52,9.38,0,3.78,0,4.09,72.3,5.36,0,4.09,0,0,84.62,0.846,0,7.56,55.72,27.39,0,0,10.39,69.88,0
2017,Melker Karlsson,S.J,C,67,106.5833333,1.59079602,10.7,104.71,9.27,9.01,78.81,10.26,7.88,57.42,12.07,0.56,7.32,7.14,5.63,51.79,9.8,3.38,23.64,12.5,0,2.81,0,3,37.53,7.41,0.75,2.25,25,2.44,72.37,3.26,0,4.07,0,7.14,87.25,0.944,2.81,5.63,39.41,66.43,6.67,4.5,11.82,46.72,8.79
2017,Matt Stajan,CGY,C,81,145,1.790123457,12.83,104.69,10.92,10.76,77.38,12.21,8.28,55.03,13.07,0.83,8.69,8.7,7.03,52.97,11.72,4.14,19.86,17.24,0.83,3.72,18.18,3.86,44.14,8.05,0,4.41,0,5.38,72.32,6.92,0,2.39,0,10,84.21,0.942,1.66,4.97,32.69,56.69,4.82,3.31,9.52,41.79,7.34
2017,Dustin Byfuglien,WPG,D,80,188.1,2.35125,16.59,104.63,13.68,13.08,77.51,14.44,10.53,55.18,16.02,1.91,8.61,18.18,8.61,47.85,15.25,4.78,19.14,20,1.28,2.87,30.77,5.1,38.28,11.76,0.43,4.25,9.09,7.83,71.88,9.83,0.46,3.69,11.11,18.18,84.39,1.026,0.32,5.74,25.84,34.77,1.22,1.91,12.76,46.57,3.95
2017,Beau Bennett,N.J,R,65,1.15,0.017692308,52.17,104.35,33.33,52.17,104.35,33.33,52.17,52.17,50,0,0,-,52.17,104.35,33.33,0,52.17,0,0,0,-,69.57,69.57,50,0,0,-,0,0,-,0,0,-,0,100,1,0,52.17,0,104.35,-,0,52.17,0,-
2017,Ryan Getzlaf,ANA,C,74,124.35,1.680405405,12.55,104.22,10.74,10.62,80.1,11.7,7.24,54.04,11.81,1.45,5.31,21.43,8.69,53.56,13.95,1.45,20.75,6.52,0.48,1.93,20,9.65,43.75,18.07,1.29,3.86,25,4.18,69.7,5.66,0,0.7,0,20,90.18,1.102,0.48,4.83,62.73,46.8,0.76,4.34,8.2,94.57,4.39
2017,Tommy Wingels,"OTT, S.J",C,73,51.85,0.710273973,6.94,104.15,6.25,5.79,76.37,7.04,4.63,56.7,7.55,1.16,10.41,10,3.47,61.33,5.36,3.47,27.77,11.11,1.16,3.47,25,0,44.74,0,0,4.63,0,3.34,51.82,6.06,0,5.01,0,25,81.63,1.066,3.47,5.79,17.36,93.73,16.67,5.79,6.94,20.83,21.74
2017,Andrew Ladd,NYI,L,78,64.53333333,0.827350427,13.95,104.13,11.81,10.23,73.45,12.22,8.37,54.86,13.24,0.93,7.44,11.11,5.58,47.42,10.53,2.79,20.45,12,0,1.86,0,3.72,35.95,9.38,1.24,6.2,16.67,8.06,80.58,9.09,0,1.34,0,11.11,86.44,0.976,3.72,0.93,19.52,92.05,16,5.58,0.93,24.17,18.75
2017,Esa Lindell,DAL,D,73,149.2833333,2.044977169,14.47,104.1,12.2,12.86,81.99,13.56,8.84,56.27,13.58,1.21,11.66,9.38,9.24,50.64,15.44,5.63,24.92,18.42,0.8,6.03,11.76,4.82,34.3,12.33,0.54,3.75,12.5,4.64,71.41,6.11,0,4.06,0,13.64,79.29,0.929,1.21,5.22,36.57,35.77,3.19,2.81,15.27,54.26,4.93
2017,J.T. Miller,NYR,"C, L",82,102.7333333,1.252845528,19.86,103.96,16.04,15.18,77.68,16.35,12.85,57.24,18.33,2.92,9.34,23.81,11.68,57.82,16.81,7.01,26.28,21.05,1.75,3.5,33.33,6.23,42.05,12.9,0.78,2.34,25,7.59,62.43,10.84,0.84,5.91,12.5,22.73,83.67,1.064,1.75,5.26,46.72,42.63,3.61,1.75,9.34,58.4,2.91
2017,Andrew MacDonald,PHI,D,73,206.8166667,2.833105023,7.54,103.86,6.77,6.96,74.27,8.57,5.8,50.77,10.26,0.29,8.7,3.23,3.19,50.48,5.95,0.87,18.28,4.55,0,3.19,0,3.09,42.94,6.72,0,3.87,0,5.03,70.82,6.63,0.42,3.77,10,5,82.86,0.879,0.87,4.64,39.46,32.49,2.16,2.32,9.28,55.41,4.02
2017,Matt Tennyson,CAR,D,45,13.86666667,0.308148148,25.96,103.85,20,25.96,82.21,24,12.98,56.25,18.75,4.33,4.33,50,17.31,64.9,21.05,8.65,21.63,28.57,4.33,0,100,11.54,57.69,16.67,0,5.77,0,6.25,56.25,10,0,0,-,33.33,92.31,1.256,0,12.98,17.31,77.88,0,0,17.31,17.31,0
2017,Trevor Daley,PIT,D,56,133.5833333,2.385416667,12.58,103.76,10.81,9.43,78.15,10.77,7.19,57.49,11.11,1.35,6.74,16.67,7.19,52.1,12.12,2.69,18.86,12.5,1.35,2.69,33.33,5.99,44.32,11.9,0,2.99,0,5.19,68.77,7.02,0,2.6,0,18.75,88.28,1.07,1.8,5.84,43.57,32.79,3.96,4.49,11.23,62.43,6.71
2017,Mikkel Boedker,S.J,L,81,68.33333333,0.843621399,12.29,103.61,10.61,10.54,73.76,12.5,8.78,53.56,14.08,0.88,7.9,10,7.02,50.05,12.31,4.39,19.32,18.52,0.88,4.39,16.67,3.51,40.98,7.89,0,2.34,0,5.07,67.22,7.02,0,2.54,0,10,85.25,0.952,0,6.15,15.8,107.12,0,0.88,7.9,21.95,3.85
2017,Dennis Seidenberg,NYI,D,73,135.5833333,1.857305936,11.51,103.55,10,9.74,69.92,12.22,8.41,46.91,15.2,0.44,6.64,6.25,6.2,46.02,11.86,3.1,19.03,14,0.44,3.1,12.5,4.13,35.99,10.29,0,2.95,0,4.47,77.98,5.43,0,1.92,0,5.26,85.85,0.911,0.89,4.43,25.67,39.83,3.33,2.21,8.85,42.04,5
2017,Jon Merrill,N.J,D,51,75.36666667,1.477777778,7.96,103.49,7.14,6.37,82.8,7.14,5.57,54.14,9.33,1.59,6.37,20,3.18,50.95,5.88,0.8,19.11,4,0.8,4.78,14.29,3.18,42.46,6.98,1.06,2.12,33.33,3.45,71.3,4.62,0,0,-,28.57,88.24,1.168,0,7.96,31.05,49.36,0,0,15.13,46.97,0
2017,Daniel Sedin,VAN,L,82,9.866666667,0.120325203,6.08,103.38,5.56,6.08,97.3,5.88,6.08,79.05,7.14,0,18.24,0,6.08,72.97,7.69,0,18.24,0,0,6.08,0,8.11,72.97,10,0,16.22,0,0,43.92,0,0,0,-,0,76.92,0.769,6.08,18.24,36.49,188.51,14.29,6.08,24.32,36.49,14.29
2017,Kyle Quincey,"CBJ, N.J",D,73,134.2,1.838356164,10.28,103.28,9.06,8.94,81.37,9.9,8.05,54.99,12.77,1.79,7.15,20,6.26,53.65,10.45,4.02,24.14,14.29,1.34,2.24,37.5,2.98,39.34,7.04,0,3.58,0,3.23,64.58,4.76,0,2.58,0,22.22,86.99,1.092,0.89,5.81,22.35,54.55,3.85,2.68,9.84,32.19,7.69
2017,Nick Schultz,PHI,D,28,52.33333333,1.869047619,10.32,103.18,9.09,10.32,79.11,11.54,10.32,53.89,16.07,0,8.03,0,1.15,55.03,2.04,1.15,16.05,6.67,0,3.44,0,0,51.97,0,0,3.06,0,6.62,66.24,9.09,0,3.31,0,0,85.11,0.851,0,4.59,22.93,58.47,0,1.15,11.46,24.08,4.55
2017,Leo Komarov,TOR,C,82,177.5,2.164634146,12.85,103.1,11.08,12.51,75.72,14.18,10.48,51.04,17.03,1.35,6.42,17.39,7.44,51.72,12.57,4.06,18.25,18.18,1.01,2.7,27.27,4.51,44.62,9.17,0.45,3.15,12.5,3.42,65.92,4.93,0,1.95,0,12.9,87.42,1.003,1.69,6.42,36.85,64.56,4.39,4.06,10.48,44.28,8.39
2017,Alexander Edler,VAN,D,68,175.8166667,2.585539216,9.9,103.06,8.76,9.21,75.42,10.89,7.51,58.36,11.4,0,7.85,0,6.14,61.09,9.14,2.39,22.86,9.46,0,3.75,0,5.01,50.96,8.94,0,3.64,0,3.94,58.17,6.35,0,1.97,0,0,86.55,0.865,1.71,7.51,40.95,14.67,4,5.46,10.92,63.48,7.92
2017,Jakob Silfverberg,ANA,R,79,128.7166667,1.629324895,16.78,103.02,14.01,12.59,82.97,13.17,7.92,54.54,12.69,0.47,5.59,7.69,9.79,59.67,14.09,3.73,29.37,11.27,0.47,4.2,10,8.08,40.4,16.67,0,0,-,8.08,60.6,11.76,0,2.02,0,5.88,89.74,0.956,3.26,8.86,19.11,73.65,14.58,3.26,14.45,27.5,10.61
2017,Nikolay Kulemin,NYI,L,72,132.2166667,1.836342593,13.61,103.01,11.67,11.8,75.33,13.54,9.53,53.55,15.11,0.91,6.35,12.5,7.71,47.2,14.05,4.08,19.51,17.31,0.91,2.72,25,4.84,36.91,11.59,0,0.61,0,5.24,70.79,6.9,0,4.59,0,9.52,88.14,0.977,2.27,7.71,35.85,53.09,5.95,2.27,14.07,49.01,4.42
2017,Fredrik Claesson,OTT,D,33,14.56666667,0.441414141,20.59,102.97,16.67,16.48,78.26,17.39,8.24,65.9,11.11,4.12,16.48,20,12.36,41.19,23.08,4.12,20.59,16.67,4.12,12.36,25,10.98,27.46,28.57,0,0,-,11.9,77.35,13.33,0,5.95,0,50,75,1.25,0,4.12,16.48,78.26,0,0,12.36,20.59,0
2017,Josh Manson,ANA,D,82,191.8333333,2.339430894,12.82,102.9,11.08,10.63,83.82,11.26,9.7,55.67,14.83,2.19,5.32,29.17,8.13,56.3,12.62,3.44,27.21,11.22,1.56,2.81,35.71,6.26,38.78,13.89,0.83,1.67,33.33,4.97,64.6,7.14,0,1.81,0,22.58,90.45,1.13,1.56,7.19,37.22,28.46,4.03,2.81,10.63,55.67,4.81
2017,Michael Kapla,N.J,D,5,2.333333333,0.466666667,0,102.86,0,0,102.86,0,0,77.14,0,0,25.71,0,0,51.43,0,0,25.71,0,0,25.71,0,0,34.29,0,0,0,-,0,74.29,0,0,0,-,-,66.67,0.67,0,25.71,0,102.86,-,0,25.71,0,-
2017,Jakob Chychrun,ARI,D,68,78.81666667,1.159068627,11.42,102.77,10,9.9,72.32,12.04,6.85,40.35,14.52,0,6.09,0,5.33,46.44,10.29,3.05,20.55,12.9,0,3.05,0,3.05,34.51,8.11,0,1.02,0,4.4,73.67,5.63,0,3.3,0,0,84.91,0.849,2.28,4.57,33.5,40.35,6.38,3.81,9.14,41.87,8.33
2017,Stefan Noesen,"ANA, N.J",R,44,16.95,0.385227273,3.54,102.65,3.33,0,99.12,0,0,70.8,0,0,7.08,0,0,49.56,0,0,14.16,0,0,7.08,0,0,47.2,0,0,0,-,5.11,76.7,6.25,0,0,-,-,90,0.9,0,3.54,10.62,92.04,0,0,3.54,17.7,0
2017,Darren Helm,DET,C,50,82.43333333,1.648666667,24.75,102.63,19.43,20.38,77.15,20.9,13.83,53.86,20.43,0.73,5.82,11.11,10.19,58.23,14.89,4.37,26.2,14.29,0.73,3.64,16.67,7.76,42.7,15.38,0,2.91,0,12.62,62.03,16.9,0,0,-,5.26,89.19,0.945,5.82,12.37,45.86,38.58,11.27,7.28,13.83,54.59,11.76
2017,Sergey Kalinin,N.J,C,43,85.46666667,1.987596899,7.02,102.5,6.41,5.62,77.22,6.78,4.21,56.86,6.9,0.7,8.42,7.69,3.51,49.84,6.58,1.4,21.76,6.06,0.7,2.81,20,2.81,37.44,6.98,0,3.74,0,3.04,68.95,4.23,0,3.04,0,16.67,85.19,1.019,2.11,7.02,31.59,50.55,6.25,2.81,8.42,45.63,5.8
2017,Pierre-Edouard Bellemare,PHI,L,82,226.6,2.763414634,8.74,102.47,7.86,8.47,73.61,10.32,6.88,46.6,12.87,0.26,7.41,3.45,2.38,47.13,4.81,1.06,18.27,5.48,0,2.12,0,1.77,38.48,4.39,0,3.88,0,5.35,71.52,6.97,0.38,3.44,10,3.85,84.09,0.879,1.32,5.83,50.31,35.48,2.56,2.12,8.74,63.02,3.25
2017,Paul Martin,S.J,D,81,150.05,1.852469136,12,102.37,10.49,8.8,78.77,10.05,6.8,54.38,11.11,0.8,7.2,10,6.4,54.38,10.53,3.2,24.39,11.59,0.4,4,9.09,4.27,39.99,9.64,0,2.13,0,4.04,65.27,5.83,0.58,2.31,20,11.76,86.76,0.985,0.4,3.6,28.39,41.19,1.39,2,8.4,43.99,4.35
2017,John Tavares,NYI,C,77,71.51666667,0.928787879,16.78,102.35,14.08,14.26,73.83,16.19,12.58,52.02,19.48,1.68,5.03,25,9.23,45.3,16.92,5.03,16.78,23.08,1.68,0.84,66.67,5.59,38.03,12.82,0,1.12,0,6.06,75.13,7.46,0,4.85,0,13.33,90.32,1.037,0.84,8.39,59.57,39.43,1.39,0.84,12.58,75.51,1.1
2017,Joe Colborne,COL,C,62,29.33333333,0.47311828,8.18,102.27,7.41,6.14,75.68,7.5,4.09,55.23,6.9,0,8.18,0,4.09,53.18,7.14,0,28.64,0,0,6.14,0,5.45,32.73,14.29,0,2.73,0,2.95,62.05,4.55,0,0,-,0,85.19,0.852,4.09,12.27,26.59,71.59,13.33,10.23,16.36,26.59,27.78
2017,Jordie Benn,"DAL, MTL",D,71,169,2.38028169,10.65,102.25,9.43,9.23,73.85,11.11,6.39,57.87,9.94,0.36,11.72,2.94,6.39,46.51,12.08,2.84,22.01,11.43,0.36,6.39,5.26,4.73,32.66,12.66,0,4.26,0,4.1,74.36,5.23,0,3.08,0,5.56,79.75,0.853,1.07,6.39,38.7,28.05,2.68,2.49,11.36,57.51,4.14
2017,Stephen Johns,DAL,D,61,124.4,2.039344262,11.09,102.25,9.79,9.16,70.9,11.45,5.79,45.34,11.32,0,5.79,0,6.27,50.16,11.11,1.45,21.7,6.25,0,1.45,0,6.43,37.94,14.49,0,3.22,0,4.88,69.67,6.54,0,2.79,0,0,87.23,0.872,1.93,5.31,28.94,44.37,6.25,3.38,10.61,43.89,7.14
2017,Jack Johnson,CBJ,D,82,198.4166667,2.419715447,12.1,102.21,10.58,11.49,78.62,12.75,9.37,56.55,14.22,1.51,4.84,23.81,6.96,48.99,12.43,3.63,20.87,14.81,0.3,2.42,11.11,4.44,37.5,10.58,1.61,2.42,40,4.37,71.2,5.78,0,0.87,0,16.13,91.44,1.076,0.6,9.68,41.13,29.03,1.45,2.12,13.91,61.99,3.3
2017,Cam Atkinson,CBJ,R,82,128,1.56097561,9.84,102.19,8.79,8.44,83.91,9.14,7.03,59.06,10.64,1.88,5.16,26.67,5.16,54.84,8.59,2.34,23.91,8.93,0.47,2.34,16.67,3.75,41.25,8.33,1.88,3.13,37.5,5.42,65,7.69,0,0.68,0,26.67,91.27,1.179,1.88,10.31,47.81,42.66,3.77,3.75,13.59,57.19,6.15
2017,Shea Weber,MTL,D,78,229.8,2.946153846,10.7,102.09,9.49,9.4,72.06,11.54,8.09,54.31,12.97,1.04,8.09,11.43,5.48,47.52,10.34,2.87,22.45,11.34,0.26,4.18,5.88,3.48,33.42,9.43,0.7,1.04,40,4.15,72.79,5.39,0.38,4.53,7.69,12.9,85.1,0.98,1.31,6.53,38.64,18.8,3.27,3.13,12.01,66.84,4.48
2017,Jamie Oleksiak,DAL,D,41,51.2,1.248780488,15.23,101.95,13,11.72,67.97,14.71,7.03,53.91,11.54,2.34,8.2,22.22,12.89,56.25,18.64,4.69,29.3,13.79,0,8.2,0,10.94,35.94,23.33,3.13,0,100,3.39,62.63,5.13,0,0,-,33.33,84.78,1.181,1.17,4.69,25.78,51.56,4.35,2.34,14.06,33.98,6.45
2017,Deryk Engelland,CGY,D,81,261.3333333,3.226337449,12.17,101.94,10.66,10.79,76.22,12.4,9.41,54.41,14.75,0.92,6.89,11.76,6.2,53.49,10.38,2.3,18.6,10.99,0.69,4.36,13.64,5.2,46.53,10.06,0.31,2.14,12.5,5.97,68.32,8.04,0,1.33,0,9.76,87.34,0.971,0.69,6.89,46.84,16.99,1.45,2.76,11.02,67.27,3.93
2017,Zack Smith,OTT,C,74,145.45,1.965540541,22.28,101.89,17.94,18.56,76.31,19.57,12.38,57.75,17.65,2.06,8.25,20,9.08,49.91,15.38,3.71,18.98,16.36,0,2.48,0,7.15,41.25,14.77,1.1,2.75,28.57,13.11,72.69,15.28,1.19,5.36,18.18,16.67,85.71,1.024,1.24,7.43,50.74,31.76,2.38,2.48,10.31,63.94,3.73
2017,Kris Letang,PIT,D,41,89.01666667,2.171138211,13.48,101.78,11.7,12.13,73.47,14.17,7.41,53.25,12.22,0.67,9.44,6.67,6.07,50.55,10.71,2.02,20.89,8.82,0.67,4.04,14.29,5.39,39.54,12,0,1.8,0,8.76,70.1,11.11,0,4.87,0,9.09,82.28,0.914,0.67,6.74,36.4,41.79,1.82,4.72,9.44,43.14,9.86
2017,William Karlsson,CBJ,C,81,131.9,1.628395062,15.01,101.44,12.89,13.65,77.33,15,11.37,52.77,17.73,1.82,6.82,21.05,9.55,50.04,16.03,5.91,22.74,20.63,0.91,3.18,22.22,4.85,36.39,11.76,1.21,3.64,25,4.6,68.99,6.25,0,1.31,0,16,87.07,1.031,1.36,8.64,54.13,37.76,2.46,2.27,12.74,66.87,3.29
2017,David Pastrnak,BOS,R,75,1.183333333,0.015777778,0,101.41,0,0,50.7,0,0,0,-,0,0,-,0,101.41,0,0,50.7,0,0,0,-,0,67.61,0,0,0,-,0,0,-,0,0,-,-,-,-,0,50.7,0,152.11,-,0,50.7,0,-
2017,Dan Hamhuis,DAL,D,79,159.8333333,2.023206751,13.89,101.36,12.05,12.01,78.08,13.33,9.01,54.06,14.29,1.13,9.01,11.11,9.38,42.79,17.99,5.63,17.27,24.59,0.75,4.13,15.38,5.01,34.04,12.82,0.5,3.5,12.5,5.42,79.17,6.41,0,3.25,0,12.5,83.33,0.958,0.38,4.5,36.04,38.29,1.03,3,10.14,53.68,5.3
2017,Remi Elie,DAL,L,18,18.95,1.052777778,9.5,101.32,8.57,9.5,66.49,12.5,6.33,50.66,11.11,3.17,6.33,33.33,9.5,50.66,15.79,3.17,19,14.29,3.17,0,100,8.44,42.22,16.67,0,4.22,0,0,68.6,0,0,4.57,0,50,87.5,1.375,6.33,9.5,25.33,60.16,20,9.5,19,31.66,23.08
2017,Christian Folin,MIN,D,51,49.15,0.96372549,9.77,101.32,8.79,8.55,81.79,9.46,6.1,62.26,8.93,1.22,6.1,16.67,6.1,41.51,12.82,2.44,25.64,8.7,1.22,4.88,20,4.88,21.16,18.75,0,1.63,0,1.76,81.11,2.13,0,0,-,20,90.2,1.102,0,3.66,36.62,48.83,0,0,12.21,52.49,0
