Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2015,Christian Ehrhoff,PIT,D,49,1066.183333,21.75884354,56.33,54.47,50.84,41.42,41.93,49.7,29.83,29.94,49.91,2.7,2.08,56.47,24.87,25.16,49.72,9.45,10.35,47.73,1.46,0.9,61.9,20.56,19.73,51.02,1.05,0.83,56,37.47,35.6,51.28,0.65,0.73,47.06,9.06,93.05,1.021,8.55,12.89,8.22,39.22,51.01,18.57,21.1,17.05,52.13
2015,Ronalds Kenins,VAN,L,30,368.05,12.26833333,49.88,54.45,47.81,37.17,39.78,48.31,27.55,30.48,47.47,2.45,2.77,46.88,24.29,26.41,47.91,10.11,12.55,44.6,1.14,1.79,38.89,18.91,18.48,50.58,1.09,0.87,55.56,31.79,33.67,48.56,0.47,0.24,66.67,8.88,90.91,0.998,11.25,13.2,10.92,41.9,50.74,16.47,19.56,22.01,42.8
2015,Curtis Lazar,OTT,C,67,864.0833333,12.89676617,53.12,54.44,49.39,38.95,41.52,48.4,28.75,30.76,48.31,2.36,2.78,45.95,26.04,22.43,53.72,11.25,8.82,56.06,1.25,1.11,52.94,19.72,18.15,52.08,0.93,1.39,40,32.3,39.32,45.1,0.5,0.9,35.71,8.21,90.97,0.992,9.37,13.19,9.65,49.09,49.27,15,19.44,17.15,46.65
2015,Anton Lander,EDM,C,38,570.45,15.01184211,59.53,54.38,52.26,45.23,41.23,52.31,33.55,29.35,53.34,3.05,3.58,46.03,28.92,29.03,49.91,11.57,12.41,48.25,1.47,2,42.42,23.14,22.16,51.08,1.26,1.26,50,36.46,31.75,53.45,0.61,0.76,44.44,9.09,87.81,0.969,10.41,10.31,8.31,45.54,55.62,19.46,17.25,17.04,53.31
2015,Dainius Zubrus,N.J,C,74,1084.766667,14.65900901,38.88,54.37,41.7,28.87,41.7,40.91,20.41,31.42,39.38,1.49,2.6,36.49,17.04,26.27,39.34,6.91,12.39,35.82,0.83,1.6,34.09,13.5,18.51,42.17,0.52,1.11,31.82,28.12,35.31,44.33,0.24,0.16,60,7.32,91.73,0.99,7.96,14.1,9.79,49.01,44.86,12.11,19.75,19.41,38.42
2015,Tyson Barrie,COL,D,80,1709.233333,21.36541667,57.78,54.34,51.53,42.58,39.21,52.06,31.91,27.66,53.57,3.65,2.63,58.1,27.17,24.43,52.65,11.44,10.57,51.99,1.9,1.4,57.45,20.97,18.49,53.14,1.12,0.89,55.81,37.72,34.78,52.03,1.32,0.56,70.27,11.44,90.48,1.019,11.02,9.72,8.04,40.65,57.83,22.47,16.53,15.94,58.5
2015,Jared Spurgeon,MIN,D,66,1493.1,22.62272727,59.84,54.33,52.41,44.81,40.14,52.74,32.43,28.73,53.02,2.57,2.61,49.61,26.56,22.82,53.78,11.89,8.24,59.08,1.61,1.17,57.97,19.56,19.45,50.14,0.8,1.18,40.54,39.53,38.08,50.93,0.46,0.75,38.1,7.93,90.91,0.988,10.73,13.22,11.17,39.26,48.99,21.18,19.49,21.58,49.53
2015,Cory Conacher,NYI,C,15,202.2,13.48,55.79,54.3,50.67,42.73,37.39,53.33,31.16,27.6,53.03,2.37,3.26,42.11,31.45,32.94,48.85,13.06,11.28,53.66,1.19,1.19,50,24.53,28.88,45.93,0.79,2.37,25,29.57,22.29,57.02,0.86,0.43,66.67,7.62,88.17,0.958,9.79,8.61,5.34,36.2,64.71,24.33,17.8,11.57,67.77
2015,Garrett Wilson,FLA,L,2,17.68333333,8.841666667,64.47,54.29,54.29,44.11,33.93,56.52,37.32,27.14,57.89,0,6.79,0,40.72,20.36,66.67,20.36,10.18,66.67,0,3.39,0,27.14,13.57,66.67,0,4.52,0,24.51,34.31,41.67,0,0,-,0,75,0.75,10.18,3.39,10.18,61.07,50,20.36,6.79,20.36,50
2015,Seth Helgeson,N.J,D,22,296.2,13.46363636,39.1,54.29,41.87,28.76,42.13,40.57,21.07,32.61,39.25,2.23,1.82,55,23.5,22.28,51.33,8.1,9.32,46.51,1.22,0.61,66.67,20.53,17.29,54.29,1.35,1.35,50,20.77,39.21,34.63,0,0.29,0,10.58,94.41,1.05,5.87,14.18,9.72,53.07,37.66,10.53,22.08,17.02,38.24
2015,Mike Brown,S.J,R,12,98.45,8.204166667,44.49,54.24,45.06,30.47,32.3,48.54,18.28,21.33,46.15,0.61,0.61,50,18.28,14.02,56.6,4.27,3.05,58.33,0,0.61,0,18.69,14.63,56.1,0.81,0,100,33.45,44.9,42.7,0,0,-,3.33,97.14,1.005,6.09,15.85,3.66,70.7,62.5,12.19,19.5,14.63,45.45
2015,Martin Hanzal,ARI,C,37,656.2333333,17.73603604,61.9,54.22,53.31,45.08,41.42,52.11,31.54,29.26,51.88,3.2,2.93,52.24,27.15,26.88,50.25,10.33,12.34,45.56,1.46,1.92,43.24,22.43,19.38,53.64,1.58,0.85,65,40.15,33.15,54.77,0.79,0.53,60,10.14,90,1.001,10.88,14.45,11.43,40.05,48.77,20.57,22.22,19.47,51.37
2015,Andrew MacDonald,PHI,D,58,1160.783333,20.01350575,50.35,54.22,48.15,36.34,40.58,47.24,26,28.38,47.81,1.91,2.33,45.12,22.69,23.57,49.05,8.94,10.08,47.01,1.19,1.34,46.94,18.33,17.99,50.47,0.83,0.62,57.14,32.7,36.06,47.56,0.15,0.75,16.67,7.36,91.8,0.992,9.56,10.96,8.68,48.79,52.41,19.8,16.95,18.04,52.32
2015,Nail Yakupov,EDM,R,81,1250.883333,15.44300412,57.66,54.2,51.54,42.21,41.2,50.6,31.27,29.74,51.26,2.4,3.21,42.74,25.9,27.24,48.74,10.02,10.98,47.72,1.39,1.82,43.28,21.17,21.68,49.4,0.83,0.9,48.15,37.69,33.05,53.28,0.55,0.9,38.1,7.67,89.19,0.969,13.57,12.76,4.36,47.29,75.67,21.82,20.15,11.08,66.33
2015,Josh Bailey,NYI,R,70,1174.65,16.78071429,67.48,54.19,55.46,49.29,38.16,56.37,36.42,28.35,56.23,3.27,2.71,54.7,35.45,26.66,57.07,16.04,10.32,60.85,1.89,1.43,56.92,25.88,21.79,54.29,1.23,1.02,54.55,39.03,32.61,54.48,0.52,0.59,46.67,8.98,90.45,0.994,13.79,11.75,4.95,39.38,73.57,24.26,17.21,12,66.9
2015,Steve Oleksy,WSH,D,1,12.18333333,12.18333333,44.32,54.17,45,24.62,39.4,38.46,19.7,24.62,44.44,0,4.92,0,14.77,24.62,37.5,0,19.7,0,0,4.92,0,19.7,6.57,75,0,0,-,35.57,35.57,50,0,0,-,0,80,0.8,14.77,4.92,9.85,64.02,60,19.7,14.77,9.85,66.67
2015,Jason Garrison,T.B,D,70,1400.683333,20.0097619,52.52,54.15,49.24,39.32,40.22,49.43,27.59,28.57,49.12,3.38,2.23,60.31,24.46,24.63,49.83,9.9,9.6,50.77,1.58,0.86,64.91,19.42,20.05,49.2,1.43,1.26,53.19,34.96,37.19,48.46,0.87,0.43,66.67,12.27,92.2,1.045,9.85,12.64,12.34,36.8,44.4,20.6,19.88,21.38,49.08
2015,Andrew Ebbett,PIT,C,24,216.1333333,9.005555556,42.75,54.13,44.13,29.43,39.7,42.57,22.21,29.7,42.78,1.94,2.22,46.67,16.66,26.1,38.96,6.94,11.94,36.76,1.39,1.39,50,12.95,18.88,40.7,0.37,0.74,33.33,27.67,34.48,44.52,0.4,0.4,50,8.75,92.52,1.013,7.5,12.21,6.38,63.57,54,11.94,15.82,11.94,50
2015,Freddie Hamilton,"COL, S.J",C,18,136.3833333,7.576851852,34.75,54.11,39.11,24.2,38.71,38.46,19.36,27.72,41.12,1.76,2.64,40,18.92,16.28,53.75,8.8,5.28,62.5,1.32,0,100,13.49,14.66,47.92,0.59,0.59,50,17.16,45.12,27.55,0,1.91,0,9.09,90.48,0.996,12.32,17.16,6.6,53.67,65.12,17.16,22,17.6,49.37
2015,Cam Atkinson,CBJ,R,78,1325.3,16.99102564,59.9,54.1,52.54,45.23,41.61,52.09,33.59,30.74,52.22,2.72,2.22,55.05,30.65,25.4,54.68,13.22,10.73,55.2,1.4,1.27,52.54,23.24,19.56,54.3,0.78,0.72,52,36.82,34.86,51.37,0.85,0.52,61.9,8.09,92.78,1.009,12.18,14.94,7.83,39.75,60.86,22.41,22.36,16.84,57.09
2015,Dave Bolland,FLA,C,53,866.6333333,16.35157233,49.36,54.07,47.72,38.29,41.82,47.8,27.9,30.46,47.81,2.77,2.84,49.38,21.95,23.68,48.1,8.03,10.25,43.94,1.25,1.32,48.65,18.55,17.91,50.89,1.11,0.92,54.55,34.6,37.7,47.86,0.9,1.1,45,9.93,90.68,1.006,9.28,13.22,14.61,44.31,38.84,20.15,21.53,27.9,41.93
2015,Brandon Dubinsky,CBJ,C,47,848.8833333,18.06134752,54.42,54.07,50.16,40.36,42.41,48.76,29.69,31.67,48.39,3.32,3.25,50.54,27.28,27.35,49.94,11.31,11.66,49.23,1.55,1.48,51.16,21.3,20.92,50.45,1.13,1.32,46.15,34,33.79,50.15,1.23,1.12,52.17,11.19,89.73,1.009,10.88,14.07,15.9,35.27,40.63,20,21.2,26.93,42.62
2015,Andy Andreoff,L.A,L,18,154.2333333,8.568518519,49.02,54.07,47.55,35.79,42.4,45.77,24.9,29.18,46.04,1.17,0.78,60,19.06,26.06,42.24,9.73,9.73,50,0.78,0,100,12.45,21.79,36.36,0.52,0.52,50,33.15,32.59,50.43,0,0.56,0,4.69,97.33,1.02,6.61,6.22,4.67,68.08,58.62,15.95,11.67,10.89,59.42
2015,Josh Manson,ANA,D,28,516.15,18.43392857,55.8,54.05,50.79,41.73,41.27,50.28,30.22,30.34,49.9,1.86,2.32,44.44,26.27,27.9,48.5,11.74,12.09,49.27,1.28,1.51,45.83,19.37,21.08,47.89,0.46,0.77,37.5,36.94,31.73,53.79,0.34,0.34,50,6.15,92.34,0.985,6.16,14.65,8.72,39.29,41.41,17.79,22.78,20.11,46.93
2015,Andrew Cogliano,ANA,L,82,1195.766667,14.58252033,51.88,53.99,49,39.69,40.44,49.53,27.25,28.2,49.14,2.26,2.56,46.88,24.19,24.64,49.54,9.28,10.49,46.95,1.15,1.35,46,19.87,18.87,51.3,0.8,0.87,48,33.92,36.38,48.25,0.43,0.8,35.29,8.29,90.93,0.992,10.04,13.55,7.23,46.92,58.14,18.16,21.68,17.86,50.42
2015,Jonas Brodin,MIN,D,71,1716.3,24.17323944,50.03,53.98,48.1,38.04,39.19,49.25,28.11,27.27,50.76,2.48,1.99,55.47,21.85,22.44,49.33,9.44,8.01,54.11,1.47,1.01,59.15,16.55,19.25,46.22,0.7,0.84,45.45,35.09,38.38,47.77,0.5,0.4,55.56,8.83,92.69,1.015,8.36,14.75,10.56,40.2,44.18,18.63,22.44,20.8,47.25
2015,Johnny Gaudreau,CGY,L,80,1417.35,17.716875,63.16,53.97,53.92,45.38,37.68,54.64,32.3,26.08,55.33,4.23,2.37,64.1,30.01,24.38,55.18,12.23,9.44,56.45,2.16,1.1,66.23,23.71,19.92,54.33,1.92,1.02,65.38,41.15,34.49,54.41,0.79,0.49,61.9,13.11,90.91,1.04,16.76,13.17,7.03,43.94,70.46,28.36,17.48,15.79,64.24
2015,Matt Fraser,"BOS, EDM",R,60,673.0833333,11.21805556,49.65,53.93,47.93,36.1,40.02,47.42,25.23,28.7,46.78,1.69,2.94,36.54,20.41,26.03,43.95,6.86,10.07,40.53,0.62,1.78,25.93,18.07,21.28,45.92,0.95,0.83,53.33,34.12,34.38,49.81,0.52,0.64,44.44,6.71,89.75,0.965,9.89,11.32,5.62,50.99,63.79,17.47,17.47,16.13,51.99
2015,Harry Zolnierczyk,NYI,L,2,22.25,11.125,51.24,53.93,48.72,32.36,43.15,42.86,16.18,32.36,33.33,0,5.39,0,26.97,37.75,41.67,13.48,16.18,45.45,0,2.7,0,17.98,28.76,38.46,0,3.6,0,23.37,23.37,50,0,0,-,0,83.33,0.833,10.79,5.39,10.79,56.63,50,10.79,10.79,32.36,25
2015,Jake McCabe,BUF,D,2,22.25,11.125,53.93,53.93,50,37.75,48.54,43.75,32.36,32.36,50,0,0,-,26.97,21.57,55.56,13.48,10.79,55.56,0,0,-,17.98,14.38,55.56,0,0,-,19.48,38.95,33.33,0,0,-,0,100,1,8.09,16.18,16.18,48.54,33.33,24.27,16.18,21.57,52.94
2015,Scott Harrington,PIT,D,10,158,15.8,53.54,53.92,49.82,39.11,44.05,47.03,28.1,31.14,47.44,1.14,4.94,18.75,23.54,27.34,46.27,8.73,10.25,46,0.76,2.28,25,19.75,22.78,46.43,0.51,2.53,16.67,34.56,31.81,52.07,0,1.1,0,4.05,84.15,0.882,8.73,14.05,10.63,49.75,45.1,17.47,18.99,16.71,51.11
2015,J.T. Miller,NYR,L,58,736.5833333,12.69971264,60.93,53.92,53.05,46.27,39.51,53.94,32.58,27.53,54.2,3.18,2.36,57.35,26.88,23.7,53.14,12.38,11.24,52.41,1.71,1.47,53.85,19.33,16.62,53.78,1.19,0.54,68.75,41.42,37.3,52.62,0.71,0.47,60,9.75,91.42,1.012,11.97,16.05,8.23,47,59.27,19.39,20.45,15.64,55.35
2015,Mike Fisher,NSH,C,59,1087.6,18.43389831,62.5,53.9,53.7,46.56,38.07,55.02,33.76,27.64,54.99,3.25,2.81,53.64,25.93,22.89,53.11,9.1,9.16,49.85,2.04,1.43,58.73,22.43,18.32,55.05,0.81,0.88,47.83,45.02,38.01,54.22,0.88,0.72,55,9.64,89.82,0.995,17.1,12.69,11.75,36.52,59.27,28.41,19.09,22.01,56.35
2015,Artem Anisimov,CBJ,C,52,851.8,16.38076923,53.53,53.89,49.84,40.93,41.84,49.45,29.87,32.9,47.59,2.75,3.59,43.33,27.19,24.94,52.16,11.62,10.5,52.55,1.62,2.11,43.4,20.76,19.25,51.88,0.85,1.13,42.86,33.98,35.81,48.69,0.61,0.81,42.86,9.2,89.08,0.983,10.99,12.82,10.99,40.08,50,18.88,19.02,21.55,46.69
2015,Barret Jackman,STL,D,80,1345.283333,16.81604167,49.15,53.88,47.71,37.06,37.87,49.46,26.45,26.98,49.5,1.96,2.54,43.56,23.19,24.35,48.78,8.3,7.58,52.25,0.67,1.16,36.59,19.86,22.36,47.04,1.19,1.13,51.28,30.92,35.5,46.56,0.45,0.77,36.84,7.42,90.58,0.98,6.78,12.44,13.25,47.5,33.85,13.42,17.57,23.15,36.71
2015,Chris Neil,OTT,R,38,369.9666667,9.735964912,46.38,53.84,46.28,32.76,41.52,44.1,23.03,30.33,43.16,2.11,1.14,65,18.81,23.19,44.79,8.76,8.6,50.47,1.46,0.49,75,13.41,19.46,40.79,0.65,0.43,60,32.33,37.72,46.15,0,0.47,0,9.15,96.26,1.054,12,15.57,12.65,47.52,48.68,17.35,23.19,21.08,45.15
2015,Dan Hamhuis,VAN,D,59,1270.366667,21.53163842,52.33,53.84,49.29,39.11,40.81,48.94,28.62,30.23,48.64,2.79,3.02,47.97,25.74,27.58,48.27,9.78,12.33,44.23,1.75,1.65,51.39,21.29,20.34,51.13,0.82,1.07,43.33,32.75,32.34,50.31,0.48,0.68,41.18,9.74,90,0.997,8.03,11.05,11.24,44.77,41.67,16.81,19.36,21.49,43.9
2015,Nikita Nikitin,EDM,D,42,824.8333333,19.63888889,52.16,53.83,49.21,38.41,39.35,49.39,29.75,28.01,51.51,2.26,3.35,40.26,20.37,22.99,46.98,7.64,9.53,44.49,1.09,1.75,38.46,16.97,17.94,48.61,0.87,0.97,47.37,36.14,36.99,49.43,0.53,1.16,31.25,7.58,88.05,0.956,10.33,12.58,11.2,43.43,47.97,22.26,20.3,22.04,50.25
2015,Frans Nielsen,NYI,C,78,1293.216667,16.57970085,63.89,53.82,54.28,47.09,37.44,55.71,33.54,27.47,54.98,3.39,2.83,54.48,33.78,28.16,54.53,14.71,10.44,58.49,1.95,1.48,56.76,25.42,23.63,51.83,1.24,1.3,48.78,35.92,30.56,54.03,0.54,0.4,57.14,10.1,89.7,0.998,14.99,12.9,13.69,36.19,52.27,24.91,20.28,22.69,52.34
2015,Tyler Johnson,T.B,C,77,1327.35,17.23831169,59.44,53.75,52.52,45.16,40.73,52.58,32.77,29.02,53.04,4.48,2.62,63.06,31.91,25.31,55.77,11.66,9.9,54.09,2.08,1.08,65.71,27,20.55,56.78,1.87,1.15,62,35.65,36.56,49.37,1.37,0.85,61.76,13.66,90.97,1.046,12.16,14.56,9.9,37.79,55.12,20.3,21.06,17,54.42
2015,Viktor Stalberg,NSH,L,25,297.1166667,11.88466667,56.54,53.72,51.28,41.4,37.76,52.3,28.88,26.45,52.19,2.83,2.83,50,23.02,20.19,53.27,9.69,8.28,53.93,1.21,1.41,46.15,17.77,15.89,52.8,1.35,1.08,55.56,41.71,40.55,50.71,0.88,0.88,50,9.79,89.31,0.991,11.11,14.74,11.11,45.44,50,17.57,20.19,21.2,45.31
2015,Nick Spaling,PIT,C,82,1249.566667,15.23861789,48.21,53.68,47.31,36.06,38.99,48.05,26.36,28.71,47.86,1.92,2.5,43.48,20.41,23.24,46.75,8.07,10.08,44.44,1.1,1.15,48.94,16.45,17.54,48.4,0.7,1.28,35.48,33.5,38.01,46.85,0.42,0.49,46.15,7.29,91.3,0.986,10.32,14.79,11.09,46.91,48.21,16.85,21.03,19.69,46.12
2015,Viktor Arvidsson,NSH,L,6,61.53333333,10.25555556,48.75,53.63,47.62,37.05,35.1,51.35,24.38,26.33,48.08,0.98,0.98,50,15.6,16.58,48.48,3.9,6.83,36.36,0,0.98,0,15.6,13,54.55,0,0,-,43.66,46.48,48.44,1.41,0,100,4,96.3,1.003,14.63,6.83,13.65,46.8,51.72,26.33,9.75,22.43,54
2015,Ryan Wilson,COL,D,3,33.61666667,11.20555556,44.62,53.54,45.45,33.91,39.27,46.34,24.99,30.34,45.16,0,5.35,0,23.2,28.56,44.83,5.35,10.71,33.33,0,1.78,0,23.8,23.8,50,0,4.76,0,25.78,25.78,50,0,0,-,0,82.35,0.824,14.28,8.92,10.71,42.84,57.14,23.2,12.49,24.99,48.15
2015,David Clarkson,"CBJ, TOR",R,61,841.7833333,13.79972678,54.74,53.53,50.56,41.27,39.63,51.01,28.3,26.73,51.42,2.21,2.64,45.59,26.52,24.52,51.96,11.69,10.83,51.9,1,1.35,42.42,19.77,18.25,52,0.76,1.14,40,34.28,35.11,49.41,0.93,0.51,64.29,7.81,90.13,0.979,13.97,15.4,10.83,35.14,56.32,21.31,20.88,20.96,50.42
2015,Carl Gunnarsson,STL,D,61,1101.95,18.0647541,50.37,53.52,48.48,39.69,38.93,50.48,28.26,27.82,50.39,2.61,2.23,53.93,24.39,23.58,50.85,8.22,8.71,48.55,1.03,1.47,41.3,21.56,19.82,52.11,1.23,0.36,77.27,33.03,37.59,46.77,0.87,0.71,55,9.25,91.98,1.012,11.11,14.27,9.8,49.22,53.13,21.51,20.64,17.7,54.86
2015,Landon Ferraro,DET,C,3,35.95,11.98333333,36.72,53.41,40.74,25.03,33.38,42.86,20.03,25.03,44.44,1.67,0,100,13.35,26.7,33.33,6.68,11.68,36.36,1.67,0,100,8.9,20.03,30.77,0,0,-,26.52,28.93,47.83,0,0,-,8.33,100,1.083,13.35,28.37,11.68,43.39,53.33,15.02,30.04,21.7,40.91
2015,Christian Folin,MIN,D,40,608,15.2,51.41,53.39,49.06,38.49,38.39,50.06,27.43,28.13,49.38,2.66,2.57,50.94,22.3,22.89,49.34,8.68,8.78,49.72,1.78,0.99,64.29,18.16,18.82,49.11,0.66,1.45,31.25,34.92,36.92,48.61,0.57,0.71,44.44,9.71,90.88,1.006,9.28,15.39,9.18,51.12,50.27,17.07,23.49,17.86,48.87
2015,Nazem Kadri,TOR,C,73,1284.983333,17.60251142,62.15,53.37,53.8,46.79,40.81,53.41,32.31,29.23,52.5,2.99,2.75,52.03,30.07,25.59,54.03,13.26,10.09,56.8,1.54,1.26,55,22.41,20.67,52.02,1.12,1.49,42.86,41.14,33.93,54.81,0.81,0.4,66.67,9.25,90.58,0.998,12.75,15.41,9.85,34.13,56.4,20.97,20.87,18.49,53.14
2015,Nathan MacKinnon,COL,C,64,1091.066667,17.04791667,63.9,53.34,54.5,47.73,39.76,54.56,35.91,28.87,55.43,2.91,2.75,51.46,28.16,24.14,53.84,11.16,10.45,51.65,1.7,1.43,54.39,22.66,18.26,55.38,0.66,0.88,42.86,44.96,33.28,57.46,1.03,0.64,61.9,8.12,90.48,0.986,12.32,12.65,9.79,37.78,55.72,23.81,18.97,17.82,57.2
2015,Yannick Weber,VAN,D,65,1117.2,17.18769231,57.25,53.33,51.77,43.66,40.28,52.02,32.33,28.95,52.76,3.22,2.36,57.69,25.89,25.03,50.84,11.28,11.12,50.36,1.61,1.34,54.55,19.48,18.55,51.22,1.15,1,53.33,39.56,35.45,52.74,0.93,0.39,70.59,9.97,91.84,1.018,11.44,12.03,9.02,47.21,55.91,23.42,20.35,17.4,57.37
2015,Matt Niskanen,WSH,D,82,1833.016667,22.35386179,52.54,53.29,49.64,38.3,38.23,50.04,26.22,27.63,48.69,2.39,2.16,52.52,23.93,23.01,50.98,8.9,9.62,48.06,1.08,0.92,54.1,20.03,17.85,52.88,0.92,0.96,48.84,35.46,37.26,48.76,0.9,0.66,57.58,9.11,92.18,1.013,8.31,12.7,10.02,38.95,45.36,18.76,20.52,19.38,49.18
2015,Mark Giordano,CGY,D,61,1535.55,25.17295082,58.1,53.26,52.18,41.14,37.78,52.13,28.84,26.45,52.16,3.09,2.42,56.03,27.2,23.48,53.66,11.06,10.35,51.64,1.56,1.33,54.05,21.52,17.51,55.14,1.15,0.94,55,38.72,34.26,53.05,0.85,0.4,68.18,10.7,90.84,1.015,9.46,11.18,12.31,38.96,43.45,21.06,18.99,25.32,45.41
2015,Teddy Purcell,EDM,L,82,1407.166667,17.16056911,59.44,53.26,52.74,42.94,40.17,51.67,30.74,28.14,52.21,2.35,3.28,41.67,25.88,26.44,49.47,9.76,10.15,49.04,1.24,1.58,43.94,21.49,21.72,49.74,0.85,1.25,40.54,38.99,32.83,54.29,0.62,1.05,37.04,7.63,88.33,0.96,14.2,11.98,7.33,45.41,65.94,23.41,18.72,13.6,63.25
2015,Jacob Josefson,N.J,C,62,770.7666667,12.43172043,42.66,53.25,44.48,31.45,40.4,43.77,21.25,29.89,41.55,1.48,2.65,35.85,18.84,24.13,43.84,8.25,9.26,47.11,1.09,1.63,40,14.12,19.82,41.59,0.31,0.83,27.27,30.13,36.99,44.89,0.22,0.56,28.57,6.96,91.15,0.981,9.03,12.38,14.32,49.51,38.67,13.7,18.99,22.96,37.37
2015,James Wisniewski,"ANA, CBJ",D,69,1462.133333,21.19033816,60.98,53.22,53.4,45.22,40.75,52.6,32.79,30.28,51.98,3.04,2.95,50.68,29.05,25.48,53.27,12.06,11.04,52.22,1.68,1.97,46.07,22.65,19.26,54.05,1.04,0.82,55.88,39.83,33.79,54.11,0.71,0.41,63.16,9.26,90.24,0.995,9.73,9.85,8.86,35.09,52.32,24.33,17.28,19,56.16
2015,Lucas Lessio,ARI,L,26,331.65,12.75576923,53.37,53.19,50.08,41.61,39.26,51.45,31.12,29.67,51.19,1.27,3.08,29.17,24.6,24.42,50.18,11.94,8.14,59.46,0.72,1.27,36.36,16.89,21.71,43.75,0.72,1.69,30,36.06,35.54,50.36,0,0.78,0,4.07,89.63,0.937,11.76,12.3,7.24,43.42,61.9,20.08,19.18,15.2,56.92
2015,Cam Fowler,ANA,D,80,1690.95,21.136875,56.91,53.08,51.74,43.32,38.64,52.86,30.3,27.36,52.55,3.05,2.63,53.75,27.78,24.94,52.69,12.06,10.04,54.57,1.67,1.38,54.65,20.96,19.87,51.33,0.95,0.99,48.78,37.06,33.47,52.54,0.82,0.56,59.26,10.07,90.4,1.005,9.05,11.6,9.54,37.26,48.66,21.57,19.94,21.43,50.17
2015,Slater Koekkoek,T.B,D,3,49.75,16.58333333,53.07,53.07,50,43.42,39.8,52.17,27.74,31.36,46.94,1.21,1.21,50,26.53,24.12,52.38,9.65,4.82,66.67,0,0,-,22.51,25.73,46.67,1.61,1.61,50,34.84,29.61,54.05,0,0,-,4.35,96.15,1.005,6.03,15.68,10.85,49.45,35.71,16.88,20.5,19.3,46.67
2015,Tyler Pitlick,EDM,"C, R",17,211.5333333,12.44313725,54.74,53.04,50.79,41.13,36.87,52.73,27.8,28.93,49,1.7,2.55,40,20.14,21.84,47.97,7.94,9.08,46.67,0.85,1.99,30,16.26,17.02,48.86,0.38,0.38,50,39.74,34.83,53.3,0.82,0.41,66.67,6.12,91.18,0.973,8.79,11.35,9.36,52.76,48.44,13.9,19,17.3,44.55
2015,Kyle Turris,OTT,C,82,1575.983333,19.21930894,66.4,53.03,55.59,48.54,41.8,53.73,35.06,30.88,53.18,3.62,2.55,58.64,29.47,23.11,56.05,12.26,9.82,55.52,2.02,1.37,59.55,22.94,17.72,56.43,1.17,0.61,65.71,46.14,36.57,55.78,0.82,0.82,50,10.31,91.74,1.021,12.26,12.45,9.18,36.82,57.19,23.57,18.62,18.35,56.22
2015,Gabriel Landeskog,COL,L,82,1517.45,18.5054878,60.5,53.02,53.29,44.32,38.39,53.59,32.34,27.8,53.78,3.32,2.73,54.9,26.69,23.21,53.49,10.4,10.08,50.77,1.82,1.46,55.42,21.72,17.5,55.38,0.9,0.69,56.67,42.78,33.93,55.77,1.14,0.74,60.61,10.27,90.18,1.005,10.64,12.69,10.91,37.4,49.36,21.87,18.58,20.2,51.97
2015,Pascal Dupuis,PIT,R,16,266.35,16.646875,56.99,52.94,51.84,44.6,43.03,50.9,34.02,32.21,51.36,3.15,2.48,56,25.46,24.78,50.67,11.71,11.94,49.52,2.25,1.35,62.5,18.32,17.12,51.69,0.9,1.2,42.86,39.7,35.14,53.04,0.33,0.33,50,9.27,92.31,1.016,11.94,19.15,10.36,37.39,53.54,18.92,23.88,18.92,50
2015,Michael Kostka,NYR,D,7,107.7,15.38571429,55.15,52.92,51.03,40.11,42.34,48.65,27.86,28.97,49.02,3.34,3.34,50,28.41,23.96,54.26,13.93,12.26,53.19,1.67,2.79,37.5,19.31,15.6,55.32,1.49,0,100,35.41,36.21,49.44,0.8,0.8,50,12,88.46,1.005,8.36,11.14,7.24,46.24,53.57,19.5,17.27,14.48,57.38
2015,Zack Kassian,VAN,R,42,529.9666667,12.61825397,55.81,52.87,51.35,42,39.63,51.46,30.79,27.96,52.41,3.06,3.17,49.09,25.47,31.47,44.73,11.43,12.68,47.42,1.7,1.81,48.39,18.72,25.06,42.76,1.21,1.66,42.11,37.61,27.31,57.93,0.49,0.16,75,9.93,88.66,0.986,13.25,13.02,6.23,46.64,68.02,19.7,18.68,15.17,56.49
2015,Michael Raffl,PHI,L,67,951.1166667,14.19577114,61,52.86,53.57,44.47,37.35,54.36,33.18,27.38,54.79,2.96,2.9,50.54,27.57,23.34,54.15,11.42,10.09,53.08,1.58,1.96,44.64,21.53,17.66,54.94,0.84,0.42,66.67,40.73,35.72,53.28,0.91,0.91,50,8.94,89.4,0.983,13.63,15.27,9.65,46.62,58.54,23.03,19.93,17.85,56.33
