Year,Player,Team,Position,GP,PKTOI,PKTOI_GP,PKCF_60,PKCA_60,PKCFPer,PKFF_60,PKFA_60,PKFFPer,PKSF_60,PKSA_60,PKSFPer,PKGF_60,PKGA_60,PKGFPer,PKSCF_60,PKSCA_60,PKSCFPer,PKHDCF_60,PKHDCA_60,PKHDCFPer,PKHDGF_60,PKHDGA_60,PKHDGFPer,PKMDCF_60,PKMDCA_60,PKMDCFPer,PKMDGF_60,PKMDGA_60,PKMDGFPer,PKLDCF_60,PKLDCA_60,PKLDCFPer,PKLDGF_60,PKLDGA_60,PKLDGFPer,PKOn-Ice SHPer,PKOn-Ice SVPer,PKPDO,PKOff. Zone Faceoffs_60,PKNeu. Zone Faceoffs_60,PKDef. Zone Faceoffs_60,PKOnTFStarts_60,PKOffZoneStartPer,PKOffZoneFaceoffs_60,PKNeuZoneFaceoffs_60,PKDefZoneFaceoffs_60,PKOff. Zone Faceoff Per
2016,Mike Weber,"BUF, WSH",D,45,67.83333333,1.507407407,11.5,94.64,10.83,11.5,73.42,13.54,8.85,55.72,13.7,0.88,2.65,25,5.31,43.34,10.91,3.54,24.77,12.5,0,1.77,0,2.36,24.77,8.7,1.18,1.18,50,2.56,71.55,3.45,0,0,-,10,95.24,1.052,0,2.65,33.61,45.11,0,2.65,7.08,45.11,5.56
2016,Chris Bigras,COL,D,31,17.11666667,0.552150538,14.02,94.64,12.9,10.52,80.62,11.54,10.52,63.1,14.29,3.51,3.51,50,10.52,42.06,20,7.01,10.52,40,3.51,0,100,4.67,42.06,10,0,4.67,0,0,70.89,0,0,0,-,33.33,94.44,1.278,0,0,14.02,87.63,0,0,10.52,21.03,0
2016,Jeff Petry,MTL,D,51,119.8666667,2.350326797,17.52,94.61,15.63,13.01,69.58,15.76,10.01,47.55,17.39,1.5,6.01,20,8.51,46.55,15.45,5.51,19.02,22.45,1,3.5,22.22,4,36.71,9.84,0.67,2,25,7.23,63.63,10.2,0,0.72,0,15,87.37,1.024,1,7.51,39.04,29.03,2.5,4.51,13.01,51.56,8.04
2016,Carl Gunnarsson,STL,D,72,144.6666667,2.009259259,12.44,94.56,11.63,11.2,70.51,13.71,7.88,51.43,13.29,0.83,4.98,14.29,6.22,43.13,12.61,3.73,17.42,17.65,0.83,3.32,20,3.32,34.29,8.82,0,0,-,4.19,69.49,5.69,0,2.4,0,10.53,90.32,1.008,1.66,5.81,21.57,57.65,7.14,2.49,9.12,30.69,7.5
2016,Alexander Wennberg,CBJ,C,69,47.61666667,0.690096618,7.56,94.5,7.41,6.3,69.3,8.33,5.04,51.66,8.89,0,5.04,0,3.78,49.14,7.14,1.26,18.9,6.25,0,2.52,0,3.36,40.32,7.69,0,1.68,0,3.64,60.06,5.71,0,1.82,0,0,90.24,0.902,5.04,12.6,26.46,84.42,16,10.08,13.86,30.24,25
2016,Darren Helm,DET,C,77,138.7166667,1.801515152,12.54,94.29,11.74,9.95,73.53,11.92,6.49,49.31,11.63,0.43,7.79,5.26,8.22,44.98,15.45,4.33,19.46,18.18,0.43,4.76,8.33,5.19,34.03,13.24,0,1.73,0,5,67.48,6.9,0,2.5,0,6.67,84.21,0.909,2.6,10.81,37.63,54.5,6.45,3.89,15.57,46.28,7.76
2016,Ryan O'Reilly,BUF,C,71,149.5333333,2.106103286,12.04,94.29,11.32,11.23,70.22,13.79,9.23,49.75,15.65,0.4,6.82,5.56,4.81,45.74,9.52,3.61,18.86,16.07,0.4,3.61,10,1.6,35.84,4.29,0,1.6,0,4.06,67.23,5.69,0,2.9,0,4.35,86.29,0.906,0.4,6.82,59.38,21.67,0.67,0.8,12.04,89.48,0.89
2016,Calle Jarnkrok,NSH,C,81,158.4666667,1.956378601,9.47,94.28,9.12,9.09,66.26,12.06,7.57,48.46,13.51,0.76,5.3,12.5,5.68,43.92,11.45,3.03,19.31,13.56,0.76,2.65,22.22,3.53,32.81,9.72,0,2.52,0,1.64,65.63,2.44,0,1.09,0,10,89.06,0.991,1.51,8.71,48.09,42.03,3.05,2.27,14.01,61.72,3.55
2016,Joakim Andersson,DET,C,29,53.56666667,1.847126437,4.48,94.09,4.55,3.36,68.33,4.69,2.24,42.56,5,0,7.84,0,3.36,42.56,7.32,0,16.8,0,0,2.24,0,4.48,34.35,11.54,0,2.99,0,1.62,74.42,2.13,0,4.85,0,0,81.58,0.816,1.12,5.6,34.72,54.88,3.13,2.24,5.6,44.8,4.76
2016,David Savard,CBJ,D,65,186.9333333,2.875897436,12.2,94.04,11.48,9.95,69.01,12.6,6.42,48.79,11.63,0.64,6.1,9.52,6.1,43.01,12.42,2.57,16.37,13.56,0.64,2.89,18.18,4.71,35.52,11.7,0,1.28,0,6.49,67.69,8.75,0,3.25,0,10,87.5,0.975,0.64,8.67,30.17,27.28,2.08,1.93,12.52,51.03,3.64
2016,Taylor Chorney,WSH,D,55,65.11666667,1.183939394,11.06,93.99,10.53,10.14,65.42,13.41,6.45,36.86,14.89,0,2.76,0,6.45,36.86,14.89,3.69,14.74,20,0,0.92,0,3.69,29.49,11.11,0,0,-,5.32,75.86,6.56,0,2.66,0,0,92.5,0.925,0,3.69,22.11,60.81,0,4.61,11.06,26.72,14.71
2016,Shea Theodore,ANA,D,19,21.71666667,1.142982456,13.81,93.94,12.82,13.81,63.55,17.86,2.76,44.21,5.88,0,0,-,11.05,49.73,18.18,8.29,16.58,33.33,0,0,-,3.68,44.21,7.69,0,0,-,0,43.9,0,0,0,-,0,100,1,2.76,5.53,35.92,60.78,7.14,5.53,13.81,46.97,10.53
2016,Brian Strait,NYI,D,52,81.13333333,1.56025641,15.53,93.92,14.19,13.31,68.04,16.36,12.57,51.03,19.77,2.22,7.4,23.08,9.61,48.07,16.67,5.18,22.19,18.92,0.74,3.7,16.67,5.92,34.51,14.63,0,1.97,0,3.2,53.41,5.66,1.07,1.07,50,17.65,85.51,1.032,2.22,4.44,29.58,44.37,6.98,4.44,9.61,45.85,8.82
2016,Brad Richardson,ARI,"C, R",82,138.0833333,1.683943089,11.73,93.86,11.11,9.12,67.79,11.86,6.95,49.97,12.21,0,8.69,0,5.21,46.49,10.08,1.3,16.51,7.32,0,4.78,0,5.21,39.98,11.54,0,1.74,0,7.53,66.53,10.17,0,3.77,0,0,82.61,0.826,1.3,6.95,21.73,67.35,5.66,3.48,12.17,29.11,10.67
2016,Ryan Nugent-Hopkins,EDM,C,55,52.41666667,0.953030303,12.59,93.86,11.83,9.16,65.25,12.31,6.87,51.51,11.76,0,9.16,0,6.87,46.93,12.77,2.29,20.6,10,0,5.72,0,6.1,35.1,14.81,0,3.05,0,4.96,56.22,8.11,0,1.65,0,0,82.22,0.822,1.14,5.72,24.04,84.71,4.55,1.14,6.87,29.76,3.7
2016,Mike Green,DET,D,74,10.23333333,0.138288288,23.45,93.81,20,17.59,64.5,21.43,11.73,35.18,25,0,5.86,0,5.86,35.18,14.29,5.86,11.73,33.33,0,5.86,0,0,31.27,0,0,0,-,25.41,84.69,23.08,0,0,-,0,83.33,0.833,11.73,0,5.86,199.35,66.67,23.45,11.73,5.86,80
2016,Kyle Palmieri,N.J,R,82,52.48333333,0.64004065,17.15,93.74,15.46,11.43,72.02,13.7,11.43,50.3,18.52,0,8,0,9.15,44.59,17.02,1.14,17.15,6.25,0,3.43,0,10.67,36.58,22.58,0,4.57,0,6.61,64.4,9.3,0,1.65,0,0,84.09,0.841,2.29,6.86,12.58,90.31,15.38,9.15,10.29,21.72,29.63
2016,Dmitry Kulikov,FLA,D,74,176.9333333,2.390990991,9.83,93.59,9.51,9.5,72.91,11.52,5.76,54.6,9.55,1.02,8.82,10.34,4.41,48.83,8.28,2.03,18.65,9.84,0.34,2.71,11.11,3.17,40.24,7.29,0.45,5.43,7.69,3.92,60.25,6.11,0.49,2.94,14.29,17.65,83.85,1.015,1.36,7.12,40.35,24.76,3.25,4.07,11.87,58.67,6.49
2016,Jyrki Jokipakka,"CGY, DAL",D,58,64.75,1.11637931,17.61,93.59,15.83,13.9,65.79,17.44,12.97,42.63,23.33,1.85,4.63,28.57,7.41,39.85,15.69,1.85,16.68,10,0.93,0.93,50,7.41,30.89,19.35,0,4.94,0,12.05,74.95,13.85,1.34,0,100,14.29,89.13,1.034,0.93,11.12,20.39,65.79,4.35,6.49,14.83,25.02,20.59
2016,Travis Zajac,N.J,C,74,201.4833333,2.722747748,11.02,93.21,10.57,8.93,66.71,11.81,6.55,50.03,11.58,1.19,5.36,18.18,6.25,43.78,12.5,4.17,19.06,17.95,1.19,1.79,40,2.78,32.96,7.78,0,2.78,0,4.3,67.1,6.02,0,2.15,0,18.18,89.29,1.075,1.79,7.44,55.98,29.78,3.09,2.38,11.02,75.64,3.05
2016,Jack Eichel,BUF,C,81,31.55,0.389506173,15.21,93.19,14.04,11.41,72.27,13.64,7.61,41.84,15.38,0,1.9,0,9.51,47.54,16.67,5.71,19.02,23.08,0,1.9,0,5.07,38.03,11.76,0,0,-,5.49,65.93,7.69,0,0,-,0,95.45,0.955,1.9,13.31,20.92,98.89,8.33,5.71,20.92,28.53,16.67
2016,Drew Doughty,L.A,D,82,241.6,2.946341463,8.94,93.13,8.76,6.95,73.76,8.62,5.46,52.15,9.48,0.25,7.45,3.23,5.71,47.93,10.65,1.99,22.6,8.08,0.25,3.73,6.25,4.97,33.77,12.82,0,3.31,0,2.51,57.4,4.19,0,1.79,0,4.55,85.71,0.903,0.5,9.44,36.51,32.04,1.34,2.24,14.65,59.11,3.64
2016,Viktor Stalberg,NYR,L,75,94.88333333,1.265111111,15.18,92.96,14.04,14.54,68.93,17.42,11.38,49.32,18.75,0,5.69,0,8.22,50.59,13.98,5.69,18.34,23.68,0,4.43,0,3.37,43,7.27,0,0.84,0,8.22,57.54,12.5,0,0.91,0,0,88.46,0.885,1.26,6.96,25.93,71.46,4.65,3.79,9.49,29.72,11.32
2016,Sami Vatanen,ANA,D,71,159.5666667,2.24741784,14.66,92.88,13.64,13.16,68.44,16.13,8.27,44.37,15.71,0.38,5.26,6.67,6.39,43.24,12.88,1.88,17.67,9.62,0.38,1.88,16.67,6.02,34.09,15,0,3.01,0,6.52,67.35,8.82,0,1.63,0,4.55,88.14,0.927,1.13,4.89,42.49,34.97,2.59,4.51,7.52,62.04,6.78
2016,Ryan Carter,MIN,L,60,98.98333333,1.649722222,10.3,92.74,10,8.49,77.59,9.86,6.67,59.4,10.09,0.61,9.7,5.88,3.03,49.1,5.81,1.21,18.18,6.25,0,3.64,0,2.42,41.22,5.56,0.81,3.23,20,6.13,59.54,9.33,0,5.25,0,9.09,83.67,0.928,1.21,6.06,42.43,51.52,2.78,2.42,7.88,54.55,4.26
2016,Jamie Benn,DAL,L,82,128.75,1.570121951,15.84,92.74,14.59,13.05,73.17,15.14,9.32,48,16.26,2.33,6.06,27.78,10.25,48.93,17.32,5.59,18.64,23.08,0.93,3.26,22.22,6.21,40.39,13.33,1.24,1.86,40,4.04,56.54,6.67,0,2.02,0,25,87.38,1.124,2.33,5.13,34.02,63.38,6.41,4.19,8.85,41.48,9.18
2016,Justin Falk,CBJ,D,24,22,0.916666667,10.91,92.73,10.53,8.18,60,12,5.45,43.64,11.11,0,2.73,0,5.45,32.73,14.29,2.73,21.82,11.11,0,0,-,3.64,14.55,20,0,3.64,0,3.94,86.67,4.35,0,0,-,0,93.75,0.938,2.73,10.91,38.18,51.82,6.67,2.73,13.64,49.09,5.26
2016,Brayden McNabb,L.A,D,81,139.8166667,1.726131687,8.15,92.69,8.09,6.87,71.24,8.79,5.15,47.63,9.76,0,8.15,0,5.15,46.78,9.92,1.29,25.32,4.84,0,4.29,0,5.15,28.61,15.25,0,2.86,0,2.48,57.03,4.17,0,2.48,0,0,82.88,0.829,0.86,8.15,38.62,42.48,2.17,3,15.02,53.64,5.3
2016,Nikita Zadorov,COL,D,22,18.78333333,0.853787879,35.14,92.64,27.5,25.55,63.89,28.57,15.97,41.53,27.78,0,9.58,0,12.78,22.36,36.36,6.39,9.58,40,0,0,-,8.52,17.04,33.33,0,8.52,0,13.84,96.89,12.5,0,4.61,0,0,76.92,0.769,0,6.39,25.55,67.08,0,6.39,9.58,28.75,18.18
2016,Johan Larsson,BUF,C,74,25.91666667,0.350225225,11.58,92.6,11.11,11.58,71.77,13.89,4.63,53.25,8,0,6.95,0,2.32,53.25,4.17,0,23.15,0,0,4.63,0,3.09,40.13,7.14,0,3.09,0,3.34,53.5,5.88,0,0,-,0,86.96,0.87,4.63,9.26,41.67,69.45,10,6.95,18.52,53.25,11.54
2016,Dennis Seidenberg,BOS,D,61,144.9,2.375409836,13.25,92.34,12.55,12.42,62.94,16.48,9.11,40.99,18.18,0.41,4.14,9.09,5.8,38.51,13.08,2.07,14.08,12.82,0.41,1.24,25,4.97,32.57,13.24,0,1.1,0,5.98,76.56,7.25,0,2.99,0,4.55,89.9,0.944,0.83,6.21,20.29,40.99,3.92,3.73,13.25,34.37,9.78
2016,Danny DeKeyser,DET,D,78,208.5666667,2.673931624,9.21,92.34,9.07,7.48,67.32,10,4.89,47.18,9.39,0.29,8.63,3.23,5.47,42.86,11.31,2.88,18.12,13.7,0.29,4.32,6.25,3.45,32.99,9.47,0,1.92,0,2.91,66.49,4.19,0,4.16,0,5.88,81.71,0.876,1.15,11.22,45.74,28.48,2.45,2.88,15.25,60.7,4.52
2016,P.K. Subban,MTL,D,68,158.6333333,2.332843137,17.78,92.29,16.15,15.13,76.78,16.46,12.1,52.2,18.82,1.51,5.67,21.05,9.08,46.52,16.33,4.16,22.32,15.71,1.13,4.16,21.43,6.56,32.28,16.88,0,0,-,4.92,62.28,7.32,0.55,2.19,20,12.5,89.13,1.016,1.89,7.19,38.58,31.39,4.67,3.03,11.73,57.87,4.97
2016,Mark Fayne,EDM,D,69,113.7833333,1.649033816,9.49,92.28,9.33,7.38,69.08,9.66,5.8,51.68,10.09,1.05,11.07,8.7,6.86,52.2,11.61,3.16,20.57,13.33,0,5.27,0,4.92,42.19,10.45,1.41,6.33,18.18,3.05,52.56,5.48,0,1.52,0,18.18,78.57,0.968,0,5.8,35.86,53.26,0,0.53,11.07,50.1,1.04
2016,Patrice Bergeron,BOS,C,80,176.4,2.205,17.69,92.18,16.1,15.65,66.67,19.01,11.56,42.18,21.52,1.02,7.48,12,9.86,41.16,19.33,3.74,18.37,16.92,0.68,4.76,12.5,8.16,30.39,21.18,0.45,1.36,25,7.37,70.26,9.49,0,2.46,0,8.82,82.26,0.911,1.02,8.84,56.12,26.53,1.79,2.72,12.59,74.49,3.52
2016,Ben Smith,"S.J, TOR",R,22,36.45,1.656818182,13.17,92.18,12.5,9.88,65.84,13.04,8.23,46.09,15.15,0,6.58,0,3.29,47.74,6.45,0,18.11,0,0,1.65,0,4.39,39.51,10,0,2.19,0,9.51,61.82,13.33,0,4.76,0,0,85.71,0.857,1.65,16.46,54.32,49.38,2.94,8.23,24.69,65.84,11.11
2016,Johnny Boychuk,NYI,D,70,164.7,2.352857143,20.77,92.17,18.39,17.12,63.75,21.17,16.39,51.37,24.19,1.82,6.19,22.73,8.01,40.44,16.54,4.74,13.11,26.53,1.09,2.19,33.33,4.37,36.43,10.71,0,2.91,0,7.37,61.04,10.77,0.53,1.05,33.33,11.11,87.94,0.991,0.36,4.01,36.43,34.61,0.99,3.28,12.02,58.29,5.33
2016,Viktor Svedberg,CHI,D,27,24.1,0.892592593,19.92,92.12,17.78,17.43,69.71,20,12.45,57.26,17.86,0,7.47,0,17.43,32.37,35,7.47,14.94,33.33,0,2.49,0,13.28,23.24,36.36,0,3.32,0,3.6,71.92,4.76,0,3.6,0,0,86.96,0.87,0,0,4.98,109.54,0,0,0,9.96,0
2016,Alex Goligoski,DAL,D,82,191.5666667,2.336178862,14.09,92.08,13.27,12.22,65.46,15.73,9.4,43.85,17.65,0.63,5.32,10.53,6.26,43.22,12.66,3.45,15.35,18.33,0.31,2.51,11.11,3.76,37.17,9.18,0.42,2.51,14.29,6.79,65.15,9.43,0,1.36,0,6.67,87.86,0.945,0.63,7.83,32.26,37.27,1.9,2.82,13.15,49.17,5.42
2016,Patrik Nemeth,DAL,D,38,41.06666667,1.080701754,7.31,92.05,7.35,5.84,70.13,7.69,5.84,49.68,10.53,1.46,8.77,14.29,4.38,42.37,9.38,0,14.61,0,0,1.46,0,5.84,37.01,13.64,1.95,7.79,20,2.11,65.42,3.13,0,2.11,0,25,82.35,1.074,2.92,2.92,14.61,77.44,16.67,5.84,11.69,18.99,23.53
2016,Tomas Fleischmann,"CHI, MTL",L,76,112.1833333,1.476096491,13.37,91.99,12.69,9.09,73.81,10.97,6.95,54.55,11.3,0.53,5.88,8.33,5.88,43.86,11.83,2.14,21.93,8.89,0.53,3.21,14.29,4.99,29.24,14.58,0,0.71,0,4.64,65.67,6.59,0,2.32,0,7.69,89.22,0.969,2.14,6.42,39.58,60.97,5.13,4.81,10.7,43.86,9.89
2016,Teddy Purcell,"EDM, FLA",L,76,41.18333333,0.541885965,18.94,91.78,17.11,14.57,77.22,15.87,14.57,52.45,21.74,2.91,10.2,22.22,16.03,58.28,21.57,10.2,18.94,35,2.91,5.83,33.33,7.77,52.45,12.9,0,5.83,0,0,46.3,0,0,0,-,20,80.56,1.006,0,13.11,18.94,93.24,0,1.46,14.57,23.31,5.88
2016,Matt Bartkowski,VAN,D,80,100.9166667,1.261458333,13.67,91.56,12.99,13.67,74.32,15.54,10.7,51.73,17.14,1.19,5.35,18.18,10.11,50.54,16.67,5.95,24.97,19.23,0.59,1.78,25,5.55,34.09,14,0.79,2.38,25,4.29,56.68,7.04,0,2.58,0,11.11,89.66,1.008,1.78,2.38,26.16,72.54,6.38,3.57,7.13,36.27,8.96
2016,Mattias Janmark,DAL,C,73,31.46666667,0.431050228,17.16,91.53,15.79,15.25,72.46,17.39,11.44,43.86,20.69,1.91,5.72,25,15.25,47.67,24.24,5.72,17.16,25,1.91,1.91,50,12.71,40.68,23.81,0,5.08,0,0,63.35,0,0,0,-,16.67,86.96,1.036,1.91,5.72,7.63,108.69,20,3.81,9.53,7.63,33.33
2016,Yannick Weber,VAN,D,45,36.06666667,0.801481481,14.97,91.5,14.06,14.97,81.52,15.52,14.97,68.21,18,0,9.98,0,8.32,58.23,12.5,6.65,24.95,21.05,0,3.33,0,2.22,44.36,4.76,0,4.44,0,9.61,48.06,16.67,0,4.81,0,0,85.37,0.854,1.66,3.33,26.62,73.2,5.88,3.33,11.65,39.93,7.69
2016,Mike Brown,"MTL, S.J",R,58,6.566666667,0.113218391,0,91.37,0,0,73.1,0,0,18.27,0,0,0,-,0,54.82,0,0,27.41,0,0,0,-,0,36.55,0,0,0,-,0,52.79,0,0,0,-,-,100,1,0,9.14,0,91.37,-,0,18.27,18.27,0
2016,Henrik Sedin,VAN,C,74,41.38333333,0.559234234,11.6,91.34,11.27,11.6,73.94,13.56,7.25,65.24,10,1.45,2.9,33.33,5.8,55.09,9.52,1.45,21.75,6.25,1.45,1.45,50,5.8,44.46,11.54,0,1.93,0,8.38,52.36,13.79,0,0,-,20,95.56,1.156,1.45,5.8,57.99,95.69,2.44,2.9,10.15,71.04,3.92
2016,Patrick Wiercioch,OTT,D,52,29.56666667,0.568589744,18.26,91.32,16.67,16.23,81.17,16.67,16.23,69,19.05,4.06,8.12,33.33,8.12,44.64,15.38,6.09,24.35,20,4.06,8.12,33.33,2.71,27.06,9.09,0,0,-,5.86,64.49,8.33,0,0,-,25,88.24,1.132,6.09,8.12,14.21,79.14,30,8.12,22.32,18.26,30.77
2016,Alex Chiasson,OTT,R,77,116.3166667,1.510606061,9.28,91.3,9.23,8.77,70.15,11.11,7.22,51.58,12.28,1.03,8.25,11.11,4.64,40.23,10.34,1.55,18.05,7.89,0.52,4.64,10,4.13,29.57,12.24,0,3.44,0,2.98,71.53,4,0,1.49,0,14.29,84,0.983,3.09,11.86,38.17,47.46,7.5,4.64,16.51,49,8.65
2016,Andrei Markov,MTL,D,82,190.6,2.324390244,13.85,91.29,13.17,11.02,75.55,12.73,8.18,52.89,13.4,0.31,6.61,4.55,6.61,43.13,13.29,2.2,22.04,9.09,0.31,4.72,6.25,5.88,28.12,17.28,0,1.26,0,5.91,64.11,8.44,0,1.36,0,3.85,87.5,0.913,0.94,6.93,39.03,32.42,2.36,2.2,12.59,52.57,4.02
2016,Zach Bogosian,BUF,D,64,91.38333333,1.427864583,17.07,91.26,15.76,15.76,68.94,18.6,13.13,52.53,20,1.31,3.94,25,9.85,43.99,18.29,5.91,13.79,30,1.31,0.66,66.67,5.25,40.27,11.54,0,2.63,0,5.69,63.54,8.22,0,1.9,0,10,92.5,1.025,1.31,9.19,22.98,59.09,5.41,3.94,15.76,29.55,11.76
2016,Zbynek Michalek,ARI,D,70,217.8,3.111428571,10.47,91.18,10.3,8.54,68.6,11.07,6.89,47.38,12.69,0.28,6.61,4,5.23,46.28,10.16,3.31,15.43,17.65,0.28,2.75,9.09,2.57,41.14,5.88,0,2.2,0,3.98,60.88,6.13,0,3.18,0,4,86.05,0.9,1.1,6.61,40.5,33.33,2.65,2.75,10.19,56.47,4.65
2016,Logan Shaw,FLA,C,53,28.33333333,0.534591195,19.06,91.06,17.31,14.82,67.76,17.95,10.59,48.71,17.86,0,4.24,0,10.59,42.35,20,6.35,14.82,30,0,0,-,5.65,36.71,13.33,0,5.65,0,9.18,70.35,11.54,0,0,-,0,91.3,0.913,4.24,14.82,14.82,88.94,22.22,14.82,16.94,19.06,43.75
2016,Brian Dumoulin,PIT,D,79,102.2833333,1.294725738,15.84,90.92,14.84,14.08,70.98,16.55,11.15,52.79,17.43,0.59,5.28,10,8.21,45.17,15.38,5.87,16.42,26.32,0.59,1.76,25,3.13,38.32,7.55,0,1.56,0,7.63,63.55,10.71,0,3.39,0,5.26,90,0.953,2.93,7.04,42.24,52.79,6.49,4.11,11.15,47.52,7.95
2016,Frans Nielsen,NYI,C,81,161.1666667,1.989711934,18.61,90.84,17.01,15.64,62.92,19.91,14.15,46.91,23.17,0.74,4.84,13.33,8.56,39.83,17.69,4.1,15.26,21.15,0,2.61,0,5.96,32.76,15.38,0,0.5,0,6.45,61.84,9.45,0.54,1.08,33.33,5.26,89.68,0.949,1.49,10.8,43.93,49.89,3.28,2.23,16.01,55.1,3.9
2016,Nathan Beaulieu,MTL,D,64,31.05,0.48515625,13.53,90.82,12.96,11.59,65.7,15,11.59,46.38,20,1.93,5.8,25,5.8,44.44,11.54,3.86,25.12,13.33,1.93,3.86,33.33,2.58,25.76,9.09,0,2.58,0,2.79,66.99,4,0,0,-,16.67,87.5,1.042,3.86,17.39,25.12,59.9,13.33,5.8,23.19,30.92,15.79
2016,Derek MacKenzie,FLA,C,64,168.4833333,2.632552083,9.97,90.81,9.89,8.55,71.22,10.71,5.34,56.27,8.67,0.36,6.77,5,4.27,45.94,8.51,1.42,18.52,7.14,0,2.49,0,3.8,36.56,9.41,0.47,4.27,10,4.63,59.16,7.26,0,1.54,0,6.67,87.97,0.946,0.36,7.48,54.49,32.05,0.65,3.21,13.18,70.16,4.37
2016,Dustin Brown,L.A,R,82,125.55,1.531097561,10.51,90.8,10.38,8.6,71.21,10.78,6.21,52.57,10.57,0.48,7.17,6.25,7.17,47.31,13.16,1.91,23.89,7.41,0,2.87,0,7.01,31.22,18.33,0.64,3.19,16.67,2.07,59.37,3.37,0,2.76,0,7.69,86.36,0.941,1.91,14.81,51.14,33.93,3.6,3.35,15.29,69.77,4.58
2016,Matt Hunwick,TOR,D,60,222.7333333,3.712222222,11.85,90.78,11.55,9.97,64.92,13.31,8.62,45.79,15.84,0,7.54,0,5.93,43.37,12.02,3.23,14.28,18.46,0,3.5,0,3.59,38.79,8.47,0,2.51,0,5.84,64.2,8.33,0,3.11,0,0,83.53,0.835,2.16,6.73,36.64,14.28,5.56,5.93,14.01,56.84,9.44
2016,Lars Eller,MTL,C,79,104.45,1.322151899,21.83,90.76,19.39,17.23,71.23,19.48,13.79,48.83,22.02,1.15,4.6,20,12.64,44.81,22,5.17,20.11,20.45,0.57,2.87,16.67,9.96,32.93,23.21,0.77,0.77,50,4.98,63.89,7.23,0,1.66,0,8.33,90.59,0.989,2.3,6.32,37.34,52.85,5.8,2.3,8.04,41.36,5.26
2016,Joel Hanley,MTL,D,10,9.266666667,0.926666667,19.42,90.65,17.65,12.95,58.27,18.18,12.95,45.32,22.22,0,12.95,0,6.47,25.9,20,0,12.95,0,0,0,-,8.63,17.27,33.33,0,8.63,0,9.35,93.53,9.09,0,9.35,0,0,71.43,0.714,0,0,19.42,71.22,0,0,6.47,19.42,0
2016,Brent Burns,S.J,D,82,177.4333333,2.163821138,11.5,90.63,11.26,10.48,69.32,13.14,8.12,50.05,13.95,1.01,6.76,13.04,5.75,46.67,10.97,1.01,25.7,3.8,0.34,3.38,9.09,6.31,27.95,18.42,0.45,2.25,16.67,5.86,58.13,9.16,0.49,2.44,16.67,12.5,86.49,0.99,0.34,6.76,31.45,29.42,1.06,2.37,10.82,53.43,4.24
2016,Mike Cammalleri,N.J,L,42,8.616666667,0.20515873,13.93,90.52,13.33,13.93,62.67,18.18,6.96,41.78,14.29,0,6.96,0,6.96,62.67,10,6.96,27.85,20,0,0,-,0,46.42,0,0,9.28,0,10.06,30.17,25,0,0,-,0,83.33,0.833,0,6.96,41.78,97.49,0,0,6.96,48.74,0
2016,Jeff Carter,L.A,C,77,127.2833333,1.653030303,14.14,90.51,13.51,11.78,67.41,14.88,9.9,44.31,18.26,0.94,6.6,12.5,8.96,44.31,16.81,5.19,16.97,23.4,0.94,2.83,25,5.03,36.45,12.12,0,3.77,0,4.09,59.92,6.38,0,1.36,0,9.52,85.11,0.946,1.41,3.77,36.3,58.45,3.75,3.77,10.37,51.38,6.84
2016,Boone Jenner,CBJ,C,82,17.91666667,0.218495935,20.09,90.42,18.18,10.05,80.37,11.11,3.35,56.93,5.56,3.35,20.09,14.29,10.05,40.19,20,3.35,16.74,16.67,3.35,6.7,33.33,8.93,31.26,22.22,0,4.47,0,4.84,67.72,6.67,0,14.51,0,100,64.71,1.647,3.35,16.74,30.14,97.12,10,13.4,23.44,30.14,30.77
2016,Jay Beagle,WSH,C,57,113.4833333,1.990935673,8.99,90.41,9.04,8.99,62.92,12.5,6.87,42.3,13.98,0,3.17,0,5.29,36.48,12.66,2.64,14.28,15.63,0,1.59,0,3.52,29.61,10.64,0,2.11,0,2.29,73.31,3.03,0,0,-,0,92.5,0.925,1.59,6.87,44.41,38.07,3.45,2.11,12.69,65.03,3.15
2016,Evander Kane,BUF,L,65,73.03333333,1.123589744,13.14,90.37,12.7,11.5,68.19,14.43,9.04,52.58,14.67,2.46,4.93,33.33,6.57,41.9,13.56,4.11,18.07,18.52,1.64,0.82,66.67,3.29,31.77,9.38,1.1,5.48,16.67,7.12,62.89,10.17,0,0,-,27.27,90.63,1.179,0.82,5.75,17.25,75.58,4.55,4.11,12.32,20.54,16.67
2016,Mark Stone,OTT,R,75,91.7,1.222666667,18.97,90.29,17.37,16.36,70.67,18.8,11.78,49.07,19.35,1.96,9.16,17.65,12.43,40.57,23.46,3.93,20.28,16.22,0.65,3.93,14.29,11.34,27.04,29.55,0.87,3.49,20,4.73,65.21,6.76,0,3.78,0,16.67,81.33,0.98,2.62,11.78,42.53,49.07,5.8,3.93,15.7,55.62,6.59
2016,Jake Muzzin,L.A,D,82,206.8666667,2.522764228,11.89,90.2,11.65,8.7,68.45,11.28,7.25,50.18,12.63,0.87,5.22,14.29,6.67,44.09,13.14,3.48,17.4,16.67,0.58,2.32,20,4.25,35.58,10.68,0.39,2.32,14.29,3.77,61.17,5.81,0,1.68,0,12,89.6,1.016,0.58,8.41,42.35,34.81,1.35,3.77,11.31,60.33,5.88
