Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2016,Reilly Smith,FLA,R,27,4/1/91,Toronto,ON,CAN,CAN,72,185,2009,DAL,3,8,69
2016,Rene Bourque,CBJ,R,37,12/10/81,Lac La Biche,AB,CAN,CAN,74,217,-,-,-,-,-
2016,Rich Clune,TOR,L,31,4/25/87,Toronto,ON,CAN,CAN,70,207,2005,DAL,3,10,71
2016,Richard Panik,CHI,R,27,2/7/91,Martin,,SVK,SVK,73,208,2009,T.B,2,22,52
2016,Rick Nash,NYR,R,34,6/16/84,Brampton,ON,CAN,CAN,76,211,2002,CBJ,1,1,1
2016,Rickard Rakell,ANA,C,25,5/5/93,Sundbyberg,,SWE,SWE,74,202,2011,ANA,1,30,30
2016,Riley Nash,CAR,C,29,5/9/89,Consort,AB,CAN,CAN,73,190,2007,EDM,1,21,21
2016,Riley Sheahan,DET,C,27,12/7/91,St. Catharines,ON,CAN,CAN,75,214,2010,DET,1,21,21
2016,Rinat Valiev,TOR,D,23,5/11/95,Nizhnekamsk,,ROU,RUS,75,215,2014,TOR,3,8,68
2016,Rob Klinkhammer,EDM,L,32,8/12/86,Lethbridge,AB,CAN,CAN,75,214,-,-,-,-,-
2016,Rob Scuderi,"CHI, L.A, PIT",D,40,12/30/78,Syosset,NY,USA,USA,73,216,1998,PIT,5,20,134
2016,Robby Fabbri,STL,C,23,1/22/96,Mississauga,ON,CAN,CAN,70,190,2014,STL,1,21,21
2016,Robert Bortuzzo,STL,D,29,3/18/89,Thunder Bay,ON,CAN,CAN,76,216,2007,PIT,3,17,78
2016,Rocco Grimaldi,FLA,C,25,2/8/93,Anaheim,CA,USA,USA,66,180,2011,FLA,2,3,33
2016,Roman Josi,NSH,D,28,6/1/90,Bern,,CHE,CHE,73,201,2008,NSH,2,8,38
2016,Roman Polak,"S.J, TOR",D,32,4/28/86,Ostrava,,CZE,CZE,74,240,2004,STL,6,17,180
2016,Ron Hainsey,CAR,D,37,3/24/81,Bolton,CT,USA,USA,75,205,2000,MTL,1,13,13
2016,Ronalds Kenins,VAN,L,27,2/28/91,Riga,,LVA,LVA,72,201,-,-,-,-,-
2016,Ross Johnston,NYI,L,24,2/18/94,Charlottetown,PE,CAN,CAN,77,235,-,-,-,-,-
2016,Ryan Callahan,T.B,R,33,3/21/85,Rochester,NY,USA,USA,70,187,2004,NYR,4,29,127
2016,Ryan Carpenter,S.J,C,28,1/18/91,Oviedo,FL,USA,USA,72,200,-,-,-,-,-
2016,Ryan Carter,MIN,L,35,8/3/83,White Bear Lake,MN,USA,USA,73,205,-,-,-,-,-
2016,Ryan Dzingel,OTT,L,26,3/9/92,Wheaton,IL,USA,USA,72,190,2011,OTT,7,23,204
2016,Ryan Ellis,NSH,D,28,1/3/91,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
2016,Ryan Garbutt,"ANA, CHI",C,33,8/12/85,Edmonton,AB,CAN,CAN,72,195,-,-,-,-,-
2016,Ryan Getzlaf,ANA,C,33,5/10/85,Regina,SK,CAN,CAN,76,225,2003,ANA,1,19,19
2016,Ryan Hartman,CHI,L,24,9/20/94,Hilton Head Isl.,SC,USA,USA,72,181,2013,CHI,1,30,30
2016,Ryan Johansen,"CBJ, NSH",C,26,7/31/92,Vancouver,BC,CAN,CAN,75,218,2010,CBJ,1,4,4
2016,Ryan Johnston,MTL,D,26,2/14/92,Sudbury,ON,CAN,CAN,70,180,-,-,-,-,-
2016,Ryan Kesler,ANA,C,34,8/31/84,Livonia,MI,USA,USA,74,206,2003,VAN,1,23,23
2016,Ryan McDonagh,NYR,D,29,6/13/89,St. Paul,MN,USA,USA,73,215,2007,MTL,1,12,12
2016,Ryan Murphy,CAR,D,25,3/31/93,Aurora,ON,CAN,CAN,71,181,2011,CAR,1,12,12
2016,Ryan Murray,CBJ,D,25,9/27/93,Regina,SK,CAN,CAN,73,205,2012,CBJ,1,2,2
2016,Ryan Nugent-Hopkins,EDM,C,25,4/12/93,Burnaby,BC,CAN,CAN,72,184,2011,EDM,1,1,1
2016,Ryan O'Reilly,BUF,C,27,2/7/91,Clinton,ON,CAN,CAN,73,216,2009,COL,2,3,33
2016,Ryan Pulock,NYI,D,24,10/6/94,Dauphin,MB,CAN,CAN,74,217,2013,NYI,1,15,15
2016,Ryan Reaves,STL,R,32,1/20/87,Winnipeg,MB,CAN,CAN,73,225,2005,STL,5,31,156
2016,Ryan Spooner,BOS,C,27,1/30/92,Ottawa,ON,CAN,CAN,70,191,2010,BOS,2,15,45
2016,Ryan Stanton,WSH,D,29,7/20/89,St. Albert,AB,CAN,CAN,73,205,-,-,-,-,-
2016,Ryan Strome,NYI,"C, R",25,7/11/93,Mississauga,ON,CAN,CAN,73,194,2011,NYI,1,5,5
2016,Ryan Suter,MIN,D,34,1/21/85,Madison,WI,USA,USA,74,208,2003,NSH,1,7,7
2016,Ryan White,PHI,C,30,3/17/88,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
2016,Sam Bennett,CGY,C,22,6/20/96,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
2016,Sam Carrick,TOR,C,27,2/4/92,Markham,ON,CAN,CAN,72,204,2010,TOR,5,24,144
2016,Sam Gagner,PHI,C,29,8/10/89,London,ON,CAN,CAN,71,200,2007,EDM,1,6,6
2016,Sam Reinhart,BUF,C,23,11/6/95,West Vancouver,BC,CAN,CAN,73,192,2014,BUF,1,2,2
2016,Sami Vatanen,ANA,D,27,6/3/91,Jyväskylä,,FIN,FIN,70,185,2009,ANA,4,15,106
2016,Scott Gomez,"OTT, STL",C,39,12/23/79,Anchorage,AK,USA,USA,71,200,1998,N.J,1,27,27
2016,Scott Harrington,TOR,D,25,3/10/93,Kingston,ON,CAN,CAN,74,207,2011,PIT,2,24,54
2016,Scott Hartnell,CBJ,L,36,4/18/82,Regina,SK,CAN,CAN,74,215,2000,NSH,1,6,6
2016,Scott Kosmachuk,WPG,R,25,1/24/94,Richmond Hill,ON,CAN,CAN,71,185,2012,WPG,3,9,70
2016,Scott Laughton,PHI,C,24,5/30/94,Oakville,ON,CAN,CAN,73,190,2012,PHI,1,20,20
2016,Scott Mayfield,NYI,D,26,10/14/92,St. Louis,MO,USA,USA,76,223,2011,NYI,2,4,34
2016,Scott Wilson,PIT,L,26,4/24/92,Oakville,ON,CAN,CAN,71,186,2011,PIT,7,28,209
2016,Scottie Upshall,STL,R,35,10/7/83,Fort McMurray,AB,CAN,CAN,72,200,2002,NSH,1,6,6
2016,Sean Collins,WSH,C,30,12/29/88,Saskatoon,SK,CAN,CAN,73,198,2008,CBJ,7,6,187
2016,Sean Couturier,PHI,C,26,12/7/92,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
2016,Sean Monahan,CGY,C,24,10/12/94,Brampton,ON,CAN,CAN,75,200,2013,CGY,1,6,6
2016,Sergei Plotnikov,"ARI, PIT",L,28,6/3/90,Komsomolsk,,RUS,RUS,74,202,-,-,-,-,-
2016,Sergey Kalinin,N.J,C,27,3/17/91,Omsk,,RUS,RUS,75,200,-,-,-,-,-
2016,Sergey Tolchinsky,CAR,L,24,2/3/95,Moscow,,RUS,RUS,68,170,-,-,-,-,-
2016,Seth Griffith,BOS,C,26,1/4/93,Wallaceburg,ON,CAN,CAN,69,190,2012,BOS,5,10,131
2016,Seth Helgeson,N.J,D,28,10/8/90,Faribault,MN,USA,USA,76,219,2009,N.J,4,23,114
2016,Seth Jones,"CBJ, NSH",D,24,10/3/94,Arlington,TX,USA,USA,76,210,2013,NSH,1,4,4
2016,Shane Doan,ARI,R,42,10/10/76,Halkirk,AB,CAN,CAN,73,223,1995,WIN,1,7,7
2016,Shane Prince,"NYI, OTT",L,26,11/16/92,Rochester,NY,USA,USA,71,193,2011,OTT,2,31,61
2016,Shawn Horcoff,ANA,C,40,9/17/78,Trail,BC,CAN,CAN,73,210,1998,EDM,4,13,99
2016,Shawn Matthias,"COL, TOR",L,30,2/19/88,Mississauga,ON,CAN,CAN,76,231,2006,DET,2,17,47
2016,Shawn Thornton,FLA,L,41,7/23/77,Oshawa,ON,CAN,CAN,74,217,1997,TOR,7,29,190
2016,Shayne Gostisbehere,PHI,D,25,4/20/93,Pembroke Pines,FL,USA,USA,71,180,2012,PHI,3,17,78
2016,Shea Theodore,ANA,D,23,8/3/95,Langley,BC,CAN,CAN,74,195,2013,ANA,1,26,26
2016,Shea Weber,NSH,D,33,8/14/85,Sicamous,BC,CAN,CAN,76,229,2003,NSH,2,19,49
2016,Sidney Crosby,PIT,C,31,8/7/87,Cole Harbour,NS,CAN,CAN,71,200,2005,PIT,1,1,1
2016,Simon Despres,ANA,D,27,7/27/91,Laval,QC,CAN,CAN,76,218,2009,PIT,1,30,30
2016,Slater Koekkoek,T.B,D,24,2/18/94,Winchester,ON,CAN,CAN,74,193,2012,T.B,1,10,10
2016,Sonny Milano,CBJ,L,22,5/12/96,Massapequa,NY,USA,USA,72,195,2014,CBJ,1,16,16
2016,Stanislav Galiev,WSH,R,27,1/17/92,Moscow,,RUS,RUS,73,197,2010,WSH,3,26,86
2016,Stefan Elliott,"ARI, NSH",D,28,1/30/91,Vancouver,BC,CAN,CAN,73,190,2009,COL,2,19,49
2016,Stefan Matteau,"MTL, N.J",C,24,2/23/94,Chicago,IL,USA,USA,74,220,2012,N.J,1,29,29
2016,Stefan Noesen,ANA,R,25,2/12/93,Plano,TX,USA,USA,73,205,2011,OTT,1,21,21
2016,Stephen Gionta,N.J,R,35,10/9/83,Rochester,NY,USA,USA,67,177,-,-,-,-,-
2016,Stephen Johns,DAL,D,26,4/18/92,Ellwood City,PA,USA,USA,76,225,2010,CHI,2,30,60
2016,Steve Bernier,NYI,R,33,3/31/85,Quebec City,QC,CAN,CAN,75,222,2003,S.J,1,16,16
2016,Steve Downie,ARI,R,31,4/3/87,Newmarket,ON,CAN,CAN,71,191,2005,PHI,1,29,29
2016,Steve Ott,STL,C,36,8/19/82,Summerside,PE,CAN,CAN,72,193,2000,DAL,1,25,25
2016,Steven Kampfer,FLA,D,30,9/24/88,Ann Arbor,MI,USA,USA,71,198,2007,ANA,4,2,93
2016,Steven Santini,N.J,D,23,3/7/95,Bronxville,NY,USA,USA,74,205,2013,N.J,2,12,42
2016,Steven Stamkos,T.B,C,28,2/7/90,Markham,ON,CAN,CAN,73,194,2008,T.B,1,1,1
2016,Stuart Percy,TOR,D,25,5/18/93,Oakville,ON,CAN,CAN,73,187,2011,TOR,1,25,25
2016,Sven Andrighetto,MTL,R,25,3/21/93,Zurich,,CHE,CHE,70,188,2013,MTL,3,25,86
2016,Sven Baertschi,VAN,L,26,10/5/92,Bern,,CHE,CHE,71,190,2011,CGY,1,13,13
2016,T.J. Oshie,WSH,R,32,12/23/86,Everett,WA,USA,USA,71,195,2005,STL,1,24,24
2016,Tanner Glass,NYR,L,35,11/29/83,Regina,SK,CAN,CAN,73,213,2003,FLA,9,4,265
2016,Tanner Kero,CHI,C,26,7/24/92,Hancock,MI,USA,USA,72,185,-,-,-,-,-
2016,Tanner Pearson,L.A,L,26,8/10/92,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
2016,Taylor Beck,NYI,L,27,5/13/91,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
2016,Taylor Chorney,WSH,D,31,4/27/87,Thunder Bay,ON,CAN,USA,72,193,2005,EDM,2,6,36
2016,Taylor Fedun,VAN,D,30,6/4/88,Edmonton,AB,CAN,CAN,73,201,-,-,-,-,-
2016,Taylor Hall,EDM,L,27,11/14/91,Calgary,AB,CAN,CAN,73,205,2010,EDM,1,1,1
2016,Taylor Leier,PHI,L,24,2/15/94,Saskatoon,SK,CAN,CAN,71,180,2012,PHI,4,26,117
2016,Teddy Purcell,"EDM, FLA",L,33,9/8/85,St. John's,NL,CAN,CAN,74,195,-,-,-,-,-
2016,Teemu Pulkkinen,DET,L,27,1/2/92,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
2016,Teuvo Teravainen,CHI,L,24,9/11/94,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
2016,Thomas Hickey,NYI,D,29,2/8/89,Calgary,AB,CAN,CAN,72,183,2007,L.A,1,4,4
2016,Thomas Vanek,MIN,L,35,1/19/84,Vienna,,AUT,AUT,74,214,2003,BUF,1,5,5
2016,Tim Jackman,ANA,R,37,11/14/81,Minot,ND,USA,USA,74,188,2001,CBJ,2,8,38
2016,Tim Schaller,BUF,C,28,11/16/90,Merrimack,NH,USA,USA,74,204,-,-,-,-,-
2016,TJ Brennan,TOR,D,29,4/3/89,Willingboro,NJ,USA,USA,73,216,2007,BUF,2,1,31
2016,TJ Brodie,CGY,D,28,6/7/90,Chatham,ON,CAN,CAN,73,185,2008,CGY,4,23,114
2016,Tobias Lindberg,TOR,R,23,7/22/95,Stockholm,,SWE,SWE,75,215,2013,OTT,4,11,102
2016,Tobias Rieder,ARI,R,26,1/10/93,Landshut,,DEU,DEU,71,186,2011,EDM,4,23,114
2016,Toby Enstrom,WPG,D,34,11/5/84,Nordingra,,SWE,SWE,70,180,2003,ATL,8,10,239
2016,Tom Gilbert,MTL,D,36,1/10/83,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
2016,Tom Kuhnhackl,PIT,R,27,1/21/92,Landshut,,DEU,DEU,74,196,2010,PIT,4,20,110
2016,Tom Sestito,PIT,L,31,9/28/87,Rome,NY,USA,USA,77,228,2006,CBJ,3,22,85
2016,Tom Wilson,WSH,R,24,3/29/94,Toronto,ON,CAN,CAN,76,218,2012,WSH,1,16,16
2016,Tomas Fleischmann,"CHI, MTL",L,34,5/16/84,Koprivnice,,CZE,CZE,73,192,2002,DET,2,33,63
2016,Tomas Hertl,S.J,C,25,11/12/93,Praha,,CZE,CZE,74,215,2012,S.J,1,17,17
2016,Tomas Jurco,DET,L,26,12/28/92,Kosice,,SVK,SVK,74,188,2011,DET,2,5,35
2016,Tomas Nosek,DET,L,26,9/1/92,Pardubice,,CZE,CZE,75,210,-,-,-,-,-
2016,Tomas Plekanec,MTL,C,36,10/31/82,Kladno,,CZE,CZE,71,190,2001,MTL,3,8,71
2016,Tomas Tatar,DET,L,28,12/1/90,Ilava,,SVK,SVK,70,182,2009,DET,2,30,60
2016,Tommy Cross,BOS,D,29,9/12/89,Hartford,CT,USA,USA,75,205,2007,BOS,2,5,35
2016,Tommy Wingels,S.J,C,30,4/12/88,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
2016,Torey Krug,BOS,D,27,4/12/91,Livonia,MI,USA,USA,69,186,-,-,-,-,-
2016,Torrey Mitchell,MTL,C,34,1/30/85,Greenfield Park,QC,CAN,CAN,71,186,2004,S.J,4,28,126
2016,Travis Hamonic,NYI,D,28,8/16/90,St. Malo,MB,CAN,CAN,74,205,2008,NYI,2,23,53
2016,Travis Moen,DAL,L,36,4/6/82,Stewart Valley,SK,CAN,CAN,74,215,2000,CGY,5,25,155
2016,Travis Zajac,N.J,C,33,5/13/85,Winnipeg,MB,CAN,CAN,74,185,2004,N.J,1,20,20
2016,Trevor Carrick,CAR,D,24,7/4/94,Stouffville,ON,CAN,CAN,74,186,2012,CAR,4,24,115
2016,Trevor Daley,"CHI, PIT",D,35,10/9/83,Toronto,ON,CAN,CAN,71,195,2002,DAL,2,13,43
2016,Trevor Lewis,L.A,C,32,1/8/87,Salt Lake City,UT,USA,USA,73,202,2006,L.A,1,17,17
2016,Trevor van Riemsdyk,CHI,D,27,7/24/91,Middletown,NJ,USA,USA,74,192,-,-,-,-,-
2016,Troy Brouwer,STL,R,33,8/17/85,Vancouver,BC,CAN,CAN,75,213,2004,CHI,7,21,214
2016,Tuomo Ruutu,N.J,L,35,2/16/83,Vantaa,,FIN,FIN,72,200,2001,CHI,1,9,9
2016,Turner Elson,CGY,C,26,9/13/92,New Westminster,BC,CAN,CAN,72,195,-,-,-,-,-
2016,Ty Rattie,STL,R,25,2/5/93,Calgary,AB,CAN,CAN,71,183,2011,STL,2,2,32
2016,Tye McGinn,T.B,L,28,7/29/90,Fergus,ON,CAN,CAN,75,218,2010,PHI,4,29,119
2016,Tyler Bozak,TOR,C,32,3/19/86,Regina,SK,CAN,CAN,73,199,-,-,-,-,-
2016,Tyler Ennis,BUF,"C, L",29,10/6/89,Edmonton,AB,CAN,CAN,69,161,2008,BUF,1,26,26
2016,Tyler Gaudet,ARI,C,25,4/4/93,Hamilton,ON,CAN,CAN,75,205,-,-,-,-,-
2016,Tyler Graovac,MIN,C,25,4/27/93,Brampton,ON,CAN,CAN,77,208,2011,MIN,7,10,191
2016,Tyler Johnson,T.B,C,28,7/29/90,Spokane,WA,USA,USA,68,183,-,-,-,-,-
2016,Tyler Kennedy,N.J,C,32,7/15/86,Sault Ste. Marie,ON,CAN,CAN,71,185,2004,PIT,4,1,99
2016,Tyler Myers,WPG,D,29,2/1/90,Houston,TX,USA,CAN,80,229,2008,BUF,1,12,12
2016,Tyler Randell,BOS,R,27,6/15/91,Scarborough,ON,CAN,CAN,73,198,2009,BOS,6,25,176
2016,Tyler Seguin,DAL,C,27,1/31/92,Brampton,ON,CAN,CAN,73,200,2010,BOS,1,2,2
2016,Tyler Toffoli,L.A,C,26,4/24/92,Scarborough,ON,CAN,CAN,72,197,2010,L.A,2,17,47
2016,Tyler Wotherspoon,CGY,D,25,3/12/93,Burnaby,BC,CAN,CAN,74,207,2011,CGY,2,27,57
2016,Tyson Barrie,COL,D,27,7/26/91,Victoria,BC,CAN,CAN,70,190,2009,COL,3,3,64
2016,Tyson Strachan,MIN,D,34,10/30/84,Melfort,SK,CAN,CAN,75,210,2003,CAR,5,1,137
2016,Valeri Nichushkin,DAL,R,23,3/4/95,Chelyabinsk,,RUS,RUS,76,210,2013,DAL,1,10,10
2016,Valtteri Filppula,T.B,C,34,3/20/84,Vantaa,,FIN,FIN,72,196,2002,DET,3,32,95
2016,Vernon Fiddler,DAL,C,38,5/9/80,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
2016,Victor Bartley,"MTL, NSH",D,30,2/17/88,Ottawa,ON,CAN,CAN,72,217,-,-,-,-,-
2016,Victor Hedman,T.B,D,28,12/18/90,Ornskoldsvik,,SWE,SWE,78,223,2009,T.B,1,2,2
2016,Victor Rask,CAR,C,25,3/1/93,Leksand,,SWE,SWE,74,200,2011,CAR,2,12,42
2016,Viktor Arvidsson,NSH,L,25,4/8/93,Skellefteå,,SWE,SWE,69,180,2014,NSH,4,22,112
2016,Viktor Loov,TOR,D,26,11/16/92,Sodertalje,,SWE,SWE,73,216,2012,TOR,7,28,209
2016,Viktor Stalberg,NYR,L,33,1/17/86,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
2016,Viktor Svedberg,CHI,D,27,5/24/91,Gothenburg,,SWE,SWE,80,238,-,-,-,-,-
2016,Viktor Tikhonov,"ARI, CHI",R,30,5/12/88,Riga,,LVA,RUS,74,189,2008,PHX,1,28,28
2016,Vincent Lecavalier,"L.A, PHI",C,38,4/21/80,Ile Bizard,QC,CAN,CAN,76,215,1998,T.B,1,1,1
2016,Vincent Trocheck,FLA,C,25,7/11/93,Pittsburgh,PA,USA,USA,70,186,2011,FLA,3,3,64
2016,Vinnie Hinostroza,CHI,L,24,4/3/94,Chicago,IL,USA,USA,69,173,2012,CHI,6,18,169
2016,Vladimir Tarasenko,STL,R,27,12/13/91,Yaroslavl,,RUS,RUS,72,225,2010,STL,1,16,16
2016,Vladislav Namestnikov,T.B,C,26,11/22/92,Zhukovskiy,,RUS,RUS,71,184,2011,T.B,1,27,27
2016,Vojtech Mozik,N.J,D,26,12/26/92,Prague,,CZE,CZE,75,188,-,-,-,-,-
2016,Wayne Simmonds,PHI,R,30,8/26/88,Scarborough,ON,CAN,CAN,74,185,2007,L.A,2,31,61
2016,William Karlsson,CBJ,C,26,1/8/93,Marsta,,SWE,SWE,73,189,2011,ANA,2,23,53
2016,William Nylander,TOR,C,22,5/1/96,Calgary,AB,CAN,SWE,72,191,2014,TOR,1,8,8
2016,Willie Mitchell,FLA,D,41,4/23/77,Port McNeill,BC,CAN,CAN,75,210,1996,N.J,8,10,199
2016,Xavier Ouellet,DET,D,25,7/29/93,Bayonne,,FRA,FRA,73,196,2011,DET,2,18,48
2016,Yanni Gourde,T.B,C,27,12/15/91,Saint-Narcisse,QC,CAN,CAN,69,172,-,-,-,-,-
2016,Yannick Weber,VAN,D,30,9/23/88,Morges,,CHE,CHE,71,200,2007,MTL,3,12,73
2016,Zac Dalpe,MIN,C,29,11/1/89,Paris,ON,CAN,CAN,74,194,2008,CAR,2,15,45
2016,Zac Rinaldo,BOS,C,28,6/15/90,Mississauga,ON,CAN,CAN,70,192,2008,PHI,6,27,178
2016,Zach Bogosian,BUF,D,28,7/15/90,Massena,NY,USA,USA,75,226,2008,ATL,1,3,3
2016,Zach Hyman,TOR,C,26,6/9/92,Toronto,ON,CAN,CAN,73,209,2010,FLA,5,3,123
2016,Zach Parise,MIN,L,34,7/28/84,Minneapolis,MN,USA,USA,71,193,2003,N.J,1,17,17
2016,Zach Redmond,COL,D,30,7/26/88,Traverse City,MI,USA,USA,74,212,2008,ATL,7,3,184
2016,Zach Sill,WSH,C,30,5/24/88,Truro,NS,CAN,CAN,72,214,-,-,-,-,-
2016,Zach Trotman,BOS,D,28,8/26/90,Carmel,IN,USA,USA,75,217,2010,BOS,7,30,210
2016,Zack Kassian,EDM,R,28,1/24/91,Windsor,ON,CAN,CAN,75,211,2009,BUF,1,13,13
2016,Zack Smith,OTT,C,30,4/5/88,Maple Creek,SK,CAN,CAN,74,208,2008,OTT,3,18,79
2016,Zbynek Michalek,ARI,D,36,12/23/82,Jindrichuv Hradec,,CZE,CZE,74,210,-,-,-,-,-
2016,Zdeno Chara,BOS,D,41,3/18/77,Trencin,,SVK,SVK,81,250,1996,NYI,3,4,56
2016,Zemgus Girgensons,BUF,C,25,1/5/94,Riga,,LVA,LVA,74,211,2012,BUF,1,14,14
