"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2017","Andrew Copp","WPG","C","64","687.88333333333","8","8","6","2","16","61.54","70","11.43","114","91","82","36","3","6","14","7","7","0","0","4","13","14","84","64","17","71","65","52.21"
"2017","Trevor van Riemsdyk","CHI","D","58","985.3","5","11","5","6","16","30.77","68","7.35","154","98","45","11","2","11","29","9","7","1","1","2","32","21","22","82","91","0","0","-"
"2017","Kevin Fiala","NSH","L","54","678.1","11","5","3","2","16","76.19","109","10.09","174","138","110","40","5","8","16","8","8","0","0","8","25","39","42","47","14","0","0","-"
"2017","Brendan Perlini","ARI","L","57","742.95","11","5","2","3","16","64.00","75","14.67","150","107","81","29","9","10","18","9","9","0","0","8","8","8","39","36","15","1","1","50.00"
"2017","Tanner Kero","CHI","C","47","560.95","6","10","6","4","16","51.61","57","10.53","96","77","61","33","9","5","8","4","4","0","0","10","9","14","39","56","43","200","238","45.66"
"2017","Troy Stecher","VAN","D","71","1221.0166666667","2","14","6","8","16","32.65","92","2.17","211","126","43","4","3","7","25","11","10","1","0","13","30","25","50","121","65","0","0","-"
"2017","Francois Beauchemin","COL","D","81","1410.4833333333","5","10","7","3","15","31.25","115","4.35","251","167","45","9","4","6","24","12","12","0","0","5","40","25","68","42","120","0","0","-"
"2017","Kyle Quincey","CBJ, N.J","D","73","1153.05","6","9","5","4","15","35.71","76","7.89","155","93","37","6","3","6","41","19","18","1","0","7","35","16","90","70","82","0","0","-"
"2017","Kyle Brodziak","STL","C","69","631.18333333333","8","7","3","4","15","60.00","50","16.00","83","65","42","23","1","4","17","7","6","1","0","9","4","24","55","43","33","265","264","50.09"
"2017","Adam Cracknell","DAL","R","69","679.03333333333","9","6","3","3","15","55.56","80","11.25","159","118","85","36","6","9","10","4","4","0","0","14","15","19","90","51","36","128","150","46.04"
"2017","Chris VandeVelde","PHI","C","81","730.03333333333","6","9","3","6","15","88.24","64","9.38","115","83","64","26","3","10","12","6","6","0","0","12","10","10","109","125","47","18","14","56.25"
"2017","Anton Stralman","T.B","D","73","1358.15","4","11","5","6","15","25.86","116","3.45","223","159","53","13","3","19","16","8","8","0","0","10","23","20","95","75","78","0","0","-"
"2017","Jamie McGinn","ARI","L","72","876.41666666667","9","6","2","4","15","62.50","104","8.65","158","137","93","49","6","13","16","8","8","0","0","10","24","5","116","69","18","1","2","33.33"
"2017","David Schlemko","S.J","D","62","917.18333333333","1","14","7","7","15","42.86","90","1.11","210","133","39","11","2","12","14","7","7","0","0","6","41","26","34","118","107","0","0","-"
"2017","Nikita Nesterov","MTL, T.B","D","48","724.38333333333","3","12","9","3","15","51.72","57","5.26","126","79","33","7","0","7","24","12","12","0","0","7","22","6","83","59","20","0","0","-"
"2017","Josh Manson","ANA","D","82","1330.2333333333","4","11","4","7","15","28.30","82","4.88","174","123","64","19","8","16","62","25","21","4","0","14","50","19","182","120","68","0","0","-"
"2017","Shane Prince","NYI","C, L","50","587.4","4","11","6","5","15","65.22","63","6.35","109","80","72","31","6","3","14","7","7","0","0","13","17","23","36","50","12","2","1","66.67"
"2017","Alan Quine","NYI","C","61","673.56666666667","3","12","6","6","15","45.45","75","4.00","115","90","66","36","5","5","8","4","4","0","0","4","18","15","76","43","27","242","257","48.50"
"2017","Joel Edmundson","STL","D","69","1092.85","3","12","5","7","15","34.88","80","3.75","170","116","40","5","2","7","51","21","18","3","0","3","22","6","113","65","80","0","0","-"
"2017","Hampus Lindholm","ANA","D","66","1199.7666666667","5","10","4","6","15","28.85","69","7.25","150","98","55","10","3","11","34","17","17","0","0","8","54","18","84","108","76","1","0","100.00"
"2017","Michael Matheson","FLA","D","81","1453.2","7","8","6","2","15","27.78","169","4.14","296","232","66","15","8","11","30","15","15","0","0","11","56","45","58","83","97","0","0","-"
"2017","Brock McGinn","CAR","L","57","634.36666666667","7","8","5","3","15","68.18","72","9.72","140","99","92","44","3","14","2","1","1","0","0","15","14","25","90","72","21","1","2","33.33"
"2017","Ondrej Kase","ANA","R","53","612.08333333333","5","10","7","3","15","71.43","76","6.58","144","106","76","39","9","8","18","9","9","0","0","10","33","23","42","60","14","1","6","14.29"
"2017","Brandon Carlo","BOS","D","82","1484.3166666667","5","10","4","6","15","21.13","83","6.02","174","125","33","6","2","15","57","27","26","1","0","4","32","19","78","141","83","0","0","-"
"2017","Mark Streit","PHI, PIT","D","68","1080.2666666667","5","9","2","7","14","38.89","89","5.62","173","119","36","11","0","11","24","12","12","0","0","7","35","12","36","88","86","0","0","-"
"2017","Ron Hainsey","CAR, PIT","D","72","1353.8833333333","3","11","7","4","14","28.57","65","4.62","177","103","40","5","4","14","19","8","7","1","0","4","44","21","85","63","96","0","0","-"
