Year,Player,Team,Position,GP,PKTOI,PKTOI_GP,PKCF_60,PKCA_60,PKCFPer,PKFF_60,PKFA_60,PKFFPer,PKSF_60,PKSA_60,PKSFPer,PKGF_60,PKGA_60,PKGFPer,PKSCF_60,PKSCA_60,PKSCFPer,PKHDCF_60,PKHDCA_60,PKHDCFPer,PKHDGF_60,PKHDGA_60,PKHDGFPer,PKMDCF_60,PKMDCA_60,PKMDCFPer,PKMDGF_60,PKMDGA_60,PKMDGFPer,PKLDCF_60,PKLDCA_60,PKLDCFPer,PKLDGF_60,PKLDGA_60,PKLDGFPer,PKOn-Ice SHPer,PKOn-Ice SVPer,PKPDO,PKOff. Zone Faceoffs_60,PKNeu. Zone Faceoffs_60,PKDef. Zone Faceoffs_60,PKOnTFStarts_60,PKOffZoneStartPer,PKOffZoneFaceoffs_60,PKNeuZoneFaceoffs_60,PKDefZoneFaceoffs_60,PKOff. Zone Faceoff Per
2014,Brooks Orpik,PIT,D,72,213.2166667,2.961342593,2.53,104.96,2.36,2.53,79.07,3.1,2.25,58.25,3.72,0.28,5.07,5.26,1.97,51.22,3.7,0.84,21.95,3.7,0.28,2.53,10,1.5,39.02,3.7,0,2.25,0,0.41,69.91,0.58,0,1.22,0,12.5,91.3,1.038,0,6.19,38.55,12.94,0,1.69,11.54,62.75,2.62
2014,James van Riemsdyk,TOR,L,80,116.6166667,1.457708333,11.32,104.96,9.73,9.78,85.41,10.27,8.23,55.57,12.9,2.06,2.57,44.44,6.69,42.7,13.54,2.57,16.98,13.16,1.03,0.51,66.67,5.49,34.3,13.79,1.37,2.06,40,6.69,86.21,7.2,0,0.74,0,25,95.37,1.204,2.57,6.69,11.32,79.75,18.52,3.6,9.78,14.92,19.44
2014,Ryan Smyth,EDM,L,72,121.95,1.69375,7.87,104.8,6.99,7.38,81.67,8.29,6.4,51.17,11.11,0,2.95,0,3.94,48.71,7.48,0,17.22,0,0,1.48,0,5.25,41.98,11.11,0,0.66,0,4.97,75.33,6.19,0,1.42,0,0,94.23,0.942,0.98,6.89,35.42,54.61,2.7,1.48,10.33,45.26,3.16
2014,Artem Anisimov,CBJ,C,81,170.6666667,2.106995885,13.36,104.77,11.31,11.95,83.32,12.55,9.49,66.45,12.5,0.7,9.14,7.14,7.38,54.14,12,4.92,24.61,16.67,0.7,4.92,12.5,3.28,39.38,7.69,0,4.69,0,5.59,68.05,7.59,0,1.02,0,7.41,86.24,0.937,1.76,7.38,41.84,45.7,4.03,3.52,10.55,53.79,6.13
2014,B.J. Crombeen,T.B,R,55,81.4,1.48,6.63,104.67,5.96,5.16,75.18,6.42,3.69,52.33,6.58,0.74,8.11,8.33,5.16,54.55,8.64,0.74,24.32,2.94,0.74,3.69,16.67,5.9,40.29,12.77,0,3.93,0,2.13,70.27,2.94,0,2.13,0,20,84.51,1.045,1.47,9.58,33.91,48.65,4.17,2.21,14,39.07,5.36
2014,Casey Cizikas,NYI,C,80,193.9666667,2.424583333,15.16,104.55,12.66,12.99,77.33,14.38,10.83,51.97,17.24,1.24,7.11,14.81,8.66,57.23,13.15,6.19,24.75,20,0.93,3.4,21.43,3.3,43.31,7.08,0.41,3.3,11.11,4.02,56.3,6.67,0,1.79,0,11.43,86.31,0.977,1.55,5.26,40.52,48.57,3.68,4.33,10.83,52.28,7.65
2014,Tom Gilbert,FLA,D,73,64.3,0.880821918,8.4,104.51,7.44,6.53,82.12,7.37,5.6,62.52,8.22,0,7.47,0,4.67,46.66,9.09,0.93,19.6,4.55,0,2.8,0,4.98,36.08,12.12,0,2.49,0,4.04,72.78,5.26,0,4.04,0,0,88.06,0.881,0.93,4.67,22.4,60.65,4,0.93,11.2,39.19,2.33
2014,Tyson Strachan,WSH,D,18,18.96666667,1.053703704,12.65,104.39,10.81,12.65,75.92,14.29,12.65,56.94,18.18,0,12.65,0,6.33,47.45,11.76,3.16,22.14,12.5,0,6.33,0,4.22,33.74,11.11,0,8.44,0,9.14,73.11,11.11,0,0,-,0,77.78,0.778,3.16,3.16,15.82,69.6,16.67,3.16,12.65,18.98,14.29
2014,David Krejci,BOS,C,80,51.76666667,0.647083333,13.91,104.31,11.76,12.75,73.02,14.86,11.59,59.11,16.39,0,2.32,0,5.8,49.84,10.42,0,20.86,0,0,1.16,0,7.73,38.63,16.67,0,0,-,1.67,71.99,2.27,0,1.67,0,0,96.08,0.961,5.8,11.59,46.36,79.97,11.11,9.27,16.23,60.27,13.33
2014,Luke Glendening,DET,C,56,152.4333333,2.72202381,6.69,104.31,6.03,5.51,72.43,7.07,3.94,51.96,7.04,0,6.3,0,3.54,50.78,6.52,1.97,20.86,8.62,0,2.76,0,2.1,39.89,5,0,2.1,0,1.71,64.82,2.56,0,2.84,0,0,87.88,0.879,2.76,5.12,45.66,37.39,5.69,3.15,11.81,59.44,5.03
2014,Robert Bortuzzo,PIT,D,54,70.85,1.312037037,10.16,104.16,8.89,9.32,85.53,9.82,8.47,64.36,11.63,0.85,2.54,25,7.62,56.74,11.84,5.08,28.79,15,0.85,2.54,25,3.39,37.26,8.33,0,0,-,3.67,62.39,5.56,0,0,-,10,96.05,1.061,0,5.08,32.18,50.81,0,4.23,7.62,43.19,8.93
2014,Zach Sill,PIT,C,20,38.01666667,1.900833333,7.89,104.16,7.04,7.89,78.91,9.09,7.89,53.66,12.82,0,6.31,0,4.73,58.4,7.5,4.73,18.94,20,0,3.16,0,0,52.61,0,0,2.1,0,2.28,66.11,3.33,0,2.28,0,0,88.24,0.882,1.58,6.31,15.78,64.71,9.09,1.58,7.89,18.94,7.69
2014,Brandon Sutter,PIT,C,81,187.2666667,2.311934156,6.73,104.13,6.07,6.41,78.18,7.58,5.13,58.31,8.08,0.96,5.45,15,4.17,47.1,8.13,3.2,19.22,14.29,0.64,1.92,25,1.28,37.17,3.33,0,2.99,0,2.78,75.9,3.53,0,1.85,0,18.75,90.66,1.094,0.32,4.49,49.34,32.68,0.65,2.24,7.37,61.2,3.54
2014,Alex Petrovic,FLA,D,7,4.033333333,0.576190476,0,104.13,0,0,59.5,0,0,59.5,0,0,0,-,0,59.5,0,0,14.88,0,0,0,-,0,59.5,0,0,0,-,0,64.46,0,0,0,-,-,100,1,0,0,0,89.26,-,0,0,29.75,0
2014,Nate Thompson,T.B,C,81,162,2,9.26,104.07,8.17,7.04,78.89,8.19,5.56,57.78,8.77,0.74,7.04,9.52,4.81,56.3,7.88,1.11,24.07,4.41,0.37,4.44,7.69,4.94,42.96,10.31,0,2.96,0,4.81,65.8,6.82,0.53,0.53,50,13.33,87.82,1.012,1.11,9.26,44.81,44.44,2.42,2.59,13.33,52.96,4.67
2014,Travis Hamonic,NYI,D,69,210.5,3.050724638,14.82,104.04,12.47,13.11,76.96,14.56,9.69,51.88,15.74,1.43,8.27,14.71,9.12,52.73,14.75,5.13,23.09,18.18,1.14,5.42,17.39,5.32,39.52,11.86,0.38,1.9,16.67,2.88,62.99,4.38,0,2.06,0,14.71,84.07,0.988,1.14,6.27,35.63,23.66,3.1,3.71,12.26,54.16,6.4
2014,Colin McDonald,NYI,R,70,16.15,0.230714286,18.58,104.02,15.15,18.58,81.73,18.52,3.72,40.87,8.33,0,11.15,0,3.72,44.58,7.69,0,22.29,0,0,7.43,0,4.95,29.72,14.29,0,0,-,21.47,64.4,25,0,0,-,0,72.73,0.727,0,11.15,29.72,85.45,0,11.15,11.15,44.58,20
2014,Calvin de Haan,NYI,D,51,83.1,1.629411765,18.05,103.97,14.79,14.44,84.48,14.6,11.55,62.09,15.69,0,8.66,0,9.39,55.6,14.44,5.78,26.71,17.78,0,7.22,0,4.81,38.51,11.11,0,1.93,0,6.26,64.66,8.82,0,0,-,0,86.05,0.86,1.44,10.83,38.99,44.77,3.57,5.05,15.88,49.1,9.33
2014,Bryan Allen,ANA,D,68,155.8666667,2.292156863,16.94,103.93,14.01,14.24,71.21,16.67,10.39,48.89,17.53,1.54,9.24,14.29,8.85,50.81,14.84,5,23.48,17.57,1.15,6.16,15.79,5.13,36.44,12.35,0.51,1.03,33.33,7.23,70.06,9.35,0,3.34,0,14.81,81.1,0.959,1.54,7.31,25.02,43.11,5.8,4.62,14.63,37.34,11.01
2014,Jarred Tinordi,MTL,D,22,48.5,2.204545455,9.9,103.92,8.7,7.42,75.46,8.96,6.19,54.43,10.2,0,6.19,0,8.66,50.72,14.58,2.47,25.98,8.7,0,3.71,0,8.25,32.99,20,0,0,-,0,69.69,0,0,1.79,0,0,88.64,0.886,1.24,4.95,28.45,50.72,4.17,2.47,12.37,39.59,5.88
2014,Steve Oleksy,WSH,D,33,60.65,1.837878788,10.88,103.87,9.48,8.9,83.1,9.68,3.96,63.31,5.88,0.99,5.94,14.29,6.92,49.46,12.28,2.97,12.86,18.75,0,0.99,0,5.28,48.8,9.76,0,3.96,0,4.29,72.88,5.56,1.43,2.86,33.33,25,90.63,1.156,0.99,4.95,12.86,67.27,7.14,2.97,7.91,21.76,12
2014,Paul Stastny,COL,C,71,43.36666667,0.610798122,11.07,103.77,9.64,8.3,84.4,8.96,5.53,66.41,7.69,1.38,2.77,33.33,8.3,51.19,13.95,2.77,19.37,12.5,0,0,-,7.38,42.43,14.81,1.84,3.69,33.33,2,67.95,2.86,0,0,-,25,95.83,1.208,8.3,9.68,31.82,85.78,20.69,11.07,13.84,38.74,22.22
2014,Brenden Dillon,DAL,D,80,191.1,2.38875,16.33,103.61,13.61,12.56,78.81,13.75,9.42,57.14,14.15,1.57,7.22,17.86,10.99,53.69,16.99,4.4,20.72,17.5,0.94,3.45,21.43,8.79,43.96,16.67,0.84,2.51,25,4.54,64.4,6.58,0,2.72,0,16.67,87.36,1.04,0.31,3.77,35.79,31.08,0.87,2.2,10.99,52.75,4
2014,TJ Galiardi,CGY,L,62,67.78333333,1.09327957,12.39,103.57,10.69,9.74,79.67,10.89,7.97,56.65,12.33,1.77,5.31,25,7.08,58.42,10.81,5.31,23.9,18.18,1.77,3.54,33.33,2.36,46.03,4.88,0,1.18,0,6.39,62.65,9.26,0,1.28,0,22.22,90.63,1.128,3.54,10.62,32.75,62.85,9.76,5.31,12.39,37.18,12.5
2014,Andre Benoit,COL,D,79,137.3166667,1.738185654,9.61,103.56,8.49,7.87,80.4,8.91,6.55,58.11,10.14,0.44,8.74,4.76,6.12,53.74,10.22,3.06,28.84,9.59,0,6.12,0,4.08,33.21,10.94,0.58,1.75,25,3.79,63.11,5.66,0,1.89,0,6.67,84.96,0.916,1.31,6.99,16.6,58.99,7.32,3.06,11.36,25.78,10.61
2014,Brad Stuart,S.J,D,61,123.6,2.026229508,13.11,103.4,11.25,9.71,68.93,12.35,7.77,46.12,14.41,0.49,6.31,7.14,5.34,48.06,10,1.46,21.84,6.25,0,2.43,0,5.18,34.95,12.9,0.65,1.94,25,7.01,64.51,9.8,0,3.51,0,6.25,86.32,0.926,0,6.31,33.01,38.83,0,2.43,11.65,52.43,4.42
2014,Cody Eakin,DAL,C,81,127.6666667,1.576131687,20.21,103.39,16.35,16.92,83.19,16.9,13.16,59.69,18.06,0.94,7.52,11.11,15.04,57.34,20.78,6.58,21.62,23.33,0.94,2.82,25,11.28,47.62,19.15,0,2.51,0,4.75,61.78,7.14,0,4.07,0,7.14,87.4,0.945,1.88,6.58,36.19,59.22,4.94,3.76,11.28,44.65,7.77
2014,Cody McLeod,COL,L,71,107.4333333,1.51314554,6.14,103.32,5.61,5.58,79.3,6.58,4.47,58.64,7.08,0.56,6.14,8.33,1.68,53.61,3.03,1.12,27.37,3.92,0.56,6.14,8.33,0.74,35,2.08,0,0,-,3.23,65.34,4.71,0,0,-,12.5,89.52,1.02,2.79,9.49,22.9,59.2,10.87,3.35,12.85,30.16,10
2014,Seth Jones,NSH,D,77,127.8,1.65974026,7.98,103.29,7.17,6.1,76.06,7.43,3.76,49.77,7.02,0.47,5.63,7.69,2.82,52.58,5.08,0.47,19.72,2.33,0,1.88,0,3.13,43.82,6.67,0.63,3.76,14.29,4.75,61.03,7.22,0,1.36,0,12.5,88.68,1.012,1.41,5.16,24.88,45.54,5.36,2.82,9.39,40.38,6.52
2014,John Mitchell,COL,C,75,136.5166667,1.820222222,7.91,103.28,7.11,6.59,77.35,7.85,6.15,55.82,9.93,0.44,5.71,7.14,3.52,53.18,6.2,2.2,26.81,7.58,0.44,4.83,8.33,1.76,35.16,4.76,0,0,-,3.17,66.02,4.59,0,1.27,0,7.14,89.76,0.969,1.76,8.35,30.77,52.3,5.41,1.76,11.43,38.24,4.4
2014,Kris Versteeg,"CHI, FLA",R,81,4.066666667,0.050205761,0,103.28,0,0,73.77,0,0,59.02,0,0,0,-,0,44.26,0,0,29.51,0,0,0,-,0,19.67,0,0,0,-,0,63.93,0,0,0,-,-,100,1,14.75,0,29.51,177.05,33.33,14.75,0,29.51,33.33
2014,Jordan Eberle,EDM,R,80,55.2,0.69,19.57,103.26,15.93,16.3,78.26,17.24,11.96,51.09,18.97,1.09,4.35,20,9.78,46.74,17.31,2.17,20.65,9.52,0,3.26,0,10.14,34.78,22.58,0,0,-,10.99,78.5,12.28,1.57,1.57,50,9.09,91.49,1.006,4.35,9.78,20.65,101.09,17.39,8.7,10.87,25,25.81
2014,Nikolay Kulemin,TOR,L,70,181.4833333,2.592619048,4.3,103.15,4,3.97,79.35,4.76,3.64,56.53,6.04,0,7.6,0,1.65,46.29,3.45,0.33,21.16,1.54,0,4.63,0,1.76,33.5,5,0,2.2,0,1.91,76.88,2.42,0,1.91,0,0,86.55,0.865,1.98,9.59,34.38,39.01,5.45,3.64,20.83,48.6,6.96
2014,Roman Josi,NSH,D,72,183.8666667,2.553703704,8.81,103.12,7.87,7.18,78.97,8.33,5.87,56.45,9.42,0,6.85,0,3.26,51.56,5.95,0.98,19.91,4.69,0,2.94,0,3.05,42.2,6.73,0,3.92,0,3.3,65.52,4.79,0,1.41,0,0,87.86,0.879,0.33,8.16,35.57,22.84,0.91,1.96,14.36,64.29,2.96
2014,Patrick Marleau,S.J,"C, L",82,135.05,1.64695122,12.88,103.07,11.11,10.22,78.19,11.56,8,54.2,12.86,1.33,7.11,15.79,9.33,52.87,15,4.44,24.88,15.15,0.44,3.11,12.5,6.52,37.32,14.86,1.18,2.96,28.57,2.57,64.17,3.85,0,2.57,0,16.67,86.89,1.036,2.22,4,62.64,29.77,3.42,4,7.11,87.52,4.37
2014,Niklas Hjalmarsson,CHI,D,81,228.8666667,2.825514403,10.49,103.03,9.24,8.65,74.45,10.41,6.82,54.01,11.21,1.31,7.34,15.15,4.72,44.83,9.52,2.88,20.19,12.5,1.05,3.41,23.53,2.45,32.86,6.93,0,2.1,0,4.54,77.25,5.56,0,3.41,0,19.23,86.41,1.056,1.31,7.6,34.87,27.26,3.62,3.67,12.32,65.02,5.34
2014,Trevor Smith,TOR,C,28,7.583333333,0.270833333,7.91,102.86,7.14,7.91,79.12,9.09,0,55.38,0,0,31.65,0,7.91,47.47,14.29,0,23.74,0,0,23.74,0,10.55,31.65,25,0,10.55,0,0,80,0,0,0,-,-,42.86,0.43,7.91,7.91,55.38,63.3,12.5,7.91,15.82,71.21,10
2014,Patrick Wiercioch,OTT,D,53,16.91666667,0.31918239,14.19,102.86,12.12,10.64,85.12,11.11,10.64,56.75,15.79,0,3.55,0,7.09,70.94,9.09,3.55,35.47,9.09,0,3.55,0,4.73,47.29,9.09,0,0,-,0,35.86,0,0,0,-,0,93.75,0.938,3.55,0,21.28,95.76,14.29,3.55,7.09,28.37,11.11
2014,Derek Grant,OTT,C,20,44.93333333,2.246666667,17.36,102.82,14.44,10.68,81.45,11.59,8.01,56.08,12.5,0,14.69,0,5.34,50.74,9.52,1.34,22.7,5.56,0,6.68,0,5.34,37.39,12.5,0,3.56,0,13.5,73.29,15.56,0,7.72,0,0,73.81,0.738,5.34,8.01,42.73,45.4,11.11,9.35,18.69,48.07,16.28
2014,Jeff Halpern,PHX,C,69,137.75,1.996376812,7.84,102.79,7.09,5.23,76.23,6.42,4.36,53.14,7.58,0,8.71,0,2.61,49.22,5.04,0.87,20.47,4.08,0,3.05,0,2.32,38.33,5.71,0,4.65,0,6.29,71.72,8.06,0,3.15,0,0,83.61,0.836,3.48,5.23,38.77,50.96,8.25,3.92,7.4,47.91,7.56
2014,Craig Adams,PIT,R,82,250.0333333,3.049186992,4.08,102.71,3.82,4.08,76.79,5.04,2.64,57.35,4.4,0.48,5.76,7.69,2.64,47.75,5.24,0.72,21.6,3.23,0.24,3.12,7.14,2.56,34.88,6.84,0,1.92,0,1.04,72.1,1.42,0,1.73,0,18.18,89.96,1.081,0.72,5.76,44.39,26.16,1.6,3.36,9.36,62.63,5.09
2014,Connor Murphy,PHX,D,30,55.5,1.85,18.38,102.7,15.18,14.05,83.24,14.44,11.89,63.78,15.71,0,7.57,0,9.73,48.65,16.67,6.49,19.46,25,0,4.32,0,4.32,38.92,10,0,2.88,0,7.81,74.95,9.43,0,1.56,0,0,88.14,0.881,0,0,34.59,48.65,0,2.16,3.24,44.32,4.65
2014,Zemgus Girgensons,BUF,C,70,125.6166667,1.79452381,13.85,102.69,11.89,12.9,78.81,14.06,10.51,57.79,15.38,1.43,6.21,18.75,8.6,55.41,13.43,3.82,21.97,14.81,0.48,1.91,20,6.37,44.58,12.5,1.27,3.82,25,5.52,63.47,8,0,2.07,0,13.64,89.26,1.029,1.91,7.64,23.4,71.65,7.55,3.82,14.81,31.52,10.81
2014,Radko Gudas,T.B,D,73,125.25,1.715753425,10.06,102.51,8.94,8.14,77.13,9.55,4.79,56.05,7.87,0.48,6.71,6.67,5.75,57.49,9.09,1.92,22.04,8,0.48,4.31,10,5.11,47.27,9.76,0,2.55,0,3.46,60.89,5.38,0,0.69,0,10,88.03,0.98,0.96,5.27,31.62,45.51,2.94,2.4,12.93,43.59,5.21
2014,Anze Kopitar,L.A,C,82,165.6833333,2.020528455,11.23,102.48,9.87,10.5,82.21,11.33,7.24,58.3,11.05,0,9.05,0,5.07,49.97,9.21,1.09,25.71,4.05,0,6.52,0,5.31,32.35,14.1,0,1.45,0,6.28,72.19,8,0,2.09,0,0,84.47,0.845,1.45,8.33,42.37,52.15,3.31,4.35,10.86,57.58,7.02
2014,Ryan Johansen,CBJ,C,82,59.15,0.721341463,14.2,102.45,12.17,10.14,81.15,11.11,9.13,59.85,13.24,0,8.11,0,6.09,53.76,10.17,3.04,23.33,11.54,0,5.07,0,4.06,40.57,9.09,0,4.06,0,7.33,70.33,9.43,0,0,-,0,86.44,0.864,1.01,8.11,100.42,60.86,1,2.03,10.14,107.52,1.85
2014,Kevin Connauton,DAL,D,36,8.2,0.227777778,7.32,102.44,6.67,7.32,95.12,7.14,7.32,80.49,8.33,0,0,-,7.32,73.17,9.09,7.32,43.9,14.29,0,0,-,0,39.02,0,0,0,-,0,42.28,0,0,0,-,0,100,1,21.95,7.32,14.63,95.12,60,21.95,7.32,21.95,50
2014,Cal Clutterbuck,NYI,R,73,130.05,1.781506849,19.38,102.42,15.91,17.07,75.66,18.41,11.53,56.75,16.89,1.38,7.38,15.79,11.07,59.98,15.58,6.92,26.3,20.83,0.92,5.54,14.29,5.54,44.91,10.98,0.62,0.62,50,6.66,55.98,10.64,0,2,0,12,86.99,0.99,2.77,10.61,41.98,46.6,6.19,6,12,51.21,10.48
2014,Robyn Regehr,L.A,D,79,223.2666667,2.826160338,10.48,102.39,9.29,9.14,80.08,10.24,7.52,53.48,12.33,0.81,6.18,11.54,4.84,48.1,9.14,2.42,20.96,10.34,0.81,3.76,17.65,3.22,36.19,8.18,0,2.15,0,4.27,71.81,5.61,0,1.16,0,10.71,88.44,0.992,0.81,6.72,38.7,41.12,2.04,5.11,13.44,53.75,8.68
2014,Henrik Tallinder,BUF,D,64,146.6833333,2.291927083,12.27,102.26,10.71,11.04,80.17,12.11,8.18,61.77,11.7,0.82,6.14,11.76,7.36,49.49,12.95,3.68,20.45,15.25,0.41,3.27,11.11,4.91,38.72,11.25,0.55,1.64,25,4.73,70.9,6.25,0,2.36,0,10,90.07,1.001,1.64,10.23,39.68,35.59,3.96,4.5,17.18,53.58,7.75
2014,Victor Bartley,NSH,D,50,75.76666667,1.515333333,9.5,102.16,8.51,6.34,67.31,8.6,4.75,41.97,10.17,0,9.5,0,3.17,56.23,5.33,1.58,22.97,6.45,0,3.96,0,2.11,44.35,4.55,0,6.34,0,4.58,56.05,7.55,0,1.14,0,0,77.36,0.774,0.79,4.75,27.72,56.23,2.78,0.79,11.09,30.09,2.56
2014,Joakim Andersson,DET,C,65,171.0166667,2.631025641,8.77,102.1,7.91,7.02,73.33,8.73,5.61,54.73,9.3,0.35,5.96,5.56,4.21,49.47,7.84,2.46,23.86,9.33,0.35,3.16,10,2.34,34.15,6.41,0,2.34,0,3.04,65.37,4.44,0,1.52,0,6.25,89.1,0.954,1.75,7.72,41.75,43.15,4.03,2.46,11.58,53.33,4.4
2014,Stephane Robidas,"ANA, DAL",D,38,87.08333333,2.291666667,9.65,101.97,8.64,9.65,77.86,11.02,8.27,63.39,11.54,2.07,4.82,30,7.58,59.94,11.22,5.51,24.11,18.6,1.38,4.13,25,2.76,47.77,5.45,0,0.92,0,1.99,52.75,3.64,0,0,-,25,92.39,1.174,0.69,6.2,39.96,19.98,1.69,0.69,15.16,62.01,1.1
2014,Gregory Campbell,BOS,C,82,152.4833333,1.859552846,14.56,101.91,12.5,11.8,71.61,14.15,8.66,50.76,14.57,0.79,5.51,12.5,6.69,48.79,12.06,3.15,22.04,12.5,0.79,2.75,22.22,4.72,35.68,11.69,0,2.1,0,8.53,70.48,10.79,0,1.71,0,9.09,89.15,0.982,2.36,3.93,33.05,58.63,6.67,4.33,10.62,42.89,9.17
2014,Oliver Ekman-Larsson,PHX,D,80,231.6666667,2.895833333,9.58,101.78,8.6,7.25,74.85,8.83,5.96,55.17,9.75,0,5.7,0,4.92,44.03,10.05,2.07,19.42,9.64,0,1.81,0,3.8,32.81,10.38,0,1.73,0,4.49,75.19,5.63,0,3.74,0,0,89.67,0.897,1.04,7.51,36,29.27,2.8,3.11,11.14,54.65,5.38
2014,Joakim Nordstrom,CHI,L,16,17.1,1.06875,7.02,101.75,6.45,7.02,80.7,8,7.02,63.16,10,0,10.53,0,0,56.14,0,0,17.54,0,0,7.02,0,0,51.46,0,0,4.68,0,5.07,60.82,7.69,0,0,-,0,83.33,0.833,3.51,3.51,31.58,70.18,10,3.51,3.51,49.12,6.67
2014,Cory Sarich,COL,D,54,93.33333333,1.728395062,12.86,101.57,11.24,9,75.21,10.69,9,57.21,13.59,0,9,0,5.79,55.93,9.38,2.57,28.29,8.33,0,5.79,0,4.29,36.86,10.42,0,2.57,0,7.43,57.57,11.43,0,1.86,0,0,84.27,0.843,0,5.14,25.07,55.93,0,3.21,9.64,32.79,8.93
2014,Dylan Olsen,FLA,D,44,63.86666667,1.451515152,17.85,101.46,14.96,13.15,77.04,14.58,9.39,62,13.16,0.94,15.97,5.56,7.52,49.79,13.11,2.82,22.55,11.11,0.94,7.52,11.11,6.26,36.33,14.71,0,5.01,0,12.21,69.21,15,0,6.78,0,10,74.24,0.842,0.94,10.33,29.12,62.94,3.13,2.82,14.09,42.28,6.25
2014,Jerry D'Amigo,TOR,R,22,23.06666667,1.048484848,10.4,101.45,9.3,10.4,85.84,10.81,10.4,67.63,13.33,0,13.01,0,7.8,52.02,13.04,0,20.81,0,0,7.8,0,10.4,41.62,20,0,0,-,3.76,63.87,5.56,0,7.51,0,0,80.77,0.808,2.6,2.6,2.6,93.64,50,5.2,7.8,7.8,40
2014,Marcel Goc,"FLA, PIT",C,74,168.05,2.270945946,11.78,101.4,10.41,10.35,79.62,11.51,9.28,64.98,12.5,0.71,8.57,7.69,5.71,46.41,10.96,3.93,20.71,15.94,0,5,0,2.38,34.28,6.49,0.95,1.9,33.33,4.64,72.2,6.04,0,3.09,0,7.69,86.81,0.945,0.71,8.57,59.98,21.42,1.18,1.79,14.28,81.05,2.16
2014,Mark Stuart,WPG,D,69,211.9,3.071014493,11.89,101.37,10.5,7.93,69.66,10.22,6.51,49.55,11.62,0.57,7.65,6.9,5.38,52.1,9.36,2.83,23.22,10.87,0.57,4.81,10.53,3.4,38.51,8.11,0,1.51,0,6.95,63.8,9.83,0,2.45,0,8.7,84.57,0.933,0.28,7.93,43.61,24.35,0.65,3.68,16.14,70.22,4.98
2014,Nick Holden,COL,D,54,84.06666667,1.556790123,9.99,101.35,8.97,9.28,80.65,10.32,8.56,62.81,12,0.71,7.14,9.09,5.71,44.96,11.27,4.28,15.7,21.43,0.71,4.28,14.29,1.9,39.02,4.65,0,0.95,0,2.06,74.23,2.7,0,3.09,0,8.33,88.64,0.97,0,6.42,32.12,44.96,0,1.43,14.99,47.11,2.94
2014,Martin Hanzal,PHX,C,65,81.75,1.257692308,11.01,101.28,9.8,9.54,73.39,11.5,5.87,57.25,9.3,0,9.54,0,7.34,40.37,15.38,2.94,14.68,16.67,0,3.67,0,5.87,34.25,14.63,0,5.87,0,4.24,81.63,4.94,0,2.12,0,0,83.33,0.833,5.14,6.61,33.03,71.93,13.46,5.87,8.81,43.3,11.94
2014,Mark Giordano,CGY,D,64,169.6,2.65,15.57,101.18,13.33,13.44,67.57,16.59,9.91,47.41,17.28,2.12,5.66,27.27,8.49,46.7,15.38,5.66,19.81,22.22,2.12,2.83,42.86,3.77,35.85,9.52,0,2.36,0,7.67,72.05,9.62,0,1.53,0,21.43,88.06,1.095,1.06,7.43,43.16,19.81,2.4,3.54,13.8,65.8,5.1
2014,Emerson Etem,ANA,L,29,30.25,1.043103448,27.77,101.16,21.54,23.8,79.34,23.08,15.87,65.45,19.51,1.98,9.92,16.67,15.87,45.62,25.81,7.93,25.79,23.53,1.98,3.97,33.33,10.58,26.45,28.57,0,5.29,0,11.46,77.36,12.9,0,2.87,0,12.5,84.85,0.973,3.97,5.95,3.97,79.34,50,5.95,9.92,3.97,60
2014,Manny Malhotra,CAR,C,69,113.3333333,1.642512077,11.65,101.12,10.33,9,78.35,10.3,7.41,56.65,11.57,0.53,6.35,7.69,4.24,46.06,8.42,1.06,23.82,4.26,0.53,4.76,10,4.24,29.65,12.5,0,0.71,0,6.12,72.65,7.77,0,1.53,0,7.14,88.79,0.959,0.53,10.06,79.41,14.82,0.66,1.06,11.12,100.59,1.04
2014,Jussi Jokinen,PIT,L,81,2.966666667,0.036625514,20.22,101.12,16.67,20.22,80.9,20,20.22,20.22,50,0,0,-,0,60.67,0,0,20.22,0,0,0,-,0,53.93,0,0,0,-,29.21,58.43,33.33,0,0,-,0,100,1,0,20.22,121.35,121.35,0,0,20.22,141.57,0
2014,Jacob Trouba,WPG,D,65,190.6,2.932307692,12.28,101.05,10.83,8.5,69.25,10.93,6.61,48.16,12.07,0.94,6.3,13.04,6.61,50.05,11.67,2.83,21.09,11.84,0.63,3.46,15.38,5.04,38.61,11.54,0.42,1.68,20,6.37,65.93,8.81,0,2.27,0,14.29,86.93,1.012,1.26,8.18,38.41,31.79,3.17,4.41,17.63,58.87,6.97
2014,Matt Greene,L.A,D,38,102.1833333,2.689035088,12.92,100.99,11.34,12.33,76.33,13.91,7.63,54.61,12.26,0.59,11.74,4.76,8.22,46.97,14.89,3.52,23.49,13.04,0,5.87,0,6.26,31.32,16.67,0.78,4.7,14.29,5.94,72.94,7.53,0,3.39,0,7.69,78.49,0.862,0,4.7,40.52,37.58,0,1.76,8.81,57.54,2.97
2014,Valtteri Filppula,T.B,C,75,80.21666667,1.069555556,6.73,100.98,6.25,5.98,77.04,7.21,4.49,52.36,7.89,0,6.73,0,3.74,44.88,7.69,2.24,16.46,12,0,2.99,0,1.99,37.9,5,0,3.99,0,4.32,74.55,5.48,0,1.08,0,0,87.14,0.871,2.99,8.98,45.63,54.6,6.15,4.49,11.22,60.59,6.9
