Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2017,Klas Dahlbeck,CAR,D,43,0.85,0.019767442,70.59,70.59,50,70.59,70.59,50,70.59,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,101.96,101.96,50,0,0,-,0,-,0,70.59,70.59,0,282.35,100,70.59,70.59,0,100
2017,Brian Flynn,MTL,C,51,2.683333333,0.052614379,67.08,67.08,50,44.72,67.08,40,44.72,67.08,40,0,22.36,0,22.36,44.72,33.33,22.36,22.36,50,0,22.36,0,0,29.81,0,0,0,-,64.6,32.3,66.67,0,0,-,0,66.67,0.667,111.8,22.36,0,201.24,100,134.16,44.72,0,100
2017,Brian Strait,WPG,D,5,0.95,0.19,63.16,63.16,50,63.16,63.16,50,63.16,0,100,63.16,0,100,63.16,63.16,50,63.16,0,100,63.16,0,100,0,84.21,0,0,0,-,0,0,-,0,0,-,100,-,1,0,63.16,0,126.32,-,0,63.16,0,-
2017,Justin Dowling,DAL,C,9,0.95,0.105555556,252.63,63.16,80,126.32,0,100,63.16,0,100,63.16,0,100,126.32,0,100,63.16,0,100,0,0,-,84.21,0,100,0,0,-,182.46,91.23,66.67,91.23,0,100,100,-,1,0,63.16,63.16,63.16,0,0,63.16,63.16,0
2017,Marek Hrivik,NYR,L,16,1.016666667,0.063541667,118.03,59.02,66.67,118.03,59.02,66.67,59.02,59.02,50,59.02,0,100,59.02,0,100,59.02,0,100,59.02,0,100,0,0,-,0,0,-,85.25,85.25,50,0,0,-,100,100,2,118.03,118.03,0,0,100,118.03,118.03,0,100
2017,Alexander Nylander,BUF,R,4,3.1,0.775,19.35,58.06,25,19.35,58.06,25,19.35,58.06,25,0,19.35,0,0,38.71,0,0,38.71,0,0,19.35,0,0,0,-,0,0,-,27.96,27.96,50,0,0,-,0,66.67,0.667,38.71,0,19.35,19.35,66.67,38.71,0,19.35,66.67
2017,Johnny Oduya,"CHI, DAL",D,52,6.233333333,0.119871795,38.5,57.75,40,9.63,19.25,33.33,9.63,9.63,50,0,0,-,9.63,9.63,50,0,9.63,0,0,0,-,12.83,0,100,0,0,-,13.9,55.61,20,0,0,-,0,100,1,48.13,19.25,28.88,182.89,62.5,48.13,19.25,57.75,45.45
2017,Ryan Callahan,T.B,R,18,4.233333333,0.235185185,42.52,56.69,42.86,28.35,56.69,33.33,28.35,56.69,33.33,14.17,0,100,0,28.35,0,0,0,-,0,0,-,0,37.8,0,0,0,-,61.42,40.94,60,20.47,0,100,50,100,1.5,56.69,14.17,0,70.87,100,70.87,28.35,0,100
2017,Erik Gudbranson,VAN,D,30,6.666666667,0.222222222,72,54,57.14,45,36,55.56,36,27,57.14,0,0,-,18,18,50,9,9,50,0,0,-,12,12,50,0,0,-,65,26,71.43,0,0,-,0,100,1,18,0,27,108,40,45,0,36,55.56
2017,Emerson Etem,ANA,"L, R",3,1.133333333,0.377777778,52.94,52.94,50,52.94,52.94,50,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,76.47,76.47,50,0,0,-,-,-,-,52.94,0,0,0,100,52.94,0,0,100
2017,Lucas Wallmark,CAR,C,8,1.133333333,0.141666667,105.88,52.94,66.67,105.88,52.94,66.67,105.88,52.94,66.67,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,152.94,76.47,66.67,0,0,-,0,100,1,105.88,52.94,0,0,100,211.76,52.94,0,100
2017,Daniel Winnik,WSH,L,72,3.483333333,0.04837963,103.35,51.67,66.67,68.9,34.45,66.67,51.67,34.45,60,0,0,-,68.9,0,100,17.22,0,100,0,0,-,68.9,0,100,0,0,-,49.76,74.64,40,0,0,-,0,100,1,86.12,86.12,51.67,189.47,62.5,86.12,86.12,51.67,62.5
2017,Roman Lyubimov,PHI,L,47,2.483333333,0.052836879,24.16,48.32,33.33,24.16,48.32,33.33,24.16,48.32,33.33,0,24.16,0,0,24.16,0,0,24.16,0,0,24.16,0,0,0,-,0,0,-,34.9,34.9,50,0,0,-,0,50,0.5,72.48,48.32,24.16,193.29,75,96.64,48.32,24.16,80
2017,Jack Skille,VAN,R,55,3.766666667,0.068484848,31.86,47.79,40,15.93,31.86,33.33,15.93,31.86,33.33,0,0,-,15.93,0,100,0,0,-,0,0,-,21.24,0,100,0,0,-,0,46.02,0,0,0,-,0,100,1,15.93,31.86,0,238.94,100,31.86,31.86,0,100
2017,Kevin Connauton,ARI,D,24,5.35,0.222916667,22.43,44.86,33.33,11.21,44.86,20,11.21,22.43,33.33,0,0,-,0,22.43,0,0,0,-,0,0,-,0,29.91,0,0,0,-,32.4,32.4,50,0,0,-,0,100,1,0,0,0,112.15,-,11.21,11.21,11.21,50
2017,Scottie Upshall,STL,R,73,4.116666667,0.056392694,14.57,43.72,25,14.57,29.15,33.33,14.57,29.15,33.33,0,0,-,0,29.15,0,0,14.57,0,0,0,-,0,19.43,0,0,0,-,21.05,21.05,50,0,0,-,0,100,1,29.15,43.72,29.15,189.47,50,14.57,58.3,29.15,33.33
2017,Mikhail Sergachev,MTL,D,4,1.383333333,0.345833333,86.75,43.37,66.67,0,0,-,0,0,-,0,0,-,0,43.37,0,0,0,-,0,0,-,0,57.83,0,0,0,-,62.65,0,100,0,0,-,-,-,-,0,0,43.37,43.37,0,0,0,43.37,0
2017,Martin Marincin,TOR,D,25,1.4,0.056,0,42.86,0,0,42.86,0,0,42.86,0,0,0,-,0,42.86,0,0,0,-,0,0,-,0,57.14,0,0,0,-,0,0,-,0,0,-,-,100,1,128.57,42.86,0,128.57,100,128.57,85.71,42.86,75
2017,Blake Coleman,N.J,C,23,1.45,0.063043478,124.14,41.38,75,124.14,41.38,75,82.76,0,100,0,0,-,82.76,0,100,41.38,0,100,0,0,-,55.17,0,100,0,0,-,59.77,59.77,50,0,0,-,0,-,0,41.38,82.76,41.38,372.41,50,41.38,82.76,41.38,50
2017,Joakim Nordstrom,CAR,"C, L",82,5.816666667,0.070934959,61.89,41.26,60,20.63,30.95,40,20.63,10.32,66.67,0,0,-,0,10.32,0,0,0,-,0,0,-,0,13.75,0,0,0,-,44.7,29.8,60,0,0,-,0,100,1,61.89,72.21,10.32,82.52,85.71,103.15,72.21,20.63,83.33
2017,Tommy Wingels,"OTT, S.J",C,73,3.033333333,0.041552511,19.78,39.56,33.33,19.78,39.56,33.33,19.78,39.56,33.33,0,0,-,19.78,0,100,0,0,-,0,0,-,26.37,0,100,0,0,-,0,57.14,0,0,0,-,0,100,1,19.78,19.78,0,336.26,100,19.78,19.78,0,100
2017,John Hayden,CHI,L,12,3.133333333,0.261111111,38.3,38.3,50,0,38.3,0,0,38.3,0,0,0,-,19.15,19.15,50,0,0,-,0,0,-,25.53,25.53,50,0,0,-,27.66,0,100,0,0,-,-,100,1,38.3,0,0,76.6,100,38.3,0,0,100
2017,David Warsofsky,PIT,D,7,6.4,0.914285714,75,37.5,66.67,56.25,37.5,60,56.25,37.5,60,9.38,9.38,50,28.13,9.38,75,18.75,9.38,66.67,9.38,9.38,50,12.5,0,100,0,0,-,67.71,0,100,0,0,-,16.67,75,0.917,28.13,18.75,0,46.88,100,37.5,18.75,0,100
2017,Chris Thorburn,WPG,R,64,1.616666667,0.025260417,74.23,37.11,66.67,74.23,37.11,66.67,74.23,37.11,66.67,37.11,0,100,37.11,0,100,0,0,-,0,0,-,49.48,0,100,0,0,-,53.61,0,100,53.61,0,100,50,100,1.5,74.23,37.11,37.11,296.91,66.67,111.34,37.11,37.11,75
2017,Michal Rozsival,CHI,D,22,3.266666667,0.148484848,91.84,36.73,71.43,55.1,18.37,75,36.73,18.37,66.67,0,0,-,55.1,18.37,75,18.37,0,100,0,0,-,48.98,24.49,66.67,0,0,-,53.06,26.53,66.67,0,0,-,0,100,1,18.37,0,0,110.2,100,36.73,0,18.37,66.67
2017,Patrik Nemeth,DAL,D,40,1.633333333,0.040833333,110.2,36.73,75,110.2,0,100,73.47,0,100,36.73,0,100,36.73,0,100,36.73,0,100,0,0,-,0,0,-,0,0,-,106.12,53.06,66.67,53.06,0,100,50,-,0.5,36.73,73.47,0,183.67,100,36.73,73.47,36.73,50
2017,Chris Kelly,OTT,C,82,3.283333333,0.04004065,0,36.55,0,0,36.55,0,0,18.27,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,26.4,0,0,0,-,-,100,1,0,36.55,18.27,237.56,0,0,36.55,18.27,0
2017,Kevan Miller,BOS,D,58,3.283333333,0.056609195,146.19,36.55,80,54.82,36.55,60,36.55,36.55,50,0,0,-,54.82,18.27,75,0,0,-,0,0,-,73.1,24.37,75,0,0,-,105.58,0,100,0,0,-,0,100,1,54.82,36.55,18.27,109.64,75,91.37,36.55,18.27,83.33
2017,Brooks Orpik,WSH,D,79,1.65,0.020886076,36.36,36.36,50,0,36.36,0,0,36.36,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,52.53,52.53,50,0,0,-,-,100,1,145.45,0,36.36,181.82,80,145.45,0,36.36,80
2017,Zemgus Girgensons,BUF,C,75,4.966666667,0.066222222,48.32,36.24,57.14,48.32,36.24,57.14,24.16,36.24,40,0,0,-,24.16,24.16,50,24.16,12.08,66.67,0,0,-,0,16.11,0,0,0,-,34.9,17.45,66.67,0,0,-,0,100,1,84.56,24.16,12.08,157.05,87.5,84.56,24.16,12.08,87.5
2017,Gemel Smith,DAL,C,17,1.733333333,0.101960784,34.62,34.62,50,34.62,34.62,50,34.62,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,50,50,50,0,0,-,0,-,0,0,0,69.23,207.69,0,0,0,69.23,0
2017,Matt Martin,TOR,L,82,1.75,0.021341463,34.29,34.29,50,34.29,34.29,50,34.29,34.29,50,0,0,-,0,34.29,0,0,34.29,0,0,0,-,0,0,-,0,0,-,49.52,0,100,0,0,-,0,100,1,137.14,137.14,0,308.57,100,137.14,137.14,0,100
2017,Nikolay Goldobin,"S.J, VAN",R,14,7.233333333,0.516666667,132.72,33.18,80,82.95,8.29,90.91,49.77,8.29,85.71,0,0,-,91.24,8.29,91.67,24.88,0,100,0,0,-,88.48,11.06,88.89,0,0,-,47.93,35.94,57.14,0,0,-,0,100,1,33.18,8.29,0,49.77,100,66.36,8.29,0,100
2017,Lawson Crouse,ARI,L,72,1.85,0.025694444,32.43,32.43,50,32.43,32.43,50,0,32.43,0,0,0,-,32.43,32.43,50,32.43,0,100,0,0,-,0,43.24,0,0,0,-,0,0,-,0,0,-,-,100,1,64.86,0,32.43,259.46,66.67,64.86,0,32.43,66.67
2017,Ben Chiarot,WPG,D,59,1.866666667,0.031638418,128.57,32.14,80,32.14,0,100,32.14,0,100,0,0,-,64.29,0,100,32.14,0,100,0,0,-,42.86,0,100,0,0,-,46.43,46.43,50,0,0,-,0,-,0,160.71,32.14,0,225,100,192.86,32.14,0,100
2017,Ryan Garbutt,ANA,C,27,1.966666667,0.072839506,61.02,30.51,66.67,61.02,30.51,66.67,30.51,0,100,0,0,-,30.51,0,100,0,0,-,0,0,-,40.68,0,100,0,0,-,44.07,44.07,50,0,0,-,0,-,0,30.51,0,0,122.03,100,30.51,0,0,100
2017,Brendan Gaunce,VAN,C,57,3.933333333,0.069005848,61.02,30.51,66.67,45.76,15.25,75,30.51,15.25,66.67,0,0,-,30.51,0,100,15.25,0,100,0,0,-,20.34,0,100,0,0,-,22.03,0,100,0,0,-,0,100,1,15.25,45.76,15.25,213.56,50,45.76,45.76,30.51,60
2017,Brandon Carlo,BOS,D,82,9.85,0.120121951,73.1,30.46,70.59,48.73,30.46,61.54,36.55,12.18,75,6.09,0,100,36.55,6.09,85.71,12.18,6.09,66.67,0,0,-,32.49,0,100,8.12,0,100,43.99,35.19,55.56,0,0,-,16.67,100,1.167,60.91,30.46,0,121.83,100,67.01,30.46,6.09,91.67
2017,Zach Bogosian,BUF,D,56,6.05,0.108035714,128.93,29.75,81.25,79.34,19.83,80,79.34,19.83,80,9.92,0,100,59.5,29.75,66.67,39.67,0,100,9.92,0,100,26.45,39.67,40,0,0,-,100.28,0,100,0,0,-,12.5,100,1.125,59.5,9.92,0,178.51,100,59.5,19.83,0,100
2017,Danton Heinen,BOS,C,8,14.16666667,1.770833333,76.24,29.65,72,42.35,21.18,66.67,29.65,8.47,77.78,0,0,-,38.12,16.94,69.23,8.47,8.47,50,0,0,-,39.53,11.29,77.78,0,0,-,48.94,6.12,88.89,0,0,-,0,100,1,33.88,8.47,4.24,21.18,88.89,55.06,8.47,16.94,76.47
2017,Trevor Lewis,L.A,C,82,16.2,0.197560976,33.33,29.63,52.94,25.93,25.93,50,25.93,22.22,53.85,7.41,3.7,66.67,11.11,14.81,42.86,0,0,-,0,0,-,14.81,19.75,42.86,9.88,4.94,66.67,26.75,5.35,83.33,0,0,-,28.57,83.33,1.119,29.63,11.11,7.41,144.44,80,37.04,14.81,14.81,71.43
2017,Oscar Lindberg,NYR,C,65,6.133333333,0.094358974,48.91,29.35,62.5,48.91,9.78,83.33,9.78,9.78,50,9.78,0,100,19.57,0,100,19.57,0,100,0,0,-,0,0,-,0,0,-,42.39,28.26,60,14.13,0,100,100,100,2,78.26,39.13,19.57,156.52,80,78.26,48.91,29.35,72.73
2017,Josh Morrissey,WPG,D,82,49.76666667,0.606910569,75.95,28.94,72.41,60.28,27.73,68.49,44.61,22.91,66.07,4.82,2.41,66.67,32.55,14.47,69.23,13.26,6.03,68.75,1.21,1.21,50,25.72,11.25,69.57,3.22,0,100,59.21,12.19,82.93,1.74,1.74,50,10.81,89.47,1.003,28.94,14.47,6.03,43.4,82.76,50.64,28.94,7.23,87.5
2017,Nikita Tryamkin,VAN,D,66,2.15,0.032575758,0,27.91,0,0,27.91,0,0,27.91,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,40.31,0,0,0,-,-,100,1,55.81,0,55.81,251.16,50,83.72,0,55.81,60
2017,Valentin Zykov,CAR,L,2,2.2,1.1,0,27.27,0,0,27.27,0,0,27.27,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,39.39,0,0,0,-,-,100,1,0,27.27,0,27.27,-,0,54.55,0,-
2017,Matt Calvert,CBJ,L,65,8.95,0.137692308,60.34,26.82,69.23,33.52,26.82,55.56,20.11,26.82,42.86,0,6.7,0,40.22,13.41,75,20.11,6.7,75,0,6.7,0,26.82,8.94,75,0,0,-,9.68,19.37,33.33,0,0,-,0,75,0.75,46.93,20.11,13.41,87.15,77.78,46.93,20.11,26.82,63.64
2017,Adam Cracknell,DAL,R,69,6.766666667,0.098067633,53.2,26.6,66.67,53.2,26.6,66.67,53.2,26.6,66.67,0,0,-,35.47,8.87,80,26.6,8.87,75,0,0,-,11.82,0,100,0,0,-,25.62,25.62,50,0,0,-,0,100,1,17.73,44.33,26.6,115.27,40,17.73,44.33,44.33,28.57
2017,Chris VandeVelde,PHI,C,81,4.55,0.05617284,13.19,26.37,33.33,13.19,26.37,33.33,13.19,26.37,33.33,0,13.19,0,0,13.19,0,0,13.19,0,0,13.19,0,0,0,-,0,0,-,19.05,19.05,50,0,0,-,0,50,0.5,52.75,39.56,13.19,263.74,80,65.93,39.56,13.19,83.33
2017,Marcus Kruger,CHI,C,70,6.933333333,0.099047619,25.96,25.96,50,17.31,17.31,50,17.31,17.31,50,0,0,-,0,8.65,0,0,0,-,0,0,-,0,11.54,0,0,0,-,37.5,12.5,75,0,0,-,0,100,1,34.62,0,17.31,199.04,66.67,43.27,0,25.96,62.5
2017,Michael Kapla,N.J,D,5,4.666666667,0.933333333,51.43,25.71,66.67,38.57,25.71,60,25.71,25.71,50,0,0,-,25.71,25.71,50,0,25.71,0,0,0,-,34.29,0,100,0,0,-,37.14,0,100,0,0,-,0,100,1,25.71,12.86,0,25.71,100,64.29,12.86,0,100
2017,Johan Larsson,BUF,"C, L",36,16.6,0.461111111,83.13,25.3,76.67,50.6,21.69,70,36.14,21.69,62.5,3.61,0,100,39.76,18.07,68.75,25.3,3.61,87.5,3.61,0,100,19.28,19.28,50,0,0,-,52.21,5.22,90.91,0,0,-,10,100,1.1,21.69,7.23,0,90.36,100,36.14,7.23,0,100
2017,Nikita Scherbak,MTL,R,3,4.783333333,1.594444444,75.26,25.09,75,62.72,12.54,83.33,25.09,12.54,66.67,12.54,0,100,25.09,12.54,66.67,25.09,12.54,66.67,12.54,0,100,0,0,-,0,0,-,72.47,0,100,0,0,-,50,100,1.5,37.63,0,0,37.63,100,37.63,0,0,100
2017,Alexei Emelin,MTL,D,76,4.816666667,0.063377193,12.46,24.91,33.33,0,24.91,0,0,24.91,0,0,12.46,0,0,12.46,0,0,12.46,0,0,12.46,0,0,0,-,0,0,-,17.99,17.99,50,0,0,-,-,50,0.5,49.83,12.46,0,99.65,100,74.74,12.46,0,100
2017,Chris Tierney,S.J,C,80,21.76666667,0.272083333,71.67,24.81,74.29,49.62,22.05,69.23,38.59,19.3,66.67,2.76,2.76,50,30.32,13.78,68.75,16.54,8.27,66.67,0,2.76,0,18.38,7.35,71.43,3.68,0,100,59.72,11.94,83.33,0,0,-,7.14,85.71,0.929,41.35,8.27,2.76,126.8,93.75,41.35,16.54,8.27,83.33
2017,Stephen Johns,DAL,D,61,17.08333333,0.280054645,77.27,24.59,75.86,56.2,24.59,69.57,35.12,14.05,71.43,10.54,0,100,49.17,14.05,77.78,28.1,7.02,80,7.02,0,100,28.1,9.37,75,4.68,0,100,35.51,15.22,70,0,0,-,30,100,1.3,38.63,21.07,14.05,94.83,73.33,52.68,21.07,14.05,78.95
2017,Logan Shaw,ANA,"C, R",55,2.45,0.044545455,171.43,24.49,87.5,146.94,0,100,122.45,0,100,0,0,-,73.47,0,100,24.49,0,100,0,0,-,65.31,0,100,0,0,-,106.12,35.37,75,0,0,-,0,-,0,73.47,24.49,24.49,122.45,75,97.96,24.49,24.49,80
2017,Andrej Sustr,T.B,D,80,4.9,0.06125,24.49,24.49,50,24.49,24.49,50,24.49,24.49,50,0,12.24,0,0,24.49,0,0,0,-,0,0,-,0,32.65,0,0,16.33,0,35.37,0,100,0,0,-,0,50,0.5,24.49,24.49,24.49,171.43,50,48.98,36.73,24.49,66.67
2017,Brad Hunt,"NSH, STL",D,12,7.366666667,0.613888889,57.01,24.43,70,48.87,16.29,75,40.72,16.29,71.43,24.43,8.14,75,16.29,16.29,50,0,8.14,0,0,8.14,0,21.72,10.86,66.67,21.72,0,100,47.06,11.76,80,11.76,0,100,60,50,1.1,40.72,0,8.14,24.43,83.33,48.87,0,16.29,75
2017,Bryan Bickell,CAR,L,11,14.86666667,1.351515152,104.93,24.22,81.25,80.72,24.22,76.92,64.57,16.14,80,16.14,8.07,66.67,52.47,4.04,92.86,24.22,4.04,85.71,16.14,4.04,80,37.67,0,100,0,0,-,64.13,17.49,78.57,0,5.83,0,25,50,0.75,36.32,12.11,0,28.25,100,56.5,16.14,0,100
2017,Derek Forbort,L.A,D,82,12.41666667,0.151422764,77.32,24.16,76.19,57.99,24.16,70.59,48.32,14.5,76.92,4.83,0,100,38.66,9.66,80,19.33,0,100,0,0,-,25.77,12.89,66.67,6.44,0,100,41.88,13.96,75,0,0,-,10,100,1.1,38.66,28.99,19.33,144.97,66.67,48.32,38.66,19.33,71.43
2017,Andrew MacDonald,PHI,D,73,7.5,0.102739726,80,24,76.92,72,24,75,56,24,70,0,16,0,32,8,80,32,8,80,0,8,0,0,0,-,0,0,-,57.78,23.11,71.43,0,11.56,0,0,33.33,0.333,16,24,24,128,40,40,32,24,62.5
2017,Robbie Russo,DET,D,19,2.516666667,0.13245614,71.52,23.84,75,71.52,0,100,71.52,0,100,23.84,0,100,47.68,0,100,23.84,0,100,0,0,-,31.79,0,100,31.79,0,100,34.44,0,100,0,0,-,33.33,-,0.33,23.84,0,0,47.68,100,47.68,0,0,100
2017,Jamie Oleksiak,DAL,D,41,5.033333333,0.122764228,83.44,23.84,77.78,59.6,23.84,71.43,23.84,11.92,66.67,0,11.92,0,35.76,0,100,11.92,0,100,0,0,-,31.79,0,100,0,0,-,68.87,17.22,80,0,17.22,0,0,0,0,35.76,23.84,11.92,107.28,75,59.6,23.84,11.92,83.33
2017,Jay Beagle,WSH,C,81,7.616666667,0.094032922,94.53,23.63,80,63.02,23.63,72.73,31.51,7.88,80,0,7.88,0,70.9,23.63,75,15.75,0,100,0,0,-,73.52,31.51,70,0,10.5,0,34.14,0,100,0,0,-,0,0,0,55.14,31.51,23.63,110.28,70,70.9,31.51,23.63,75
2017,Teddy Purcell,L.A,"L, R",12,10.23333333,0.852777778,123.13,23.45,84,87.95,11.73,88.24,52.77,11.73,81.82,0,0,-,58.63,5.86,90.91,11.73,0,100,0,0,-,62.54,7.82,88.89,0,0,-,93.16,8.47,91.67,0,0,-,0,100,1,35.18,0,0,46.91,100,52.77,5.86,0,100
2017,Clayton Keller,ARI,C,3,5.15,1.716666667,58.25,23.3,71.43,34.95,23.3,60,23.3,11.65,66.67,11.65,0,100,23.3,11.65,66.67,0,0,-,0,0,-,31.07,15.53,66.67,15.53,0,100,33.66,16.83,66.67,0,0,-,50,100,1.5,11.65,0,11.65,46.6,50,23.3,11.65,11.65,66.67
2017,Connor Murphy,ARI,D,77,20.63333333,0.267965368,61.07,23.26,72.41,40.71,23.26,63.64,26.17,8.72,75,2.91,0,100,17.45,8.72,66.67,5.82,2.91,66.67,0,0,-,15.51,7.75,66.67,0,0,-,58.8,16.8,77.78,4.2,0,100,11.11,100,1.111,11.63,11.63,2.91,113.41,80,17.45,17.45,5.82,75
2017,Paul Martin,S.J,D,81,12.93333333,0.159670782,88.14,23.2,79.17,60.31,18.56,76.47,32.47,18.56,63.64,0,0,-,37.11,13.92,72.73,18.56,4.64,80,0,0,-,24.74,12.37,66.67,0,0,-,67.01,6.7,90.91,0,0,-,0,100,1,27.84,13.92,4.64,120.62,85.71,27.84,18.56,13.92,66.67
2017,Yannick Weber,NSH,D,73,13.05,0.178767123,50.57,22.99,68.75,36.78,18.39,66.67,32.18,18.39,63.64,0,0,-,22.99,9.2,71.43,13.79,4.6,75,0,0,-,12.26,6.13,66.67,0,0,-,39.85,19.92,66.67,0,0,-,0,100,1,18.39,0,4.6,45.98,80,32.18,4.6,9.2,77.78
2017,Riley Nash,BOS,C,81,5.366666667,0.066255144,100.62,22.36,81.82,55.9,22.36,71.43,44.72,22.36,66.67,0,0,-,44.72,11.18,80,11.18,0,100,0,0,-,44.72,14.91,75,0,0,-,80.75,0,100,0,0,-,0,100,1,89.44,44.72,11.18,190.06,88.89,89.44,44.72,11.18,88.89
2017,Stefan Noesen,"ANA, N.J",R,44,8.083333333,0.183712121,74.23,22.27,76.92,66.8,14.85,81.82,59.38,14.85,80,7.42,0,100,51.96,14.85,77.78,29.69,0,100,7.42,0,100,29.69,19.79,60,0,0,-,32.16,10.72,75,0,0,-,12.5,100,1.125,29.69,22.27,0,81.65,100,37.11,29.69,7.42,83.33
