Year,Player,Team,Position,GP,TOI,Goals,Total_Assists,First_Assists,Second_Assists,Total_Points,Shots,SHPer,iCF,iFF,iSCF,iHDCF,Rush_Attempts,Rebounds_Created,PIM,Total_Penalties,Minor,Major,Misconduct,Penalties_Drawn,Giveaways,Takeaways,Hits,Hits_Taken,Shots_Blocked,Faceoffs_Won,Faceoffs_Lost,Faceoffs_Per
2015,Ryan Suter,MIN,D,77,2237.233333,2,36,12,24,38,146,1.37,353,223,76,6,5,10,48,22,22,0,0,10,46,30,69,58,127,0,0,-
2015,Alex Killorn,T.B,L,71,1201.75,15,23,13,10,38,130,11.54,225,180,149,71,5,15,36,18,18,0,0,23,39,29,60,117,21,35,45,43.75
2015,Victor Hedman,T.B,D,59,1338.35,10,28,11,17,38,115,8.7,248,166,59,12,6,14,40,16,15,0,1,12,66,29,51,114,110,0,0,-
2015,Taylor Hall,EDM,L,53,1017.516667,14,24,16,8,38,158,8.86,312,216,150,53,11,20,40,19,19,0,0,14,56,35,67,131,37,45,53,45.92
2015,Nathan MacKinnon,COL,C,64,1091.066667,14,24,15,9,38,192,7.29,323,257,168,65,11,25,34,14,12,2,0,27,38,45,43,81,41,201,227,46.96
2015,Brad Richards,CHI,C,76,1131.483333,12,25,15,10,37,199,6.03,322,252,135,45,8,14,12,6,6,0,0,8,31,22,32,42,27,399,426,48.36
2015,James Neal,NSH,"L, R",67,1211.866667,23,14,9,5,37,222,10.36,429,313,222,76,7,25,57,22,20,1,1,23,31,37,71,57,30,7,10,41.18
2015,Nick Leddy,NYI,D,78,1588.216667,10,27,9,18,37,120,8.33,236,166,82,11,2,10,14,7,7,0,0,4,42,39,73,77,90,0,0,-
2015,Sami Vatanen,ANA,D,67,1437.95,12,25,7,18,37,122,9.84,242,172,59,10,3,17,36,18,18,0,0,18,48,27,75,134,123,1,1,50
2015,Evgeny Kuznetsov,WSH,C,80,1066.483333,11,26,17,9,37,127,8.66,230,176,114,39,7,9,24,11,11,0,0,11,24,32,43,58,15,304,377,44.64
2015,Nino Niederreiter,MIN,R,80,1162.916667,24,13,7,6,37,148,16.22,271,214,179,97,9,14,28,13,13,0,0,20,16,28,153,114,32,2,5,28.57
2015,Sean Couturier,PHI,C,82,1507.833333,15,22,13,9,37,148,10.14,271,201,135,61,12,23,28,11,9,2,0,23,30,40,72,137,35,643,687,48.35
2015,Shane Doan,ARI,R,79,1491.766667,14,22,16,6,36,189,7.41,315,256,170,93,12,22,65,27,24,3,0,19,42,43,189,144,26,3,8,27.27
2015,Chris Higgins,VAN,L,77,1215.916667,12,24,16,8,36,171,7.02,283,233,178,79,10,18,16,8,8,0,0,16,19,28,73,53,34,3,6,33.33
2015,Clarke MacArthur,OTT,L,62,1054.283333,16,20,13,7,36,140,11.43,244,187,144,71,9,17,36,17,17,0,0,23,36,31,70,81,17,8,14,36.36
2015,Brandon Dubinsky,CBJ,C,47,848.8833333,13,23,11,12,36,100,13,168,129,109,47,7,11,43,17,14,3,0,18,19,19,148,36,11,425,409,50.96
2015,Alex Goligoski,DAL,D,81,1928.716667,4,32,17,15,36,121,3.31,280,186,90,21,3,9,24,12,12,0,0,15,82,30,99,121,154,0,0,-
2015,Cody Franson,"NSH, TOR",D,78,1531,7,29,13,16,36,127,5.51,252,175,51,7,3,18,28,10,9,0,1,0,69,46,177,77,132,0,0,-
2015,Chris Stewart,"BUF, MIN",R,81,1286.333333,14,22,17,5,36,155,9.03,241,202,137,71,13,10,88,32,24,8,0,23,33,21,110,74,16,10,31,24.39
2015,Tommy Wingels,S.J,C,75,1235.316667,15,21,14,7,36,158,9.49,264,223,168,84,11,11,40,17,15,2,0,33,40,33,263,102,55,70,84,45.45
2015,Riley Sheahan,DET,C,79,1235.75,13,23,14,9,36,123,10.57,220,172,146,84,3,17,16,8,8,0,0,11,28,22,21,106,20,484,486,49.9
2015,Mikael Granlund,MIN,"C, R",68,1216.983333,7,29,16,13,36,96,7.29,189,133,93,30,2,10,20,10,10,0,0,12,24,33,47,97,45,466,499,48.29
2015,Aleksander Barkov,FLA,C,71,1242.416667,16,20,9,11,36,123,13.01,199,159,123,53,10,11,16,8,8,0,0,10,27,42,35,133,35,462,540,46.11
2015,Brian Gionta,BUF,R,69,1245.75,13,22,12,10,35,153,8.5,253,202,115,61,15,12,18,9,9,0,0,14,20,31,61,65,31,69,100,40.83
2015,Johnny Boychuk,NYI,D,72,1561,9,26,13,13,35,192,4.69,388,271,86,12,9,26,14,7,7,0,0,9,48,24,171,181,149,2,0,100
2015,Curtis Glencross,"CGY, WSH",L,71,1111.016667,13,22,12,10,35,108,12.04,194,153,120,58,5,10,45,17,15,1,1,10,52,34,124,76,50,8,10,44.44
2015,Jimmy Hayes,FLA,R,72,1090.266667,19,16,11,5,35,166,11.45,248,215,168,87,11,20,20,10,10,0,0,14,19,22,147,94,12,4,5,44.44
2015,David Savard,CBJ,D,82,1881.4,10,25,10,15,35,109,9.17,245,173,43,6,2,13,67,31,30,1,0,11,22,14,193,142,104,1,0,100
2015,Charlie Coyle,MIN,C,82,1193.366667,11,24,13,11,35,119,9.24,213,170,131,68,6,20,39,17,16,1,0,22,20,22,136,67,50,328,368,47.13
2015,Patrik Elias,N.J,C,69,1217.3,13,21,12,9,34,114,11.4,197,161,129,50,5,7,12,6,6,0,0,8,40,18,23,70,25,263,410,39.08
2015,Scott Gomez,N.J,C,58,957.7666667,7,27,13,14,34,70,10,111,93,67,25,6,3,23,6,4,1,1,13,37,22,24,46,15,367,421,46.57
2015,Joel Ward,WSH,R,82,1382.666667,19,15,10,5,34,138,13.77,233,195,148,86,8,20,30,15,15,0,0,19,19,39,53,115,38,60,67,47.24
2015,Marek Zidlicky,"DET, N.J",D,84,1760.333333,7,27,12,15,34,130,5.38,289,189,74,12,3,10,56,26,26,0,0,16,44,20,95,111,92,0,1,0
2015,James Wisniewski,"ANA, CBJ",D,69,1462.133333,8,26,13,13,34,147,5.44,310,201,85,13,5,16,44,22,22,0,0,21,33,12,115,103,81,0,0,-
2015,Milan Michalek,OTT,L,66,1080.466667,13,21,12,9,34,130,10,235,185,156,73,5,17,33,15,14,1,0,17,12,23,64,87,40,11,12,47.83
2015,Kris Versteeg,CHI,R,61,966.9666667,14,20,13,7,34,134,10.45,228,175,123,52,8,9,35,16,15,1,0,19,24,31,31,91,22,15,33,31.25
2015,Daniel Winnik,"PIT, TOR",L,79,1314.7,9,25,18,7,34,97,9.28,173,140,95,38,5,7,27,12,11,1,0,23,25,44,124,146,69,107,121,46.93
2015,Benoit Pouliot,EDM,L,58,964.0833333,19,15,11,4,34,105,18.1,174,156,121,57,9,9,28,13,13,0,0,12,36,40,71,39,31,13,21,38.24
2015,Kris Russell,CGY,D,79,1891.983333,4,30,11,19,34,111,3.6,249,152,54,5,2,14,17,7,6,1,0,11,66,51,61,108,283,0,0,-
2015,Teddy Purcell,EDM,L,82,1407.166667,12,22,16,6,34,146,8.22,270,197,142,54,9,17,24,8,7,0,1,8,35,46,24,62,19,4,3,57.14
2015,Patrick Maroon,ANA,L,71,1014.083333,9,25,19,6,34,120,7.5,202,176,138,74,7,19,82,28,20,8,0,20,25,16,120,114,10,7,14,33.33
2015,Carl Hagelin,NYR,L,82,1249.016667,17,17,9,8,34,184,9.24,315,254,162,81,7,14,46,22,22,0,0,19,43,49,85,97,35,6,11,35.29
2015,Lance Bouma,CGY,"C, L",78,1092.783333,16,18,12,6,34,104,15.38,178,148,110,57,6,11,54,17,12,4,1,23,25,22,264,108,82,29,45,39.19
2015,Cam Fowler,ANA,D,80,1690.95,7,27,11,16,34,87,8.05,188,121,60,11,3,7,14,7,7,0,0,4,52,23,47,123,107,0,0,-
2015,Hampus Lindholm,ANA,D,78,1697.3,7,27,15,12,34,107,6.54,235,151,80,11,6,8,32,16,16,0,0,9,68,29,59,110,77,0,5,0
2015,Alexandre Burrows,VAN,L,70,1083.416667,18,15,9,6,33,145,12.41,236,199,136,82,10,14,66,26,23,2,1,25,24,33,73,82,33,6,8,42.86
2015,Eric Fehr,WSH,C,75,1113.75,19,14,9,5,33,142,13.38,245,190,157,70,12,12,20,10,10,0,0,20,21,48,84,69,47,449,414,52.03
2015,Mike Santorelli,"NSH, TOR",C,79,1136.633333,12,21,10,11,33,145,8.28,223,184,138,65,10,11,14,7,7,0,0,10,25,44,55,163,34,86,100,46.24
2015,Jannik Hansen,VAN,R,81,1131.75,16,17,13,4,33,145,11.03,251,198,123,53,14,8,27,12,11,1,0,18,15,42,80,50,30,1,5,16.67
2015,Darren Helm,DET,C,75,1187.516667,15,18,13,5,33,160,9.38,270,210,150,63,15,13,12,6,6,0,0,22,22,33,132,114,25,223,198,52.97
2015,Brandon Sutter,PIT,C,80,1385.916667,21,12,6,6,33,180,11.67,277,232,155,79,16,18,14,7,7,0,0,19,33,41,86,118,48,688,671,50.63
2015,Travis Hamonic,NYI,D,71,1547.116667,5,28,14,14,33,132,3.79,306,187,72,12,8,21,85,30,25,3,2,13,56,27,213,119,131,0,0,-
2015,Victor Rask,CAR,C,80,1306.933333,11,22,10,12,33,172,6.4,296,227,136,54,5,26,16,8,8,0,0,14,34,46,42,131,36,468,450,50.98
2015,Nail Yakupov,EDM,R,81,1250.883333,14,19,12,7,33,191,7.33,337,257,173,60,13,22,18,9,9,0,0,21,55,34,97,83,28,0,1,0
2015,Martin Erat,ARI,R,79,1253.383333,9,23,14,9,32,91,9.89,180,129,108,48,2,11,48,24,24,0,0,11,26,27,96,135,25,0,6,0
2015,Derek Roy,"EDM, NSH",C,72,1128.366667,12,20,15,5,32,113,10.62,196,157,125,68,9,9,24,11,11,0,0,15,34,42,32,45,43,407,502,44.77
2015,Steve Bernier,N.J,R,67,866.75,16,16,10,6,32,107,14.95,160,132,115,76,6,8,28,7,4,2,1,16,14,17,123,91,47,1,1,50
2015,Matt Beleskey,ANA,L,65,941.0333333,22,10,5,5,32,145,15.17,313,230,162,61,13,10,41,15,13,1,1,14,32,9,159,78,25,8,11,42.11
2015,Ryan McDonagh,NYR,D,71,1642.416667,8,24,11,13,32,144,5.56,272,194,76,14,6,14,26,13,13,0,0,9,58,40,77,91,135,0,0,-
2015,Michael Del Zotto,PHI,D,64,1403.15,10,22,11,11,32,119,8.4,224,160,62,14,4,14,34,16,16,0,0,8,36,14,153,105,128,0,0,-
2015,Jonathan Drouin,T.B,L,70,926.55,4,28,16,12,32,76,5.26,154,108,77,25,5,10,34,13,12,0,1,12,25,36,55,51,16,11,10,52.38
2015,Ales Hemsky,DAL,R,76,1036.683333,11,20,8,12,31,139,7.91,254,178,127,39,6,12,16,8,8,0,0,15,37,30,22,99,33,0,0,-
2015,Brent Seabrook,CHI,D,82,1818.7,8,23,10,13,31,181,4.42,379,261,69,7,4,18,25,11,10,1,0,9,65,27,135,180,141,0,0,-
2015,Blake Comeau,PIT,L,61,932.3333333,16,15,10,5,31,147,10.88,269,192,126,56,6,23,65,27,25,1,1,14,19,16,188,85,11,7,2,77.78
2015,David Krejci,BOS,C,47,853.85,7,24,12,12,31,70,10,141,102,82,37,1,4,22,10,10,0,0,8,21,20,35,67,29,316,278,53.2
2015,Alexander Edler,VAN,D,74,1774.45,8,23,8,15,31,175,4.57,364,239,82,15,7,24,54,27,27,0,0,10,72,24,94,164,126,0,1,0
2015,Matt Niskanen,WSH,D,82,1833.016667,4,27,17,10,31,117,3.42,285,192,52,5,3,12,47,22,21,1,0,6,76,34,143,211,106,0,0,-
2015,Jiri Tlusty,"CAR, WPG",L,72,1153.5,14,17,5,12,31,123,11.38,230,175,136,71,5,11,20,10,10,0,0,13,21,30,80,132,37,5,10,33.33
2015,Nikolay Kulemin,NYI,L,82,1219.366667,15,16,7,9,31,115,13.04,212,165,149,90,10,9,21,5,3,1,1,7,29,53,129,58,58,7,17,29.17
2015,Justin Schultz,EDM,D,81,1831.516667,6,25,14,11,31,122,4.92,301,193,83,28,4,14,12,6,6,0,0,6,69,20,41,149,114,1,0,100
2015,Jeff Skinner,CAR,L,77,1235.7,18,13,9,4,31,235,7.66,453,336,242,94,20,36,18,9,9,0,0,23,42,62,47,82,12,21,25,45.65
2015,Mark Arcobello,"ARI, EDM, NSH, PIT",R,77,1140.116667,17,14,7,7,31,129,13.18,243,186,116,41,4,13,20,10,10,0,0,10,43,39,111,93,27,471,468,50.16
2015,Rickard Rakell,ANA,C,71,891.1,9,22,11,11,31,105,8.57,192,153,103,41,1,6,10,5,5,0,0,1,33,18,79,110,22,310,355,46.62
2015,Tomas Hertl,S.J,C,82,1193.3,13,18,6,12,31,145,8.97,289,211,191,110,7,31,16,8,8,0,0,15,64,29,106,98,33,38,45,45.78
2015,Danny DeKeyser,DET,D,80,1674.2,2,29,10,19,31,89,2.25,217,145,43,3,2,12,42,21,21,0,0,13,38,14,74,105,88,0,0,-
2015,David Jones,CGY,R,67,960.7333333,14,16,10,6,30,114,12.28,206,161,118,65,7,11,18,8,8,0,0,14,26,24,125,72,45,15,16,48.39
2015,Jason Garrison,T.B,D,70,1400.683333,4,26,9,17,30,111,3.6,236,161,36,1,2,12,19,8,7,1,0,4,29,21,46,98,94,0,0,-
2015,Matt Read,PHI,R,80,1405.316667,8,22,12,10,30,142,5.63,256,201,124,60,10,17,14,7,7,0,0,12,33,32,108,153,55,11,10,52.38
2015,Justin Fontaine,MIN,R,71,848.8333333,9,21,13,8,30,104,8.65,181,143,104,47,5,12,12,6,6,0,0,10,13,22,9,62,27,1,1,50
2015,Zemgus Girgensons,BUF,C,61,1163.85,15,15,5,10,30,115,13.04,183,152,125,62,3,8,25,11,10,1,0,22,12,19,127,122,62,440,560,44
2015,Shawn Horcoff,DAL,C,76,989.4833333,11,18,10,8,29,82,13.41,148,115,96,44,3,8,27,12,11,1,0,3,21,20,80,40,25,231,229,50.22
2015,Vernon Fiddler,DAL,C,80,1050.116667,13,16,12,4,29,130,10,224,179,121,52,11,10,34,14,12,2,0,28,21,31,43,84,61,562,523,51.8
2015,Dion Phaneuf,TOR,D,70,1660.233333,3,26,14,12,29,138,2.17,302,217,65,11,2,16,108,45,39,6,0,47,43,30,166,97,126,0,0,-
2015,Andrew Cogliano,ANA,L,82,1195.766667,15,14,12,2,29,134,11.19,245,193,137,57,16,15,14,7,7,0,0,19,33,30,139,74,30,16,33,32.65
2015,Dale Weise,MTL,R,79,962.35,10,19,15,4,29,91,10.99,155,122,92,51,2,10,34,14,12,2,0,21,12,26,145,97,34,5,7,41.67
2015,Kyle Palmieri,ANA,R,57,803.5166667,14,15,7,8,29,112,12.5,214,172,109,64,5,14,37,13,11,1,1,11,27,15,97,84,24,6,6,50
2015,Morgan Rielly,TOR,D,81,1647.35,8,21,11,10,29,148,5.41,312,209,77,10,5,6,14,7,7,0,0,9,63,41,98,132,103,0,0,-
2015,Chris Kelly,BOS,C,80,1211.266667,7,21,9,12,28,112,6.25,188,154,110,51,6,14,48,17,14,2,1,20,16,28,126,76,61,262,277,48.61
2015,Lee Stempniak,"NYR, WPG",R,71,903.2,15,13,5,8,28,115,13.04,205,147,121,57,9,17,20,10,10,0,0,15,29,17,78,101,23,12,20,37.5
2015,Bryan Bickell,CHI,L,80,966.0166667,14,14,6,8,28,113,12.39,195,148,98,43,8,6,38,16,14,2,0,20,20,26,205,129,13,0,2,0
2015,Steve Downie,PIT,R,72,895.2333333,14,14,8,6,28,104,13.46,158,122,77,40,3,5,238,67,49,8,10,38,24,16,108,97,34,4,4,50
2015,Nathan Gerbe,CAR,C,78,1282.633333,10,18,10,8,28,235,4.26,382,301,181,61,16,24,34,17,17,0,0,29,38,51,73,68,23,9,6,60
2015,Mikkel Boedker,ARI,L,45,786.7666667,14,14,6,8,28,79,17.72,150,107,84,34,5,6,6,2,2,0,0,12,14,24,66,55,9,0,2,0
2015,Tyler Myers,"BUF, WPG",D,71,1749.383333,7,21,12,9,28,124,5.65,220,159,66,16,6,16,77,33,31,1,1,14,54,44,65,100,132,0,0,-
2015,Joe Colborne,CGY,C,64,986.9,8,20,12,8,28,67,11.94,128,97,94,47,6,10,43,20,19,1,0,12,33,25,158,76,35,176,160,52.38
2015,Michael Raffl,PHI,L,67,951.1166667,21,7,2,5,28,134,15.67,222,180,143,70,10,7,34,14,12,2,0,12,18,21,172,147,46,44,53,45.36
2015,Brian Campbell,FLA,D,82,1903.083333,3,24,13,11,27,118,2.54,219,156,48,8,1,6,22,11,11,0,0,5,34,16,44,182,85,0,0,-
2015,David Legwand,OTT,C,80,1111.75,9,18,11,7,27,91,9.89,162,119,85,47,5,12,32,16,16,0,0,8,25,30,43,75,25,451,517,46.59
2015,Dominic Moore,NYR,C,82,1132.4,10,17,9,8,27,116,8.62,203,156,106,50,7,11,28,14,14,0,0,14,19,29,54,96,45,579,483,54.52
2015,Tomas Fleischmann,"ANA, FLA",L,66,970.3833333,8,19,16,3,27,131,6.11,233,177,121,51,10,8,12,6,6,0,0,13,15,30,64,79,15,4,10,28.57
2015,Dustin Brown,L.A,R,82,1354.383333,11,16,12,4,27,189,5.82,340,268,182,77,10,15,26,13,13,0,0,35,46,29,242,179,24,15,20,42.86
2015,Patrick Eaves,DAL,R,47,644.7166667,14,13,6,7,27,91,15.38,182,142,112,47,3,10,8,4,4,0,0,13,10,18,69,38,27,2,3,40
2015,Patrik Berglund,STL,C,77,1122.416667,12,15,8,7,27,145,8.28,234,195,138,48,11,13,26,13,13,0,0,9,13,37,93,62,26,160,169,48.63
2015,Shawn Matthias,VAN,L,78,1022.2,18,9,7,2,27,132,13.64,215,185,144,76,6,7,16,8,8,0,0,13,18,36,66,71,33,84,103,44.92
2015,Nick Spaling,PIT,C,82,1249.566667,9,18,6,12,27,90,10,172,126,99,42,8,12,26,13,13,0,0,7,13,24,134,101,45,84,90,48.28
2015,Mikael Backlund,CGY,C,52,922.7166667,10,17,8,9,27,103,9.71,192,144,113,44,13,18,14,7,7,0,0,5,42,58,41,48,32,423,452,48.34
2015,Lars Eller,MTL,C,77,1193.45,15,12,8,4,27,150,10,243,198,113,53,8,17,42,21,21,0,0,21,30,29,76,138,37,405,379,51.66
2015,Ryan Ellis,NSH,D,58,1100.95,9,18,11,7,27,118,7.63,212,158,35,10,4,10,27,8,6,1,1,13,27,21,41,87,74,0,0,-
2015,Matt Nieto,S.J,L,72,1098.383333,10,17,10,7,27,135,7.41,221,180,133,71,10,19,20,9,9,0,0,11,36,38,24,96,38,0,1,0
2015,Seth Jones,NSH,D,82,1630.4,8,19,9,10,27,123,6.5,264,170,73,13,9,18,20,10,10,0,0,14,46,41,72,85,90,0,0,-
2015,David Pastrnak,BOS,R,46,642.7666667,10,17,8,9,27,93,10.75,175,135,81,37,5,8,8,4,4,0,0,10,30,25,20,56,11,5,12,29.41
2015,Kevin Klein,NYR,D,65,1201.833333,9,17,6,11,26,75,12,172,105,43,13,2,6,25,7,4,3,0,7,44,15,125,95,112,0,1,0
2015,John Mitchell,COL,C,68,1078.25,11,15,8,7,26,105,10.48,203,144,109,37,4,10,32,16,16,0,0,16,18,38,143,69,56,374,361,50.88
2015,Leo Komarov,TOR,C,62,911.3833333,8,18,12,6,26,84,9.52,138,109,70,29,9,3,18,9,9,0,0,12,18,51,250,53,25,95,97,49.48
2015,Colton Sceviour,DAL,C,71,902.8666667,9,17,5,12,26,113,7.96,228,168,141,66,11,15,13,5,4,1,0,6,21,23,76,79,41,30,41,42.25
2015,Dwight King,L.A,L,81,1166.033333,13,13,9,4,26,127,10.24,199,165,118,67,9,9,21,9,8,1,0,8,23,20,124,129,14,3,2,60
2015,Alex Chiasson,OTT,R,76,1016.6,11,15,9,6,26,105,10.48,175,141,117,77,3,13,67,27,25,1,1,9,9,22,93,130,20,3,18,14.29
2015,Jason Zucker,MIN,L,51,768.0333333,21,5,5,0,26,124,16.94,194,171,121,71,6,12,18,9,9,0,0,19,19,21,67,73,13,2,5,28.57
2015,Andrew Shaw,CHI,C,79,1180.866667,15,11,4,7,26,146,10.27,230,187,172,112,5,17,67,24,20,3,1,29,16,17,127,176,33,357,355,50.14
2015,Matt Cullen,NSH,C,62,806.8166667,7,18,7,11,25,90,7.78,162,130,96,42,8,3,16,8,8,0,0,8,22,26,10,52,18,155,132,54.01
2015,Stephen Weiss,DET,C,52,589.85,9,16,7,9,25,52,17.31,91,70,63,36,1,5,16,8,8,0,0,3,18,9,19,35,12,10,11,47.62
2015,Travis Zajac,N.J,C,74,1410.866667,11,14,9,5,25,112,9.82,202,148,121,46,4,12,29,13,12,1,0,12,32,51,70,68,35,641,559,53.42
2015,Derek Dorsett,VAN,R,79,951.5833333,7,18,10,8,25,89,7.87,166,137,103,59,6,8,175,54,35,17,2,50,12,18,166,119,37,7,9,43.75
2015,Trevor Lewis,L.A,C,73,1029.8,9,16,8,8,25,143,6.29,221,183,112,49,7,14,14,7,7,0,0,13,7,16,192,144,19,76,101,42.94
2015,Artem Anisimov,CBJ,C,52,851.8,6,19,14,5,25,83,7.23,167,130,107,47,5,11,8,4,4,0,0,9,21,23,33,69,26,102,127,44.54
2015,Riley Nash,CAR,C,68,1109.266667,8,17,11,6,25,94,8.51,172,124,119,64,3,11,12,6,6,0,0,8,29,52,88,138,46,488,470,50.94
2015,Jason Demers,"DAL, S.J",D,81,1549.2,5,20,8,12,25,99,5.05,251,164,60,12,3,9,71,26,23,1,2,17,48,37,117,123,85,0,0,-
2015,Jared Spurgeon,MIN,D,66,1493.1,9,16,9,7,25,128,7.03,262,181,74,19,1,7,6,3,3,0,0,5,30,31,48,98,124,0,0,-
2015,Antoine Roussel,DAL,L,80,1161.75,13,12,6,6,25,112,11.61,205,168,134,80,5,8,146,43,28,12,3,33,38,31,115,111,71,3,14,17.65
2015,Peter Holland,TOR,C,62,900.3166667,11,14,9,5,25,93,11.83,148,120,77,29,5,5,31,14,13,1,0,12,21,67,99,89,21,312,373,45.55
2015,Ryan Garbutt,DAL,C,67,908.9166667,8,17,11,6,25,143,5.59,264,214,130,53,9,18,55,26,25,1,0,19,21,27,82,96,48,16,9,64
2015,Bo Horvat,VAN,C,68,833.9333333,13,12,7,5,25,93,13.98,142,120,111,67,4,7,16,8,8,0,0,7,10,13,70,46,47,436,412,51.42
2015,Brian Boyle,T.B,C,82,1065.433333,15,9,7,2,24,140,10.71,224,178,126,61,16,12,54,20,17,2,1,21,14,33,136,77,68,460,445,50.83
2015,Martin Hanzal,ARI,C,37,656.2333333,8,16,10,6,24,85,9.41,144,117,88,49,5,14,31,14,13,1,0,12,12,17,105,47,18,346,266,56.54
2015,Jordan Staal,CAR,C,46,853.4,6,18,10,8,24,92,6.52,175,134,128,70,3,10,14,7,7,0,0,6,24,39,85,86,15,499,386,56.38
2015,Jake Gardiner,TOR,D,79,1656.916667,4,20,7,13,24,100,4,253,156,67,15,3,6,24,11,11,0,0,7,66,39,109,143,83,0,0,-
2015,Brayden McNabb,L.A,D,71,1128.833333,2,22,8,14,24,74,2.7,196,124,43,3,4,11,52,19,15,4,0,19,45,12,175,128,56,1,0,100
2015,Brandon Pirri,FLA,R,49,723.7166667,22,2,1,1,24,143,15.38,243,199,102,29,6,11,14,7,7,0,0,12,12,18,39,48,13,86,89,49.14
2015,Linden Vey,VAN,R,75,987.8666667,10,14,7,7,24,61,16.39,125,88,89,26,3,3,18,9,9,0,0,10,28,25,14,61,9,215,287,42.83
2015,Adam Larsson,N.J,D,64,1341.633333,3,21,9,12,24,91,3.3,178,124,31,6,2,9,34,17,17,0,0,6,30,21,92,101,120,0,0,-
2015,Josh Jooris,CGY,R,60,869.5,12,12,6,6,24,89,13.48,163,130,100,56,4,11,16,8,8,0,0,13,29,39,59,65,29,276,291,48.68
2015,Melker Karlsson,S.J,C,53,818.05,13,11,5,6,24,100,13,174,141,110,52,10,7,20,10,10,0,0,11,22,21,51,108,26,13,20,39.39
2015,Francois Beauchemin,ANA,D,64,1455.3,11,12,4,8,23,110,10,213,155,49,9,5,10,48,17,14,2,1,5,40,18,105,78,107,1,0,100
2015,Dan Hamhuis,VAN,D,59,1270.366667,1,22,10,12,23,82,1.22,178,112,45,10,3,10,44,19,17,2,0,12,47,18,82,97,71,0,0,-
2015,Toby Enstrom,WPG,D,60,1414.166667,4,19,11,8,23,58,6.9,132,89,39,6,1,9,36,18,18,0,0,11,37,12,27,118,93,0,0,-
2015,Dave Bolland,FLA,C,53,866.6333333,6,17,11,6,23,76,7.89,128,106,62,28,4,6,48,23,23,0,0,7,10,26,88,40,21,414,517,44.47
2015,Andrej Sekera,"CAR, L.A",D,73,1605.116667,3,20,7,13,23,100,3,269,154,65,8,2,14,14,7,7,0,0,8,56,43,59,168,118,0,0,-
2015,Mason Raymond,CGY,L,57,844.3833333,12,11,7,4,23,123,9.76,212,147,85,29,3,16,8,4,4,0,0,9,28,24,7,47,13,0,3,0
2015,Marc-Edouard Vlasic,S.J,D,70,1547.816667,9,14,5,9,23,98,9.18,237,145,63,14,4,8,23,10,9,1,0,13,31,11,51,116,112,0,0,-
2015,Erik Johnson,COL,D,47,1147.716667,12,11,5,6,23,115,10.43,226,152,59,13,6,14,33,11,9,1,1,7,38,26,93,47,107,0,0,-
2015,Erik Condra,OTT,R,68,982.8166667,9,14,9,5,23,106,8.49,193,141,104,54,12,10,30,12,10,2,0,24,19,37,33,130,53,2,7,22.22
2015,Justin Braun,S.J,D,70,1472.25,1,22,8,14,23,94,1.06,211,136,41,9,1,15,48,20,19,0,1,15,36,19,79,141,130,0,0,-
2015,Matt Calvert,CBJ,L,56,895.65,13,10,6,4,23,93,13.98,155,124,100,42,2,9,28,11,9,2,0,17,18,26,92,94,20,6,3,66.67
2015,Simon Despres,"ANA, PIT",D,75,1265.2,3,20,10,10,23,103,2.91,215,144,40,7,6,8,86,37,33,4,0,23,30,11,233,160,101,0,1,0
2015,Adam Lowry,WPG,C,80,1100.25,11,12,9,3,23,104,10.58,184,145,122,72,12,12,46,16,13,2,1,16,14,25,256,131,32,402,449,47.24
2015,J.T. Miller,NYR,L,58,736.5833333,10,13,8,5,23,90,11.11,152,124,86,45,6,6,23,6,4,1,1,12,22,27,85,90,28,89,109,44.95
2015,Jiri Sekac,"ANA, MTL",L,69,936.45,9,14,3,11,23,85,10.59,162,130,98,47,4,12,22,11,11,0,0,15,27,26,75,115,29,0,2,0
2015,John-Michael Liles,CAR,D,57,1091.483333,2,20,6,14,22,90,2.22,194,135,56,9,5,10,14,7,7,0,0,11,38,19,71,134,74,0,0,-
2015,PA Parenteau,MTL,R,56,839.3333333,8,14,9,5,22,97,8.25,177,132,103,40,4,10,30,11,10,0,1,12,13,18,32,60,19,10,16,38.46
2015,Johan Franzen,DET,R,33,530.0166667,7,15,6,9,22,74,9.46,126,108,67,32,2,7,30,15,15,0,0,14,17,4,45,41,13,5,10,33.33
2015,Andy Greene,N.J,D,82,1930.633333,3,19,7,12,22,83,3.61,216,140,49,6,3,16,20,10,10,0,0,12,39,21,82,131,172,0,0,-
2015,Jeff Petry,"EDM, MTL",D,78,1657.45,7,15,10,5,22,126,5.56,294,184,58,9,8,16,42,21,21,0,0,9,83,43,145,123,109,0,0,-
2015,Thomas Hickey,NYI,D,81,1533.066667,2,20,10,10,22,82,2.44,181,114,61,15,4,5,26,13,13,0,0,12,55,39,117,192,136,1,1,50
2015,Alec Martinez,L.A,D,56,1115.4,6,16,9,7,22,103,5.83,232,151,60,12,2,16,10,5,5,0,0,10,38,11,95,102,117,0,0,-
2015,Marco Scandella,MIN,D,64,1389.983333,11,11,5,6,22,110,10,247,164,50,13,3,14,56,21,18,2,1,7,31,29,90,89,99,0,0,-
2015,Evander Kane,WPG,L,37,714.5666667,10,12,7,5,22,126,7.94,244,186,117,37,9,16,56,20,17,2,1,14,19,18,119,85,14,30,37,44.78
