Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2014,David Desharnais,MTL,C,79,212.4333333,2.689029536,98.01,15.25,86.53,68.07,12.71,84.27,49.14,10.45,82.46,6.5,1.98,76.67,40.11,6.78,85.54,18.64,3.67,83.54,2.82,1.69,62.5,28.62,4.14,87.36,3.01,0,100,74.25,4.9,93.81,2.04,0.41,83.33,13.22,81.08,0.943,33.33,7.06,0.85,12.99,97.52,59.6,11.86,3.95,93.78
2014,David Jones,CGY,R,48,87.43333333,1.821527778,82.35,13.04,86.33,61.08,12.35,83.18,41.17,8.92,82.19,3.43,2.06,62.5,38.43,6.18,86.15,15.1,0.69,95.65,2.74,0.69,80,31.11,7.32,80.95,0.91,1.83,33.33,58.48,4.96,92.19,0,0,-,8.33,76.92,0.853,33.63,12.35,0.69,30.19,98,43.92,19.21,2.06,95.52
2014,David Krejci,BOS,C,80,204.9333333,2.561666667,116.23,12.59,90.23,84.03,11.13,88.31,59.14,9.95,85.59,7.91,0.88,90,45.09,7.32,86.03,20.2,2.64,88.46,4.1,0.88,82.35,33.18,6.25,84.16,1.17,0,100,95.58,4.65,95.36,4.23,0,100,13.37,91.18,1.045,28.69,3.81,0,14.64,100,53.58,9.37,1.46,97.34
2014,David Legwand,"DET, NSH",C,83,236.9,2.854216867,94.72,7.09,93.03,76.23,6.33,92.33,54.45,5.32,91.1,8.36,0.51,94.29,43.31,4.31,90.96,18.24,2.03,90,4.05,0.25,94.12,33.43,3.04,91.67,3.04,0,100,68.41,2.56,96.39,2.93,0.37,88.89,15.35,90.48,1.058,32.93,3.8,0.25,13.68,99.24,51.16,8.1,2.28,95.73
2014,David Moss,PHX,R,79,36.26666667,0.45907173,71.14,9.93,87.76,57.9,8.27,87.5,41.36,6.62,86.21,4.96,1.65,75,31.43,9.93,76,13.24,1.65,88.89,1.65,1.65,50,24.26,11.03,68.75,4.41,0,100,50.18,0,100,0,0,-,12,75,0.87,31.43,9.93,8.27,66.18,79.17,41.36,21.51,9.93,80.65
2014,David Perron,EDM,L,78,221.2,2.835897436,92.22,12.75,87.86,68.35,10.58,86.6,48.28,7.32,86.83,5.15,2.71,65.52,45.57,7.59,85.71,16.27,2.98,84.51,2.44,1.08,69.23,39.06,6.15,86.4,1.81,1.45,55.56,63.47,4.7,93.1,1.96,0.39,83.33,10.67,62.96,0.736,26.04,5.42,0.81,22.24,96.97,48.28,10.04,2.17,95.7
2014,David Rundblad,"CHI, PHX",D,17,23.06666667,1.356862745,111.85,2.6,97.73,78.03,2.6,96.77,65.03,2.6,96.15,5.2,0,100,41.62,2.6,94.12,18.21,2.6,87.5,0,0,-,31.21,0,100,3.47,0,100,97.69,0,100,3.76,0,100,8,100,1.08,20.81,5.2,2.6,28.61,88.89,39.02,15.61,5.2,88.24
2014,David Savard,CBJ,D,70,41.91666667,0.598809524,108.79,11.45,90.48,80.16,7.16,91.8,58.69,4.29,93.18,11.45,0,100,58.69,1.43,97.62,27.2,1.43,95,7.16,0,100,41.99,0,100,5.73,0,100,59.96,12.41,82.86,0,0,-,19.51,100,1.195,22.9,10.02,2.86,60.12,88.89,35.79,12.88,4.29,89.29
2014,David Schlemko,PHX,D,48,49.13333333,1.023611111,87.92,20.76,80.9,68.39,15.88,81.16,43.96,13.43,76.6,7.33,1.22,85.71,35.41,13.43,72.5,20.76,3.66,85,6.11,1.22,83.33,19.54,13.03,60,0,0,-,70.56,7.06,90.91,1.76,0,100,16.67,90.91,1.076,17.1,7.33,2.44,79.38,87.5,30.53,12.21,8.55,78.13
2014,David Steckel,ANA,C,6,0.266666667,0.044444444,450,0,100,225,0,100,0,0,-,0,0,-,225,0,100,0,0,-,0,0,-,300,0,100,0,0,-,325,0,100,0,0,-,-,-,-,0,0,0,225,-,225,0,0,100
2014,David Warsofsky,BOS,D,6,15.05,2.508333333,91.69,7.97,92,63.79,7.97,88.89,55.81,7.97,87.5,11.96,0,100,27.91,3.99,87.5,11.96,0,100,3.99,0,100,21.26,5.32,80,5.32,0,100,74.86,5.76,92.86,5.76,0,100,21.43,100,1.214,19.93,11.96,0,11.96,100,35.88,15.95,0,100
2014,Denis Grebeshkov,EDM,D,7,5.283333333,0.754761905,34.07,11.36,75,34.07,11.36,75,22.71,11.36,66.67,0,11.36,0,34.07,11.36,75,11.36,11.36,50,0,11.36,0,30.28,0,100,0,0,-,0,0,-,0,0,-,0,0,0,11.36,11.36,0,68.14,100,22.71,22.71,11.36,66.67
2014,Dennis Seidenberg,BOS,D,34,15.16666667,0.446078431,75.16,7.91,90.48,59.34,3.96,93.75,43.52,3.96,91.67,3.96,0,100,43.52,7.91,84.62,15.82,0,100,3.96,0,100,36.92,10.55,77.78,0,0,-,28.57,0,100,0,0,-,9.09,100,1.091,19.78,7.91,3.96,102.86,83.33,27.69,35.6,7.91,77.78
2014,Dennis Wideman,CGY,D,46,144.4833333,3.140942029,83.05,13.7,85.84,62.29,12.87,82.87,41.53,10.38,80,4.98,2.49,66.67,41.53,6.23,86.96,19.52,2.49,88.68,3.32,0.83,80,29.35,4.98,85.48,1.66,1.66,50,53.39,6,89.9,0.6,0,100,12,76,0.88,23.26,5.81,1.66,17.03,93.33,44.43,9.97,2.49,94.69
2014,Derek Dorsett,NYR,R,51,5.883333333,0.115359477,61.19,0,100,61.19,0,100,50.99,0,100,0,0,-,30.59,0,100,10.2,0,100,0,0,-,27.2,0,100,0,0,-,44.19,0,100,0,0,-,0,-,0,50.99,10.2,0,152.97,100,61.19,20.4,0,100
2014,Derek Grant,OTT,C,20,0.183333333,0.009166667,327.27,0,100,327.27,0,100,327.27,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,472.73,0,100,0,0,-,0,-,0,0,0,0,327.27,-,0,0,0,-
2014,Derek MacKenzie,CBJ,C,71,7.716666667,0.108685446,38.88,23.33,62.5,38.88,23.33,62.5,31.1,7.78,80,7.78,0,100,7.78,7.78,50,0,0,-,0,0,-,10.37,10.37,50,0,0,-,33.69,11.23,75,0,0,-,25,100,1.25,31.1,38.88,0,116.63,100,38.88,54.43,0,100
2014,Derek Morris,PHX,D,63,35.1,0.557142857,78.63,23.93,76.67,66.67,22.22,75,47.86,18.8,71.79,3.42,0,100,32.48,10.26,76,18.8,6.84,73.33,1.71,0,100,18.23,4.56,80,2.28,0,100,59.26,9.88,85.71,0,0,-,7.14,100,1.071,25.64,6.84,5.13,59.83,83.33,42.74,10.26,11.97,78.13
2014,Derek Roy,STL,C,75,173.7,2.316,102.59,11.4,90,74.96,9.67,88.57,55.61,6.91,88.95,7.6,0.35,95.65,47.32,6.91,87.26,19,2.76,87.3,3.45,0.35,90.91,37.77,5.53,87.23,1.84,0,100,69.35,3.99,94.56,3.99,0,100,13.66,95,1.087,35.58,6.56,0,26.6,100,51.81,9.67,2.42,95.54
2014,Derek Smith,CGY,D,14,0.05,0.003571429,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,1200,0,0,-,0,1200,0,-
2014,Derek Stepan,NYR,C,82,224.1,2.732926829,113.52,15.8,87.78,84.07,13.12,86.5,60.51,10.17,85.61,7.76,1.34,85.29,58.37,10.98,84.17,21.95,6.69,76.64,4.55,1.07,80.95,48.55,5.71,89.47,2.14,0,100,71.55,5.8,92.5,2.32,0.39,85.71,12.83,86.84,0.997,39.63,6.43,1.34,17.14,96.73,62.12,11.78,5.62,91.7
2014,Derick Brassard,NYR,C,81,206.7666667,2.552674897,108.24,13.93,88.6,75.45,11.32,86.96,55.13,8.42,86.76,6.38,0.58,91.67,51.36,9.29,84.69,22.63,3.77,85.71,3.77,0.58,86.67,38.3,7.35,83.9,1.16,0,100,72.51,2.93,96.11,2.51,0,100,11.58,93.1,1.047,22.92,7.25,1.74,30.18,92.94,44.98,10.74,4.06,91.72
2014,Deryk Engelland,PIT,D,56,8.133333333,0.145238095,73.77,14.75,83.33,51.64,7.38,87.5,51.64,7.38,87.5,7.38,7.38,50,29.51,7.38,80,7.38,0,100,7.38,0,100,29.51,9.84,75,0,9.84,0,63.93,10.66,85.71,0,0,-,14.29,0,0.143,29.51,29.51,7.38,51.64,80,44.26,36.89,14.75,75
2014,Devante Smith-Pelly,ANA,R,19,12.81666667,0.674561404,93.63,18.73,83.33,74.9,4.68,94.12,46.81,4.68,90.91,0,0,-,32.77,4.68,87.5,14.04,0,100,0,0,-,24.97,6.24,80,0,0,-,81.14,6.76,92.31,0,0,-,0,100,1,32.77,9.36,0,56.18,100,56.18,23.41,4.68,92.31
2014,Devin Setoguchi,WPG,R,75,133.9,1.785333333,87.83,15.24,85.22,64.53,12.55,83.72,46.15,9.41,83.06,4.03,0.45,90,36.3,5.38,87.1,14.79,2.69,84.62,0.9,0.45,66.67,28.68,3.58,88.89,1.79,0,100,59.55,9.71,85.98,2.59,0,100,8.74,95.24,1.04,27.33,8.07,1.79,33.61,93.85,49.74,10.75,5.38,90.24
2014,Dion Phaneuf,TOR,D,80,264.0166667,3.300208333,100.22,17.95,84.81,74.54,15.68,82.62,57.27,12.5,82.08,6.14,2.05,75,46.59,10,82.33,24.54,3.86,86.4,4.32,0.68,86.36,29.39,8.18,78.23,0.91,1.52,37.5,72.55,6.57,91.7,1.64,0,100,10.71,83.64,0.944,30,5.91,1.36,9.09,95.65,57.72,11.82,4.32,93.04
2014,Dmitrij Jaskin,STL,R,18,10.13333333,0.562962963,59.21,17.76,76.92,35.53,17.76,66.67,29.61,17.76,62.5,0,5.92,0,35.53,11.84,75,17.76,11.84,60,0,5.92,0,23.68,0,100,0,0,-,17.11,0,100,0,0,-,0,66.67,0.667,17.76,0,0,76.97,100,23.68,0,0,100
2014,Dmitry Korobov,T.B,D,3,0.15,0.05,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,400,0,0,0,100,400,0,0,100
2014,Dmitry Kulikov,FLA,D,81,193.65,2.390740741,70.64,14.56,82.91,54.53,12.39,81.48,38.73,9.6,80.13,3.1,0.62,83.33,29.74,8.37,78.05,14.25,4.03,77.97,1.55,0.31,83.33,20.66,5.78,78.13,0.83,0.41,66.67,55.05,5.82,90.44,1.34,0,100,8,93.55,1.015,24.48,8.37,2.48,28.81,90.8,49.26,15.18,4.96,90.86
2014,Dmitry Orlov,WSH,D,54,12.2,0.225925926,29.51,24.59,54.55,24.59,24.59,50,19.67,19.67,50,4.92,4.92,50,14.75,19.67,42.86,9.84,14.75,40,0,4.92,0,6.56,6.56,50,0,0,-,21.31,7.1,75,7.1,0,100,25,75,1,49.18,34.43,14.75,98.36,76.92,59.02,49.18,14.75,80
2014,Dominic Moore,NYR,C,73,7.616666667,0.1043379,70.9,7.88,90,70.9,7.88,90,70.9,7.88,90,15.75,0,100,39.39,0,100,23.63,0,100,7.88,0,100,21.01,0,100,0,0,-,45.51,11.38,80,11.38,0,100,22.22,100,1.222,63.02,15.75,7.88,102.41,88.89,70.9,15.75,7.88,90
2014,Dougie Hamilton,BOS,D,64,124.4333333,1.944270833,94.51,10.13,90.32,69.43,9.16,88.34,54,7.71,87.5,8.2,0.96,89.47,48.22,7.23,86.96,22.18,3.38,86.79,4.82,0.96,83.33,34.72,5.14,87.1,2.57,0,100,59.2,0,100,2.09,0,100,15.18,87.5,1.027,24.11,7.23,1.45,27.48,94.34,49.18,12.54,2.89,94.44
2014,Douglas Murray,MTL,D,53,0.416666667,0.007861635,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,288,-,0,0,0,-
2014,Drayson Bowman,CAR,L,70,26.78333333,0.382619048,85.13,6.72,92.68,62.73,6.72,90.32,35.84,4.48,88.89,0,0,-,31.36,4.48,87.5,13.44,4.48,75,0,0,-,23.9,0,100,0,0,-,71.19,3.24,95.65,0,0,-,0,100,1,31.36,11.2,2.24,47.04,93.33,42.56,13.44,8.96,82.61
2014,Drew Doughty,L.A,D,78,305.1166667,3.911752137,98.72,11.21,89.8,76.3,10.23,88.18,50.93,7.08,87.8,5.9,0.79,88.24,48.57,6.29,88.53,22.02,3.74,85.5,2.36,0.59,80,35.4,3.41,91.22,2.88,0.26,91.67,65.33,4.26,93.88,1.7,0,100,11.58,88.89,1.005,25.56,5.51,1.18,10.82,95.59,56.63,11.41,3.15,94.74
2014,Drew Miller,DET,L,82,7.466666667,0.091056911,72.32,0,100,56.25,0,100,32.14,0,100,8.04,0,100,24.11,0,100,16.07,0,100,8.04,0,100,10.71,0,100,0,0,-,46.43,0,100,0,0,-,25,-,0.25,56.25,16.07,24.11,168.75,70,72.32,16.07,24.11,75
2014,Drew Shore,FLA,C,24,18.68333333,0.778472222,73.86,19.27,79.31,61.02,19.27,76,44.96,16.06,73.68,6.42,3.21,66.67,32.11,6.42,83.33,12.85,6.42,66.67,3.21,3.21,50,25.69,0,100,4.28,0,100,46.39,9.28,83.33,0,0,-,14.29,80,0.943,22.48,22.48,3.21,48.17,87.5,28.9,25.69,9.63,75
2014,Drew Stafford,BUF,R,70,161.5,2.307142857,94.74,9.66,90.75,71.7,7.8,90.19,51.27,5.57,90.2,4.83,1.11,81.25,44.58,4.09,91.6,26.38,0.74,97.26,3.72,0.74,83.33,24.27,4.46,84.48,0.5,0.5,50,64.93,4.83,93.08,1.07,0,100,9.42,80,0.894,31.21,5.2,2.23,20.43,93.33,54.61,10.77,4.46,92.45
2014,Duncan Keith,CHI,D,79,251.0333333,3.177637131,108.99,13.86,88.72,81.5,12.91,86.33,57.6,9.8,85.46,7.89,1.43,84.62,47.8,7.89,85.84,20.56,3.35,86,3.35,0.72,82.35,36.33,6.05,85.71,1.59,0.32,83.33,79.41,6.21,92.74,4.83,0.35,93.33,13.69,85.37,0.991,35.61,5.26,0.48,6.69,98.68,62.86,10.52,1.43,97.77
2014,Dustin Brown,L.A,R,79,168.35,2.131012658,108.35,12.83,89.41,82.68,11.4,87.88,56.67,8.55,86.89,5.35,0.36,93.75,50.61,4.99,91.03,24.95,2.49,90.91,2.14,0.36,85.71,34.21,3.33,91.14,2.85,0,100,76.71,8.24,90.3,1.54,0,100,9.43,95.83,1.053,26.02,6.06,1.43,41.7,94.81,42.77,10.69,3.56,92.31
2014,Dustin Byfuglien,WPG,D,78,269.7666667,3.458547009,105.42,11.79,89.94,80.74,10.23,88.75,54.94,7.78,87.59,7.12,0.89,88.89,47.37,5.56,89.5,18.46,2.45,88.3,3.34,0.67,83.33,38.55,4.15,90.28,3.26,0.3,91.67,69.71,6.1,91.95,1.93,0,100,12.96,88.57,1.015,28.91,4.45,0,6.23,100,58.27,10.01,1.78,97.04
2014,Dustin Jeffrey,"DAL, PIT",L,34,11.46666667,0.337254902,104.65,20.93,83.33,78.49,20.93,78.95,62.79,15.7,80,0,0,-,57.56,10.47,84.62,10.47,5.23,66.67,0,0,-,62.79,6.98,90,0,0,-,68.02,0,100,0,0,-,0,100,1,26.16,5.23,10.47,73.26,71.43,57.56,10.47,10.47,84.62
2014,Dustin Penner,"ANA, WSH",R,67,128.15,1.912686567,100.2,8.43,92.24,78.66,6.55,92.31,54.78,3.75,93.6,7.49,0.47,94.12,54.31,3.75,93.55,24.35,0,100,3.75,0,100,39.95,4.99,88.89,2.5,0.62,80,61.54,4.73,92.86,2.71,0,100,13.68,87.5,1.012,33.71,8.43,0.47,17.32,98.63,60.87,17.79,2.34,96.3
2014,Dwight King,L.A,L,77,38.26666667,0.496969697,78.4,7.84,90.91,53.31,7.84,87.18,37.63,6.27,85.71,3.14,1.57,66.67,34.49,3.14,91.67,9.41,3.14,75,1.57,1.57,50,33.45,0,100,0,0,-,61.15,4.53,93.1,2.26,0,100,8.33,75,0.833,29.79,14.11,1.57,70.56,95,42.33,21.95,3.14,93.1
2014,Dylan Olsen,FLA,D,44,8.183333333,0.185984848,58.66,14.66,80,51.32,14.66,77.78,43.99,0,100,22,0,100,36.66,7.33,83.33,7.33,0,100,7.33,0,100,39.1,9.78,80,19.55,0,100,31.77,10.59,75,0,0,-,50,-,0.5,22,14.66,7.33,102.65,75,51.32,29.33,7.33,87.5
2014,Ed Jovanovski,FLA,D,37,60.45,1.633783784,67.49,9.93,87.18,46.65,9.93,82.46,36.72,7.94,82.22,0.99,0,100,28.78,4.96,85.29,8.93,4.96,64.29,0,0,-,26.47,0,100,1.32,0,100,48.75,7.17,87.18,0,0,-,2.7,100,1.027,23.82,6.95,5.96,39.7,80,38.71,11.91,6.95,84.78
2014,Elias Lindholm,CAR,C,58,144.9833333,2.499712644,104.7,16.14,86.64,73.25,14.48,83.49,49.25,9.93,83.22,5.79,0.83,87.5,48.01,8.69,84.67,24,4.55,84.06,2.9,0,100,32,5.52,85.29,1.66,0,100,77.71,6.58,92.2,2.39,1.2,66.67,11.76,91.67,1.034,41.38,4.97,0,10.76,100,64.15,10.76,1.24,98.1
2014,Emerson Etem,ANA,L,29,18.95,0.653448276,101.32,15.83,86.49,82.32,12.66,86.67,63.32,6.33,90.91,6.33,0,100,63.32,3.17,95.24,22.16,0,100,3.17,0,100,54.88,4.22,92.86,4.22,0,100,50.31,18.29,73.33,0,0,-,10,100,1.1,25.33,12.66,9.5,25.33,72.73,37.99,15.83,12.66,75
2014,Eriah Hayes,S.J,R,15,0.366666667,0.024444444,163.64,0,100,163.64,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,236.36,0,100,0,0,-,-,-,-,0,0,0,327.27,-,0,0,0,-
2014,Eric Boulton,NYI,L,23,1.55,0.067391304,116.13,0,100,116.13,0,100,116.13,0,100,0,0,-,77.42,0,100,0,0,-,0,0,-,103.23,0,100,0,0,-,0,0,-,0,0,-,0,-,0,77.42,0,0,154.84,100,154.84,0,0,100
2014,Eric Brewer,T.B,D,77,4.266666667,0.055411255,56.25,14.06,80,14.06,0,100,0,0,-,0,0,-,28.13,0,100,0,0,-,0,0,-,37.5,0,100,0,0,-,20.31,20.31,50,0,0,-,-,-,-,56.25,0,28.13,168.75,66.67,70.31,0,28.13,71.43
2014,Eric Fehr,WSH,C,73,43.95,0.602054795,87.37,12.29,87.67,73.72,10.92,87.1,50.51,8.19,86.05,5.46,0,100,47.78,8.19,85.37,12.29,2.73,81.82,5.46,0,100,47.33,7.28,86.67,0,0,-,55.21,1.97,96.55,0,0,-,10.81,100,1.108,38.23,19.11,4.1,30.03,90.32,54.61,23.21,6.83,88.89
2014,Eric Gelinas,N.J,D,60,145.7166667,2.428611111,81.53,12.76,86.46,67.94,11.94,85.05,55.18,9.88,84.81,9.06,0.82,91.67,33.35,9.06,78.64,13.18,3.29,80,2.88,0.41,87.5,26.9,7.69,77.78,3.84,0.55,87.5,64.83,2.38,96.46,4.76,0,100,16.42,91.67,1.081,24.29,7,3.29,30.88,88.06,40.76,13.59,5.76,87.61
2014,Eric Gryba,OTT,D,57,8.35,0.146491228,35.93,7.19,83.33,35.93,7.19,83.33,28.74,7.19,80,7.19,0,100,7.19,7.19,50,7.19,7.19,50,7.19,0,100,0,0,-,0,0,-,41.52,0,100,0,0,-,25,100,1.25,7.19,57.49,14.37,100.6,33.33,21.56,57.49,14.37,60
2014,Eric Nystrom,NSH,L,79,5.866666667,0.074261603,61.36,10.23,85.71,51.14,10.23,83.33,51.14,10.23,83.33,0,0,-,10.23,10.23,50,10.23,10.23,50,0,0,-,0,0,-,0,0,-,59.09,0,100,0,0,-,0,100,1,112.5,0,10.23,143.18,91.67,132.95,0,10.23,92.86
2014,Eric O'Dell,WPG,C,30,10.9,0.363333333,66.06,5.5,92.31,33.03,5.5,85.71,16.51,5.5,75,0,0,-,38.53,5.5,87.5,11.01,5.5,66.67,0,0,-,36.7,0,100,0,0,-,31.8,0,100,0,0,-,0,100,1,49.54,5.5,0,60.55,100,55.05,5.5,11.01,83.33
2014,Eric Staal,CAR,C,79,266.6166667,3.374894515,109.15,12.6,89.65,77.19,10.13,88.4,54.69,6.53,89.34,5.4,1.13,82.76,51.53,6.98,88.08,21.83,4.05,84.35,1.58,0.68,70,39.61,3.9,91.03,2.1,0,100,78.66,5.2,93.8,3.25,0.65,83.33,9.88,82.76,0.926,29.71,5.85,0.23,12.6,99.25,60.09,11.25,1.13,98.16
2014,Eric Tangradi,WPG,L,55,7.45,0.135454545,96.64,24.16,80,56.38,24.16,70,40.27,16.11,71.43,0,16.11,0,24.16,16.11,60,0,16.11,0,0,16.11,0,32.21,0,100,0,0,-,93.06,11.63,88.89,0,0,-,0,0,0,64.43,8.05,16.11,88.59,80,80.54,8.05,32.21,71.43
2014,Erik Cole,DAL,L,75,183.8,2.450666667,105.77,16.97,86.17,79.65,14.36,84.72,55.82,9.14,85.93,4.9,0.33,93.75,52.88,12.08,81.41,24.48,7.83,75.76,2.61,0.33,88.89,37.87,5.66,87,1.74,0,100,70.26,6.6,91.41,1.41,0,100,8.77,96.43,1.052,27.42,6.86,1.96,23.5,93.33,53.21,11.1,3.92,93.14
2014,Erik Condra,OTT,R,76,4.65,0.061184211,38.71,12.9,75,25.81,12.9,66.67,12.9,12.9,50,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,37.28,18.64,66.67,0,0,-,0,100,1,64.52,0,0,103.23,100,77.42,0,0,100
2014,Erik Gudbranson,FLA,D,65,55.66666667,0.856410256,74.37,10.78,87.34,53.89,8.62,86.21,35.57,6.47,84.62,2.16,2.16,50,32.34,7.54,81.08,10.78,5.39,66.67,2.16,2.16,50,28.74,2.87,90.91,0,0,-,54.49,3.11,94.59,0,0,-,6.06,66.67,0.727,24.79,8.62,1.08,48.5,95.83,45.27,15.09,3.23,93.33
2014,Erik Gustafsson,PHI,D,31,22.66666667,0.731182796,50.29,15.88,76,26.47,13.24,66.67,18.53,13.24,58.33,5.29,0,100,21.18,10.59,66.67,10.59,5.29,66.67,2.65,0,100,14.12,7.06,66.67,3.53,0,100,42.06,0,100,0,0,-,28.57,100,1.286,34.41,2.65,13.24,47.65,72.22,37.06,2.65,18.53,66.67
2014,Erik Haula,MIN,C,46,4.8,0.104347826,25,12.5,66.67,0,12.5,0,0,12.5,0,0,0,-,25,12.5,66.67,0,0,-,0,0,-,33.33,16.67,66.67,0,0,-,0,0,-,0,0,-,-,100,1,50,12.5,12.5,75,80,50,25,25,66.67
2014,Erik Johnson,COL,D,80,211.8166667,2.647708333,82.15,13.31,86.05,64.87,11.05,85.45,50.99,9.06,84.91,7.65,0,100,49,5.1,90.58,23.23,2.27,91.11,3.68,0,100,34.37,3.78,90.1,4.91,0,100,42.14,7.77,84.43,0.41,0,100,15,100,1.15,24.93,5.38,0.85,20.68,96.7,48.44,10.2,2.27,95.53
2014,Erik Karlsson,OTT,D,82,334.5833333,4.080284553,102.75,16.68,86.04,76.57,14.7,83.89,54.34,12.55,81.23,7.17,1.79,80,46.63,9.5,83.07,18.47,5.56,76.87,2.87,1.08,72.73,37.54,5.26,87.71,3.35,0.48,87.5,76.15,6.22,92.45,2.59,0.26,90.91,13.2,85.71,0.989,23.13,3.23,0,6.64,100,52.9,10.4,3.23,94.25
2014,Evander Kane,WPG,L,63,140.7,2.233333333,88.27,11.94,88.09,69.94,9.81,87.7,47.76,6.82,87.5,5.54,0.43,92.86,38.38,3.84,90.91,10.23,1.71,85.71,0.43,0.43,50,37.53,2.84,92.96,3.98,0,100,61.6,6.78,90.09,3.08,0,100,11.61,93.75,1.054,25.16,6.82,2.13,26.87,92.19,49.89,11.51,4.26,92.13
2014,Evgeni Malkin,PIT,C,60,274.4666667,4.574444444,120.23,12.68,90.46,92.47,10.49,89.81,69.74,8.74,88.86,9.84,1.09,90,62.52,6.56,90.51,21.2,2.84,88.18,5.03,0.66,88.46,55.09,4.96,91.75,4.08,0.29,93.33,78.63,6.32,92.57,2.53,0.32,88.89,14.11,87.5,1.016,25.36,3.28,0.22,2.84,99.15,60.55,9.18,3.28,94.86
2014,Evgeny Kuznetsov,WSH,C,17,17.68333333,1.040196078,67.86,6.79,90.91,47.5,6.79,87.5,37.32,3.39,91.67,10.18,0,100,27.14,6.79,80,20.36,3.39,85.71,3.39,0,100,9.05,4.52,66.67,0,0,-,44.11,0,100,9.8,0,100,27.27,100,1.273,37.32,16.97,0,30.54,100,57.68,20.36,0,100
2014,Fedor Tyutin,CBJ,D,69,110.75,1.605072464,113.77,5.42,95.45,87.77,3.79,95.86,61.76,3.79,94.21,8.13,0,100,60.14,2.71,95.69,26,1.08,96,5.42,0,100,45.51,2.17,95.45,1.44,0,100,71.21,3.13,95.79,2.35,0,100,13.16,100,1.132,25.46,9.21,2.17,39.01,92.16,44.42,14.63,3.79,92.13
2014,Filip Forsberg,NSH,L,13,25.16666667,1.935897436,71.52,4.77,93.75,57.22,0,100,42.91,0,100,11.92,0,100,30.99,0,100,16.69,0,100,7.15,0,100,19.07,0,100,6.36,0,100,55.1,3.44,94.12,0,0,-,27.78,-,0.28,38.15,0,2.38,16.69,94.12,59.6,4.77,4.77,92.59
2014,Francis Bouillon,MTL,D,52,66.6,1.280769231,71.17,14.41,83.16,52.25,10.81,82.86,37.84,9.91,79.25,3.6,0,100,35.14,5.41,86.67,15.32,3.6,80.95,1.8,0,100,26.43,2.4,91.67,1.2,0,100,44.24,7.81,85,1.3,0,100,9.52,100,1.095,15.32,7.21,0,74.77,100,28.83,14.41,1.8,94.12
2014,Francois Beauchemin,ANA,D,70,116.9166667,1.670238095,97.51,12.83,88.37,68.25,10.78,86.36,48.24,8.21,85.45,5.13,1.54,76.92,47.73,6.16,88.57,18.99,2.57,88.1,3.59,0.51,87.5,38.32,4.79,88.89,1.37,1.37,50,67.46,5.93,91.92,0,0,-,10.64,81.25,0.919,22.58,8.21,3.08,40.54,88,40.03,15.91,7.18,84.78
2014,Frank Corrado,VAN,D,15,8.183333333,0.545555556,80.65,14.66,84.62,65.99,14.66,81.82,65.99,14.66,81.82,7.33,0,100,29.33,7.33,80,7.33,7.33,50,7.33,0,100,29.33,0,100,0,0,-,63.54,0,100,0,0,-,11.11,100,1.111,22,22,7.33,36.66,75,58.66,22,14.66,80
2014,Frans Nielsen,NYI,C,80,275.1333333,3.439166667,98.13,8.29,92.21,71.31,6.98,91.09,53.43,5.45,90.74,7.41,0.87,89.47,55.83,5.45,91.1,25.73,3.05,89.39,3.49,0.87,80,40.13,3.2,92.62,3.2,0,100,53.23,1.57,97.13,2.2,0,100,13.88,84,0.979,33.15,6.54,0.44,6.11,98.7,56.05,11.78,1.09,98.09
2014,Freddie Hamilton,S.J,C,11,1.033333333,0.093939394,116.13,0,100,116.13,0,100,58.06,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,167.74,0,100,0,0,-,0,-,0,174.19,0,0,174.19,100,174.19,0,0,100
