Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2019,Carter Rowney,ANA,"C, R",62,649,10.46774194,52.88,55.19,48.93,39.57,41.97,48.53,26.35,30.42,46.42,1.76,2.03,46.34,23.85,26.53,47.34,10.91,11.74,48.16,0.92,1.11,45.45,17.26,19.72,46.67,0.49,0.99,33.33,34.85,34.72,50.1,0.67,0.27,71.43,6.67,93.31,1,11.37,14.42,8.78,47.98,56.42,17.38,18.58,16.73,50.95
2019,Derrick Pouliot,VAN,D,62,947.3333333,15.27956989,55.61,54.85,50.34,41.74,42.24,49.7,28.88,32.43,47.11,2.85,2.6,52.33,25.33,28.82,46.78,10.45,12.48,45.58,1.58,1.39,53.19,19.85,21.79,47.67,1.27,1.01,55.56,37.6,31.75,54.22,0.46,0.64,41.67,9.87,91.99,1.019,8.99,12.86,6.65,51.18,57.49,18.49,20.39,16.91,52.24
2019,Nikolaj Ehlers,WPG,L,62,862.05,13.90403226,60.41,54.85,52.42,45.66,41.83,52.19,33.06,30.56,51.97,2.58,2.3,52.86,27.21,24.64,52.48,9.61,10.44,47.92,1.46,1.25,53.85,23.48,18.93,55.36,1.21,0.74,61.9,39.21,36.8,51.59,0.3,0.7,30,7.79,92.48,1.003,11.83,13.36,8.42,38.49,58.42,22.34,19.42,16.36,57.73
2019,Michael Rasmussen,DET,C,62,623.95,10.06370968,44.81,54.62,45.07,33.66,41.64,44.7,24.52,30.19,44.82,1.73,2.5,40.91,21.54,23.46,47.86,8.17,9.71,45.7,1.15,1.25,48,17.82,18.33,49.29,0.38,1.03,27.27,26.11,36.11,41.96,0.42,0.69,37.5,7.06,91.72,0.988,10.19,16.83,10.67,45.39,48.85,15.1,22.02,20.58,42.32
2019,Yannick Weber,NSH,D,62,699.45,11.28145161,56.96,52.16,52.2,42.89,38.52,52.69,30.8,29.08,51.43,2.4,1.72,58.33,24.28,25.65,48.63,11.07,10.98,50.19,1.2,1.2,50,17.61,19.56,47.38,1.14,0.46,71.43,38.66,28.87,57.25,0.5,0.25,66.67,7.8,94.1,1.019,10.21,12.61,6.43,54.21,61.34,17.59,18.53,15.35,53.39
2019,Zdeno Chara,BOS,D,62,1087.466667,17.53978495,60.97,51.92,54.01,46.24,38.07,54.84,32.88,26.92,54.98,2.81,2.21,56.04,27.31,24.55,52.66,10.7,10.15,51.32,1.43,1.32,52,22.14,19.2,53.56,1.25,0.81,60.71,42,34.35,55.01,0.64,0.4,61.54,8.56,91.8,1.004,5.63,11.7,7.23,46.62,43.78,16.55,19.75,17.88,48.08
2019,Brendan Lemieux,"NYR, WPG",L,63,544.8666667,8.648677249,52.75,63.65,45.32,40.63,47.02,46.36,28.85,34.25,45.72,2.86,1.87,60.47,23.79,29.4,44.72,9.8,11.34,46.35,1.87,1.32,58.62,18.65,24.08,43.64,1.03,0.59,63.64,34.83,40.88,46.01,0.32,0.16,66.67,9.92,94.53,1.045,10.79,12.22,7.6,53.08,58.68,16.63,16.63,13.65,54.91
2019,Tom Wilson,WSH,R,63,854.45,13.56269841,59.55,62.15,48.93,45.64,47.75,48.87,31.81,33.07,49.03,3.37,2.81,54.55,28.23,33.14,46,11.31,14.75,43.4,1.47,1.76,45.65,22.56,24.53,47.91,1.69,1.03,62.07,37.22,34.08,52.2,0.91,0.41,69.23,10.6,91.51,1.021,10.18,13.83,7.51,38.69,57.54,19.45,20.43,17.48,52.66
2019,Daniel Sprong,"ANA, PIT",R,63,659.35,10.46587302,57.33,62.15,47.98,43.95,47.14,48.25,29.57,33.49,46.9,2,3.18,38.6,25.66,29.57,46.46,10.56,13.47,43.94,1,2.46,28.95,20.14,21.48,48.4,0.97,0.85,53.33,38.64,38.51,50.09,0.39,0.13,75,6.77,90.49,0.973,11.65,11.74,5.91,48.59,66.32,18.11,16.56,14.92,54.82
2019,Miles Wood,N.J,L,63,767.6333333,12.18465608,57.06,60.03,48.73,46.27,45.96,50.17,33.84,32.75,50.82,2.19,2.58,45.9,23.53,27.12,46.45,10.79,10,51.88,1.02,1.33,43.33,16.99,22.82,42.67,0.94,0.83,52.94,41.1,37.93,52,0.68,0.9,42.86,6.47,92.12,0.986,8.44,15.24,11.88,40.72,41.54,15.79,22.28,24.62,39.07
2019,Andrew Shaw,MTL,R,63,805.9333333,12.79259259,65.14,59.11,52.43,48.69,44,52.53,35.66,32.76,52.12,4.09,2.61,61.11,31.94,28.59,52.77,13.48,12.36,52.16,2.53,1.49,62.96,24.62,21.64,53.22,1.39,1.29,51.85,41.29,36.78,52.89,0.75,0.22,77.78,11.48,92.05,1.035,9.31,10.87,8.04,47.65,53.65,19.06,17.64,18.84,50.29
2019,Marco Scandella,BUF,D,63,950.95,15.09444444,51.04,59.06,46.36,39.5,46.82,45.76,29.72,33.06,47.34,2.08,3.03,40.74,21.2,28.2,42.91,8.64,12.43,41.02,1.39,1.58,46.81,16.74,21.03,44.32,0.67,1.6,29.63,35.36,37.09,48.81,0.27,0.36,42.86,7.01,90.84,0.978,9.4,15.52,10.92,39.62,46.27,18.8,22.52,20.63,47.68
2019,Nikolay Goldobin,VAN,R,63,743.1,11.7952381,57.25,59.02,49.24,42.31,43.36,49.39,28.83,31.97,47.41,2.34,2.75,46.03,25.84,31.01,45.45,9.29,11.55,44.57,1.29,2.02,39.02,22.07,25.95,45.96,0.75,0.65,53.85,38.72,34.06,53.21,0.7,0.35,66.67,8.12,91.41,0.995,15.5,13,4.84,51.03,76.19,22.53,17.04,13.4,62.7
2019,Brendan Smith,NYR,D,63,842.3833333,13.37116402,52.64,56.84,48.08,39.25,43.45,47.46,27.99,29.92,48.34,1.57,2.14,42.31,26.71,30.7,46.53,11.97,13.03,47.86,0.78,1.28,37.93,19.66,23.55,45.49,0.95,0.76,55.56,29.63,31.17,48.73,0.1,0.41,20,5.6,92.86,0.985,9.26,10.47,5.98,53.56,60.75,17.59,16.81,15.24,53.58
2019,James Neal,CGY,L,63,784.55,12.4531746,56.9,55.6,50.58,40.84,42.52,48.99,27.76,30.28,47.83,1.99,2.29,46.43,25.08,26.46,48.66,9.71,10.48,48.11,1.15,0.99,53.57,20.5,21.31,49.02,0.92,1.12,45,37.56,35.02,51.75,0.22,0.66,25,7.16,92.42,0.996,13.08,15.14,8.95,43.06,59.38,19.04,19.65,16.67,53.32
2019,P.K. Subban,NSH,D,63,1109.5,17.61111111,63.49,54.94,53.61,48.56,43.1,52.98,34.99,31.64,52.52,2.54,2.49,50.54,28.34,27.47,50.78,10.82,10.98,49.63,1.46,1.19,55.1,23.36,21.99,51.51,0.94,1.23,43.33,42.42,31.56,57.34,0.55,0.55,50,7.26,92.14,0.994,10.17,13.2,9.09,42.02,52.81,22.88,21.52,19.52,53.95
2019,David Kampf,CHI,C,63,734.1166667,11.6526455,51.25,52.47,49.41,37.43,38.99,48.98,28.61,30.32,48.54,1.88,2.04,47.92,23.78,24.52,49.24,9.48,10.63,47.15,1.14,0.98,53.85,19.07,18.53,50.72,0.76,0.65,53.85,32.94,33.06,49.91,0.24,0.83,22.22,6.57,93.26,0.998,8.09,14.55,13.73,46.42,37.08,13.65,20.68,24.19,36.07
2019,Jordan Weal,"ARI, MTL, PHI",C,63,763.2666667,12.11534392,59.82,51.02,53.97,43.71,37.89,53.56,31.68,26.18,54.76,1.81,2.44,42.59,25.63,20.6,55.44,11.87,8.41,58.53,1.02,1.34,43.33,18.34,16.25,53.03,0.84,0.73,53.33,37.02,37.36,49.77,0.23,0.79,22.22,5.71,90.69,0.964,10.53,13.44,8.8,48.11,54.47,18.63,18.87,16.74,52.67
2019,Kenny Agostino,"MTL, N.J",L,63,717.3,11.38571429,57.38,50.94,52.97,42.07,38.64,52.12,29.28,28.02,51.09,2.26,2.17,50.94,23.92,23.76,50.18,9.79,9.03,52,1,0.92,52.17,18.85,19.63,48.99,0.78,1.23,38.89,40.36,33.11,54.93,0.97,0.36,72.73,7.71,92.24,1,9.95,11.71,6.78,50.44,59.5,17.06,19.41,14.14,54.69
2019,Brian Gibbons,"ANA, OTT","C, L",64,642.9166667,10.04557292,48.62,62.34,43.82,34.9,47.04,42.6,25.1,34.9,41.84,2.61,3.08,45.9,21.18,31.08,40.54,9.05,13.63,39.92,1.59,2.05,43.59,16.18,23.27,41.01,1.12,1,52.94,30.2,37.07,44.89,0.27,0.27,50,10.41,91.18,1.016,11.57,13.16,7.84,52.08,59.62,16.99,17.45,14.93,53.22
2019,Pavel Buchnevich,NYR,R,64,804.6333333,12.57239583,54.21,61.52,46.84,41.16,46.68,46.86,30.27,33.63,47.37,2.39,2.68,47.06,25.28,29.75,45.93,11.19,13.35,45.59,1.86,1.49,55.56,18.79,21.87,46.21,0.4,1.09,26.67,34.68,37.05,48.35,0.32,0.54,37.5,7.88,92.02,0.999,9.84,14.84,7.83,47.5,55.7,16.55,20.95,18.05,47.84
2019,Thomas Vanek,DET,L,64,706.1666667,11.03385417,49.11,60.16,44.95,37.3,46.14,44.7,27.1,33.73,44.55,2.38,2.89,45.16,22.01,30.84,41.64,8.16,11.47,41.56,1.02,1.53,40,18.47,25.83,41.69,1.13,0.91,55.56,31.05,35.22,46.85,0.74,0.98,42.86,8.78,91.44,1.002,15.04,16.23,5.27,47.16,74.06,22.18,21.75,12.74,63.5
2019,Ilya Kovalchuk,L.A,L,64,820.4666667,12.81979167,49,59.89,45,35.91,46.14,43.76,24.94,32.83,43.16,1.9,3.07,38.24,21.94,27.79,44.12,7.39,11.41,39.3,0.95,1.61,37.14,19.4,21.84,47.04,1.07,1.37,44,31.06,38.77,44.48,0.21,0.63,25,7.62,90.65,0.983,10.02,13.31,7.82,48.05,56.15,17.99,20.33,16.6,52.01
2019,Chandler Stephenson,WSH,C,64,655.4666667,10.24166667,48.24,59.41,44.81,35.15,43.57,44.65,24.17,30.3,44.37,1.28,2.56,33.33,22.06,27.74,44.3,8.88,12.36,41.81,0.73,1.65,30.77,17.58,20.5,46.15,0.49,0.61,44.44,30.54,36.23,45.74,0.26,0.66,28.57,5.3,91.54,0.968,8.97,14.74,8.97,39.91,50,15.2,19.96,16.48,47.98
2019,Sven Andrighetto,COL,R,64,611.7666667,9.558854167,55.61,57.08,49.35,39.62,39.52,50.06,28.83,29.62,49.33,2.35,1.47,61.54,24.52,25.99,48.54,9.61,11.08,46.45,1.27,0.78,61.9,19.88,19.88,50,0.92,0.65,58.33,37.68,36.27,50.96,0.57,0.28,66.67,8.16,95.03,1.032,9.32,10.89,5.3,52.47,63.76,15.01,15.5,12.65,54.26
2019,John Klingberg,DAL,D,64,1257.15,19.64296875,60.61,56.8,51.63,43.1,41.76,50.79,32.07,30.74,51.06,2.2,1.67,56.79,28.68,25.58,52.86,11.74,9.45,55.41,1,0.81,55.26,22.59,21.51,51.23,0.89,0.76,53.85,37.92,36.61,50.88,0.76,0.34,68.75,6.85,94.57,1.014,12.17,12.22,9.26,35.51,56.79,23.86,18.23,18.85,55.87
2019,Ondrej Palat,T.B,L,64,789.35,12.33359375,59.37,56.7,51.15,43.86,43.1,50.44,31.09,32.23,49.1,2.81,2.43,53.62,28.81,27.14,51.49,11.33,9.58,54.18,1.75,1.52,53.49,23.31,23.41,49.89,1.01,0.91,52.63,38.76,37.44,50.86,0.44,0.33,57.14,9.05,92.45,1.015,14.29,13.23,9.12,40.82,61.04,24.7,18.17,17.25,58.88
2019,Nic Dowd,WSH,C,64,548.6,8.571875,53.26,56.43,48.55,39.92,40.25,49.8,27.12,29.09,48.25,2.84,1.86,60.47,24.61,26.58,48.08,10.28,10.72,48.96,1.42,0.98,59.09,19.1,21.14,47.46,1.02,0.87,53.85,33.97,35.39,48.97,0.95,0.32,75,10.48,93.61,1.041,6.56,13.34,7.33,47.36,47.24,12.14,19.25,15.97,43.19
2019,Matt Nieto,COL,L,64,696.1833333,10.87786458,59.73,56.19,51.52,44.13,40.33,52.24,31.97,30.25,51.39,2.33,2.84,45,29.04,25.17,53.58,12.67,9.74,56.54,1.29,1.55,45.45,21.83,20.57,51.49,1.03,0.92,52.94,36.97,36.23,50.51,0.37,0.87,30,7.28,90.6,0.979,8.53,15.77,9.57,49.21,47.14,14.39,20.86,19.05,43.04
2019,Filip Forsberg,NSH,L,64,877.4166667,13.70963542,69.2,55.8,55.36,53.27,43.97,54.78,37.54,33.1,53.15,3.35,2.94,53.26,33.1,28.86,53.42,14.43,12.38,53.83,2.19,1.5,59.26,24.89,21.97,53.11,1.09,1.09,50,43.16,31.81,57.58,0.49,0.89,35.71,8.93,91.12,1,16.07,19.49,7.11,41.23,69.32,25.44,24.89,13.68,65.03
2019,Nick Bjugstad,"FLA, PIT",C,64,834.85,13.04453125,60.01,55.7,51.86,45.78,43.12,51.5,35.07,32.41,51.97,2.08,1.58,56.86,27.74,25.15,52.45,11.57,9.56,54.76,1.22,1.22,50,21.56,20.79,50.9,0.67,0.19,77.78,37.68,37.48,50.14,0.52,0.31,62.5,5.94,95.12,1.011,10.56,14.52,9.92,46.93,51.58,18.18,20.84,19.84,47.83
2019,Joel Edmundson,STL,D,64,1053.683333,16.46380208,55.06,53.7,50.63,41.23,39.58,51.02,30.58,28.36,51.88,2.51,2.28,52.38,24.6,25.8,48.81,9.74,9.4,50.89,1.42,1.37,51.02,19.82,21.87,47.54,1.06,0.68,60.87,35.78,33.23,51.85,0.41,0.58,41.67,8.19,91.97,1.002,7.8,16.57,9.45,46.81,45.21,15.89,23.97,18.56,46.12
2019,Travis Dermott,TOR,D,64,1004.283333,15.69192708,63.81,53.23,54.52,46.9,41.22,53.22,32.38,28.98,52.78,2.57,2.51,50.59,29.93,25.09,54.4,11.11,9.26,54.55,1.19,0.9,57.14,25.09,21.11,54.31,1.19,1.51,44.12,41.25,34.52,54.44,0.69,0.69,50,7.93,91.34,0.993,8.42,12.25,5.74,50.13,59.49,18.94,19.72,14.28,57.01
2019,MacKenzie Weegar,FLA,D,64,951.35,14.86484375,56,52.03,51.84,41.37,36.26,53.29,29.58,26.8,52.46,2.21,2.52,46.67,23.78,21.44,52.58,9.21,9.71,48.67,1.2,1.7,41.3,19.43,15.64,55.4,0.93,0.84,52.38,39.26,35.35,52.63,0.46,0.27,62.5,7.46,90.59,0.981,9.84,16.4,7.13,44.84,57.99,20.24,24.28,15.7,56.32
2019,Torey Krug,BOS,D,64,1039.716667,16.24557292,60.65,51.76,53.95,45.88,39.47,53.75,32.37,30.01,51.9,2.48,1.79,58.11,26.2,22.85,53.41,11.02,9.46,53.8,1.38,0.81,63.16,20.24,17.85,53.13,1,0.62,61.9,41.76,35.26,54.22,0.5,0.75,40,7.66,94.04,1.017,15.23,11.02,6,45.59,71.74,28.97,17.54,15,65.88
2019,Colin Wilson,COL,C,65,732.35,11.26692308,54.48,59.81,47.67,40.14,42.44,48.61,30.07,31.3,49,2.21,2.7,45,25.15,25.48,49.68,10.08,10.08,50,1.23,1.64,42.86,20.1,20.54,49.46,0.55,0.76,41.67,35.27,39.53,47.15,0.83,0.71,53.85,7.36,91.36,0.987,11.72,13.93,9.5,49.4,55.21,18.84,19.01,19.99,48.52
2019,Zach Bogosian,BUF,D,65,1157.25,17.80384615,56.2,58.85,48.85,43.4,45.88,48.61,31.37,33.8,48.13,2.59,2.75,48.54,25.3,27.22,48.17,10.27,11.3,47.6,1.56,1.5,50.85,20.05,21.22,48.58,1.04,1.11,48.39,36.62,36.47,50.1,0.37,0.6,38.46,8.26,91.87,1.001,7.47,11.98,8.24,39.46,47.52,16.38,19.49,17.78,47.95
2019,Par Lindholm,"TOR, WPG",C,65,624.0333333,9.600512821,51.54,57.59,47.22,37.4,44.13,45.87,23.75,30.58,43.72,2.31,1.73,57.14,19.81,25.38,43.83,8.85,9.04,49.46,1.44,0.87,62.5,14.61,21.79,40.14,0.26,0.64,28.57,37.78,38.89,49.28,0.97,0.56,63.64,9.72,94.34,1.041,5.58,17.88,11.15,50.67,33.33,9.13,23.84,21.35,29.97
2019,Tage Thompson,BUF,"C, R",65,715.9833333,11.01512821,50.87,57.24,47.05,40.14,45.76,46.73,28.24,33.94,45.42,1.17,2.85,29.17,22.04,26.56,45.34,8.38,11.82,41.49,0.34,1.59,17.39,18.21,19.67,48.08,0.89,1.34,40,34.62,37.28,48.15,0.24,0.36,40,4.15,91.6,0.958,9.64,13.07,9.22,45.67,51.11,14.83,17.26,16.17,47.84
2019,Kris Letang,PIT,D,65,1252.216667,19.26487179,66.03,56.54,53.87,50.36,42.6,54.18,37.9,30.95,55.05,3.55,2.25,61.16,31.62,26.07,54.82,13.94,11.69,54.39,1.72,1.29,57.14,23.57,19.17,55.16,1.66,0.83,66.67,41.8,36.75,53.22,0.83,0.48,63.16,9.36,92.72,1.021,8.24,14.61,8.29,41.21,49.86,19.84,23.33,18.69,51.49
2019,Antoine Roussel,VAN,L,65,817.8333333,12.58205128,55.17,56.34,49.47,41.96,40.72,50.75,30.45,29.86,50.49,2.57,2.27,53.03,25.53,26.41,49.15,10.64,9.61,52.54,1.47,0.95,60.61,19.86,22.4,46.99,1.17,1.08,52.17,34.23,35.82,48.87,0.32,0.74,30,8.43,92.38,1.008,10.12,17.75,12.11,52.02,45.54,13.87,23.84,22.6,38.03
2019,Adam Erne,T.B,L,65,629.3833333,9.682820513,51,54.82,48.2,38.8,41.66,48.22,27.46,29.46,48.24,2.67,1.91,58.33,25.45,24.4,51.05,11.15,8.68,56.25,1.43,1.05,57.69,19.07,20.97,47.62,1.14,0.76,60,32.64,39.11,45.49,0.55,0.41,57.14,9.72,93.53,1.032,8.01,16.97,9.53,49,45.65,13.54,22.4,17.92,43.03
2019,Michael Frolik,CGY,R,65,812.5,12.5,64.91,50.44,56.27,48.07,37.66,56.07,35.45,26.58,57.14,3.25,1.92,62.86,30.94,25.55,54.77,12.18,10.86,52.88,2.07,1.26,62.22,25.01,19.59,56.07,0.98,0.59,62.5,40.96,29.55,58.09,0.64,0.21,75,9.17,92.78,1.019,10.41,14.4,8.27,44.01,55.73,16.32,18.76,14.77,52.49
2019,Patrice Bergeron,BOS,C,65,803.5333333,12.36205128,66.08,50.33,56.77,49.66,36.89,57.38,34.57,27.85,55.38,3.73,2.46,60.24,29.35,22.4,56.71,11.87,9.86,54.64,2.54,1.27,66.67,23.3,16.73,58.21,1.19,0.9,57.14,46.49,35.05,57.01,0.43,0.75,36.36,10.8,91.15,1.02,15.9,14.26,9.41,43.38,62.83,28.9,21.95,20.16,58.9
2019,Alexander Steen,STL,L,65,786.0833333,12.09358974,55.64,50.07,52.64,40.76,35.87,53.19,29.39,25.11,53.92,2.29,2.06,52.63,25.04,22.29,52.9,9.92,8.47,53.94,0.99,1.14,46.43,20.15,18.42,52.24,0.92,0.71,56.25,36.6,33.19,52.45,0.88,0.55,61.54,7.79,91.79,0.996,9.46,15.95,11.68,46.94,44.77,17.78,23.36,21.68,45.07
2019,Colin Miller,VGK,D,65,1034.333333,15.91282051,63,49.48,56.01,45.36,36.55,55.38,32.14,27.21,54.15,2.44,2.32,51.22,29.06,23.2,55.6,13.05,9.05,59.06,1.57,1.51,50.94,21.35,18.87,53.08,0.93,0.62,60,39.21,30.42,56.32,0.25,0.5,33.33,7.58,91.47,0.991,11.14,12.94,6.38,45.83,63.58,22.8,20.01,15.14,60.09
2019,Brett Howden,NYR,C,66,774.3833333,11.73308081,51.06,69.89,42.22,38.66,53.46,41.97,27.43,38.97,41.31,2.4,3.41,41.33,23.94,35.33,40.39,11.39,15.19,42.86,1.86,1.86,50,16.74,26.86,38.39,0.31,1.55,16.67,31.22,41.07,43.19,0.45,0.56,44.44,8.76,91.25,1,8.29,13.48,7.75,49.51,51.69,15.81,20.22,17.98,46.79
2019,James van Riemsdyk,PHI,L,66,866.85,13.13409091,55.23,63.47,46.53,40.28,46.44,46.45,28.93,36.27,44.37,2.49,3.05,45,22.29,29.14,43.34,9.97,11.56,46.3,1.66,1.25,57.14,16.43,23.44,41.2,0.74,1.48,33.33,37.09,40.49,47.81,0.4,1,28.57,8.61,91.6,1.002,13.01,13.91,7.48,43.19,63.51,20.97,20.42,18.69,52.88
2019,J.T. Compher,COL,L,66,769.8833333,11.66489899,53.93,62.04,46.51,39.36,44.81,46.76,29.54,33.2,47.08,2.1,2.42,46.55,25.8,27.74,48.18,10.75,10.99,49.46,1.25,1.32,48.48,20.05,22.34,47.3,0.52,0.73,41.67,33.77,40.41,45.52,0.68,0.79,46.15,7.12,92.72,0.998,11.3,13.09,10.29,43.88,52.35,17.15,19.02,21.51,44.35
2019,Brad Richardson,ARI,C,66,823.8666667,12.48282828,57.32,58.55,49.47,41.15,41.15,50,29.64,29.06,50.5,2.11,2.04,50.88,25.56,24.25,51.32,12.02,8.59,58.3,1.31,1.24,51.43,18.06,20.88,46.38,0.58,0.68,46.15,38.08,38.4,49.79,0.53,0.42,55.56,7.13,92.98,1.001,9.03,15.88,16.97,45.59,34.73,15.66,20.25,29.5,34.68
2019,Jesper Fast,NYR,R,66,882.6666667,13.37373737,51.93,56.76,47.78,39.09,40.99,48.81,28.75,29.23,49.59,2.04,2.31,46.88,25.02,27.12,47.98,11.76,11.9,49.71,1.16,1.7,40.48,17.67,20.3,46.54,0.91,0.63,58.82,30.83,33.78,47.72,0.29,0.2,60,7.09,92.09,0.992,9.72,16.72,8.7,44.18,52.77,16.93,22.64,18.08,48.35
2019,Max Pacioretty,VGK,L,66,899.6333333,13.63080808,61.56,56.22,52.27,45.89,41.95,52.24,33.35,30.81,51.98,2.4,2.87,45.57,31.08,27.74,52.83,12.27,11.6,51.4,1.33,2,40,25.08,21.52,53.82,0.98,0.8,55,35.55,33.14,51.75,0.48,0.39,55.56,7.2,90.69,0.979,8,11,6.2,40.75,56.34,21.74,20.68,18.81,53.62
2019,Matt Grzelcyk,BOS,D,66,1063.333333,16.11111111,56.48,51.86,52.14,43.73,39.1,52.79,31.6,27.71,53.28,2.09,1.64,56.06,23.64,23.76,49.88,9.48,9.42,50.15,1.47,0.85,63.41,18.88,19.11,49.7,0.6,0.6,50,40.51,34.97,53.67,0.24,0.49,33.33,6.61,94.09,1.007,8.07,14.73,8.29,47.06,49.31,17.77,20.65,17.55,50.32
2019,David Pastrnak,BOS,R,66,947.7666667,14.36010101,62.61,51.03,55.1,47.8,37.92,55.76,33.68,28.42,54.23,3.36,2.47,57.61,29.12,23.74,55.09,11.52,10.07,53.37,1.96,1.14,63.27,23.47,18.23,56.28,1.52,0.84,64.29,41.97,33.83,55.37,0.37,1.01,26.67,9.96,91.31,1.013,16.21,13.67,7.09,37.79,69.57,27.54,20.45,16.27,62.86
2019,Michael Raffl,PHI,L,67,688.0166667,10.26890547,50.49,59.56,45.88,37.06,43.43,46.05,27.47,31.39,46.67,2.27,2.62,46.43,21.02,27.3,43.5,9.07,10.81,45.61,1.22,1.22,50,15.93,21.98,42.02,1.05,1.4,42.86,34.51,38.67,47.16,0.38,0.5,42.86,8.25,91.67,0.999,6.98,16.22,10.03,48.66,41.03,11.6,20.23,18.75,38.22
2019,Dion Phaneuf,L.A,D,67,893.5666667,13.33681592,57.01,59.42,48.96,41.3,44.92,47.9,29.14,32.03,47.64,2.01,3.22,38.46,24.04,26.46,47.61,8.06,9.6,45.63,1.01,1.68,37.5,21.31,22.47,48.67,0.9,1.43,38.46,40.15,40.64,49.7,0.48,0.68,41.67,6.91,89.94,0.968,7.45,10.47,5.71,59.96,56.63,16.52,17.66,13.97,54.19
2019,Ryan Getzlaf,ANA,C,67,1009.25,15.06343284,59.09,57.13,50.84,43.99,43.04,50.55,30.91,29.07,51.54,2.44,2.85,46.07,26.93,28.77,48.35,11.06,12.13,47.69,1.61,1.78,47.37,21.16,22.19,48.81,0.71,1.27,36,38.38,33.49,53.41,0.43,0.17,71.43,7.88,90.18,0.981,10.05,14.92,9.63,39.3,51.06,16.71,19.98,18.91,46.91
2019,Tobias Rieder,EDM,R,67,716.8833333,10.69975124,48.21,57.08,45.79,34.98,42.52,45.14,26.11,29.71,46.78,0.84,1.59,34.48,22.43,24.94,47.35,9.21,10.21,47.41,0.59,0.92,38.89,17.63,19.64,47.31,0.22,0.45,33.33,31.67,37.6,45.72,0.12,0.48,20,3.21,94.65,0.979,9.88,16.82,11.47,45.36,46.27,16.07,20.09,20,44.55
2019,Jason Dickinson,DAL,C,67,763.05,11.38880597,51.66,56.77,47.64,39.24,40.73,49.07,28.78,30.51,48.54,2.04,1.42,59.09,25.4,23.83,51.6,11.24,10.14,52.57,1.1,0.55,66.67,18.87,18.24,50.85,0.52,0.52,50,31.01,37.03,45.58,0.8,0.57,58.33,7.1,95.36,1.025,9.91,16.59,12.82,52.05,43.6,12.97,19.5,21.7,37.41
2019,Matt Martin,NYI,L,67,737.2333333,11.00348259,46.39,54.45,46,35.24,38.17,48,24.25,27.67,46.71,1.87,1.55,54.76,22.71,25.88,46.73,10.58,9.85,51.79,1.14,0.98,53.85,16.17,21.38,43.06,0.76,0.43,63.64,27.98,31.86,46.76,0.24,0.35,40,7.72,94.41,1.021,7.08,18.64,13.1,44.19,35.08,12.53,24.9,23.03,35.24
2019,Anthony Mantha,DET,R,67,973.4666667,14.52935323,61.88,52.21,54.24,45.67,41.17,52.59,33.96,29.34,53.65,2.34,2.47,48.72,27.43,25.39,51.93,10.29,10.97,48.41,0.92,1.23,42.86,22.85,19.23,54.3,1.4,0.74,65.38,40.51,32.32,55.62,0.53,0.98,35.29,6.9,91.6,0.985,12.08,14.73,7.21,41.48,62.62,20.34,19.6,14.73,58
2019,Josh Archibald,ARI,R,68,783.9833333,11.52916667,52.42,66.43,44.11,39.57,45.38,46.58,28.85,31.38,47.9,2.22,2.3,49.15,22.04,28.47,43.64,8.95,11.94,42.86,0.99,1.84,35.14,17.45,22.04,44.19,0.82,0.1,88.89,35.37,44.55,44.26,0.88,0.55,61.54,7.69,92.68,1.004,9.03,17.53,10.48,51.58,46.27,14.01,23.72,21.12,39.87
2019,Brendan Perlini,"ARI, CHI",L,68,724.3833333,10.65269608,58.39,62.87,48.16,42.24,46.22,47.75,30.65,33.63,47.68,1.91,2.98,38.98,25.76,31.89,44.68,9.53,14.16,40.21,0.99,1.66,37.5,21.65,23.63,47.8,1.21,1.1,52.38,37.33,36.25,50.73,0,0.72,0,6.22,91.13,0.973,11.35,14.08,6.21,49.7,64.62,18.55,19.46,14.25,56.57
2019,Auston Matthews,TOR,C,68,1020.133333,15.00196078,69.11,61.76,52.81,51.23,47.7,51.78,34.94,34.35,50.42,3.23,3.41,48.67,36.64,31.64,53.66,13.17,11.23,53.98,1.94,1.82,51.56,31.29,27.21,53.49,1.25,1.41,47.06,39.67,37.72,51.26,0.51,0.76,40,9.26,90.07,0.993,14.59,15.17,7.53,41.99,65.96,24.23,20.53,17.82,57.62
2019,Evgeni Malkin,PIT,C,68,974.2333333,14.32696078,58.57,58.38,50.08,42.25,43.11,49.49,31.84,32.89,49.19,2.71,2.83,48.89,29.32,24.88,54.09,12.5,11.15,52.86,1.48,1.42,51.06,22.42,18.31,55.04,1.15,1.15,50,35.23,40.57,46.48,0.53,0.8,40,8.51,91.39,0.999,11.76,12.75,4.43,51.73,72.62,21.31,20.14,12.44,63.14
