"","Team","Opponent","game_id","game_date","season","is_home","TOI","TOI_5v4","TOI_5v3","TOI_4v3","GF","GA","xGF","xGA","SF","SA","FF","FA","CF","CA","PEND2","PENT2","PEND5","PENT5"
"9599","FLA","WSH",2008021045,14320,20082009,1,8,8,0,0,0,1,0,0,5,1,9,1,12,1,0,0,0,0
"9600","FLA","TOR",2008021058,14322,20082009,1,4,4,0,0,0,0,0,0,2,0,5,0,7,0,0,0,0,0
"9601","FLA","CBJ",2008021075,14324,20082009,1,6,6,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0
"9602","FLA","CAR",2008021086,14326,20082009,1,6.56666666666667,6.05,0.516666666666667,0,1,0,0,0,12,0,18,0,21,0,1,0,0,0
"9603","FLA","BUF",2008021096,14328,20082009,0,4,4,0,0,0,0,0,0,3,0,3,0,3,1,0,0,0,0
"9604","FLA","PHI",2008021102,14329,20082009,0,5.55,5.55,0,0,1,0,0,0,6,1,11,1,13,1,0,0,0,0
"9605","FLA","DAL",2008021123,14331,20082009,0,6,6,0,0,2,0,0,0,7,0,10,0,12,0,0,0,0,0
"9606","FLA","OTT",2008021140,14334,20082009,1,6.38333333333333,6.38333333333333,0,0,2,0,0,0,4,1,4,3,4,5,0,0,0,0
"9607","FLA","ATL",2008021161,14337,20082009,1,8,8,0,0,0,0,0,0,10,1,14,1,17,1,0,0,0,0
"9608","FLA","PIT",2008021176,14339,20082009,1,4.35,4.35,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0
"9609","FLA","PHI",2008021186,14341,20082009,0,6,6,0,0,0,0,0,0,6,3,7,3,10,3,0,0,0,0
"9610","FLA","ATL",2008021202,14343,20082009,0,13.6,13.15,0.45,0,1,1,0,0,10,2,14,3,22,4,1,1,0,0
"9611","FLA","WSH",2008021223,14345,20082009,1,1.28333333333333,1.28333333333333,0,0,1,0,0,0,2,0,3,1,3,1,0,0,0,0
"9612","FLA","CHI",2009020007,14519,20092010,0,4.11666666666667,4.11666666666667,0,0,0,0,0,0,4,2,5,2,6,2,0,0,0,0
"9613","FLA","CHI",2009020017,14520,20092010,1,6,6,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0
"9614","FLA","CAR",2009020047,14526,20092010,0,11.3333333333333,10.6666666666667,0.666666666666667,0,1,1,0,0,7,3,10,3,17,3,1,0,0,0
"9615","FLA","N.J",2009020053,14527,20092010,1,6.16666666666667,6.16666666666667,0,0,1,0,0,0,4,1,6,1,7,1,0,1,0,0
"9616","FLA","T.B",2009020069,14529,20092010,0,7.51666666666667,6.71666666666667,0.8,0,1,0,0,0,11,2,13,2,15,2,1,0,0,0
"9617","FLA","PHI",2009020089,14533,20092010,1,4.15,4.15,0,0,1,0,0,0,2,0,3,0,4,0,0,0,0,0
"9618","FLA","BUF",2009020114,14538,20092010,1,9.63333333333333,8.6,1.03333333333333,0,1,0,0,0,8,0,9,0,13,0,0,0,0,0
"9619","FLA","PIT",2009020127,14540,20092010,0,6.96666666666667,6.96666666666667,0,0,1,1,0,0,6,3,6,3,11,3,0,0,0,0
"9620","FLA","PHI",2009020133,14541,20092010,0,10.65,8.65,1.98333333333333,0.0166666666666667,0,0,0,0,4,6,6,8,15,8,1,1,0,0
"9621","FLA","OTT",2009020160,14545,20092010,1,12.0333333333333,12.0333333333333,0,0,1,0,0,0,16,4,20,4,26,5,0,1,0,0
"9622","FLA","DAL",2009020177,14547,20092010,0,2.25,2.25,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0
"9623","FLA","STL",2009020187,14548,20092010,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9624","FLA","CAR",2009020206,14552,20092010,1,9.35,9.35,0,0,1,0,0,0,9,0,10,1,13,1,0,1,0,0
"9625","FLA","WSH",2009020222,14554,20092010,1,6.01666666666667,6.01666666666667,0,0,1,0,0,0,1,1,2,1,4,1,0,0,0,0
"9626","FLA","WSH",2009020232,14555,20092010,0,2.33333333333333,2.33333333333333,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"9627","FLA","BOS",2009020253,14560,20092010,0,4.83333333333333,3.66666666666667,1.16666666666667,0,0,0,0,0,5,1,5,1,7,1,1,0,0,0
"9628","FLA","NYI",2009020272,14562,20092010,1,6.51666666666667,5.88333333333333,0.633333333333333,0,1,0,0,0,4,2,9,2,13,2,0,1,0,0
"9629","FLA","L.A",2009020287,14564,20092010,1,4.3,4.08333333333333,0,0.216666666666667,1,1,0,0,3,3,4,3,5,3,0,0,0,0
"9630","FLA","BUF",2009020294,14566,20092010,0,4.26666666666667,4.26666666666667,0,0,1,0,0,0,1,0,2,1,4,1,0,0,0,0
"9631","FLA","DET",2009020309,14568,20092010,0,4.68333333333333,4.68333333333333,0,0,0,0,0,0,0,4,1,6,2,6,0,0,0,0
"9632","FLA","NYR",2009020317,14569,20092010,0,3.71666666666667,3.71666666666667,0,0,0,0,0,0,2,2,3,2,5,2,0,1,0,0
"9633","FLA","PIT",2009020332,14571,20092010,1,7,7,0,0,0,0,0,0,2,0,3,0,5,1,0,1,0,0
"9634","FLA","NYR",2009020344,14573,20092010,1,10,10,0,0,0,0,0,0,2,2,5,3,9,3,0,0,0,0
"9635","FLA","TOR",2009020362,14575,20092010,1,6.31666666666667,6.31666666666667,0,0,2,0,0,0,10,0,10,0,12,0,0,0,0,0
"9636","FLA","NSH",2009020375,14576,20092010,0,9.03333333333333,9.03333333333333,0,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0
"9637","FLA","ATL",2009020385,14578,20092010,0,5.6,5.6,0,0,1,0,0,0,5,1,5,1,6,1,0,0,0,0
"9638","FLA","COL",2009020396,14580,20092010,1,8.7,7.3,0,1.4,3,0,0,0,11,0,13,0,16,0,0,0,0,0
"9639","FLA","WSH",2009020400,14581,20092010,0,7.5,7.5,0,0,0,1,0,0,8,5,10,5,15,7,0,1,0,0
"9640","FLA","ATL",2009020420,14583,20092010,1,7.43333333333333,7.43333333333333,0,0,1,0,0,0,13,2,14,2,17,2,0,0,0,0
"9641","FLA","EDM",2009020434,14585,20092010,1,8.96666666666667,8.96666666666667,0,0,1,0,0,0,13,1,15,1,23,1,0,0,0,0
"9642","FLA","CBJ",2009020445,14587,20092010,0,5.6,5.21666666666667,0.383333333333333,0,0,0,0,0,5,0,7,1,8,1,1,0,0,0
"9643","FLA","N.J",2009020458,14589,20092010,0,3.13333333333333,3.13333333333333,0,0,1,0,0,0,4,0,4,0,4,0,0,0,0,0
"9644","FLA","PIT",2009020473,14590,20092010,0,6.26666666666667,6.26666666666667,0,0,1,0,0,0,6,1,7,1,10,2,0,0,0,0
"9645","FLA","NYI",2009020482,14592,20092010,0,2.05,2.05,0,0,2,0,0,0,2,0,3,0,5,0,0,0,0,0
"9646","FLA","ATL",2009020499,14594,20092010,1,7.1,7.1,0,0,0,0,0,0,3,1,6,1,8,2,0,0,0,0
"9647","FLA","CAR",2009020513,14596,20092010,1,5.65,5.65,0,0,0,0,0,0,2,2,5,4,6,4,0,0,0,0
"9648","FLA","CAR",2009020524,14597,20092010,0,8.25,7.31666666666667,0.933333333333333,0,1,1,0,0,8,1,11,1,15,1,1,0,0,0
"9649","FLA","PHI",2009020533,14599,20092010,0,11.4166666666667,11.1,0.316666666666667,0,3,0,0,0,12,0,14,0,20,2,1,0,0,0
"9650","FLA","NYR",2009020547,14601,20092010,0,6.35,6.35,0,0,0,1,0,0,5,3,6,3,14,3,0,1,0,0
"9651","FLA","BOS",2009020571,14605,20092010,1,6,6,0,0,0,0,0,0,4,0,7,1,9,1,0,0,0,0
"9652","FLA","MTL",2009020598,14609,20092010,1,5.56666666666667,5.56666666666667,0,0,1,0,0,0,7,0,10,0,13,0,0,0,0,0
"9653","FLA","PIT",2009020625,14612,20092010,1,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
"9654","FLA","TOR",2009020629,14614,20092010,0,2.45,2.45,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
"9655","FLA","MTL",2009020648,14616,20092010,0,2,2,0,0,0,0,0,0,5,0,6,0,7,0,0,0,0,0
"9656","FLA","OTT",2009020664,14618,20092010,0,11.9833333333333,10.8166666666667,1.16666666666667,0,0,0,0,0,5,1,8,3,13,3,1,0,0,0
"9657","FLA","WSH",2009020690,14622,20092010,1,3.63333333333333,2.8,0,0.833333333333333,1,0,0,0,5,0,10,0,10,0,0,0,0,0
"9658","FLA","T.B",2009020697,14623,20092010,0,3.56666666666667,3.56666666666667,0,0,0,0,0,0,3,1,4,1,5,1,0,0,0,0
"9659","FLA","T.B",2009020714,14625,20092010,1,5.08333333333333,5.08333333333333,0,0,2,0,0,0,5,1,7,1,8,1,0,0,0,0
"9660","FLA","ATL",2009020728,14627,20092010,1,8,8,0,0,0,0,0,0,7,0,11,1,14,1,0,0,0,0
"9661","FLA","N.J",2009020741,14629,20092010,0,4,4,0,0,0,0,0,0,2,1,3,1,4,1,0,0,0,0
"9662","FLA","NYI",2009020746,14630,20092010,0,6,4,0,2,0,0,0,0,6,0,9,0,15,1,0,0,0,0
"9663","FLA","TOR",2009020765,14632,20092010,1,3.33333333333333,3.33333333333333,0,0,1,0,0,0,4,0,8,0,8,0,0,1,0,0
"9664","FLA","MTL",2009020783,14635,20092010,1,4,4,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0
"9665","FLA","WSH",2009020802,14638,20092010,0,7.85,7.85,0,0,0,0,0,0,5,5,8,5,9,5,0,2,0,0
"9666","FLA","NYI",2009020820,14640,20092010,1,2.48333333333333,2.48333333333333,0,0,1,0,0,0,3,0,5,0,6,0,0,0,0,0
"9667","FLA","ANA",2009020824,14641,20092010,1,7.53333333333333,7.1,0.433333333333333,0,0,0,0,0,5,0,9,1,11,2,0,0,0,0
"9668","FLA","CGY",2009020853,14645,20092010,1,6.2,6.2,0,0,1,0,0,0,2,2,4,2,8,2,0,0,0,0
"9669","FLA","ATL",2009020862,14646,20092010,0,11.65,11.65,0,0,0,0,0,0,6,3,10,3,13,3,0,2,0,0
"9670","FLA","CAR",2009020878,14649,20092010,0,5,5,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0
"9671","FLA","VAN",2009020894,14651,20092010,1,10.2666666666667,8.46666666666667,0.566666666666667,1.23333333333333,0,1,0,0,7,3,15,3,19,3,1,3,0,0
"9672","FLA","BOS",2009020909,14653,20092010,1,4.55,4.45,0,0.1,1,0,0,0,3,3,4,3,4,4,0,1,0,0
"9673","FLA","ATL",2009020926,14670,20092010,0,11.7333333333333,10.2,1.53333333333333,0,1,0,0,0,8,2,10,2,14,4,1,0,0,0
"9674","FLA","PHI",2009020936,14671,20092010,1,10,9.98333333333333,0.0166666666666667,0,2,0,0,0,7,0,9,1,10,1,0,0,0,0
"9675","FLA","CAR",2009020959,14674,20092010,1,5.15,5.15,0,0,0,0,0,0,3,2,4,3,5,3,0,0,0,0
"9676","FLA","MIN",2009020981,14677,20092010,0,7.68333333333333,7.36666666666667,0.316666666666667,0,0,0,0,0,7,0,9,0,13,0,1,0,0,0
"9677","FLA","COL",2009020997,14679,20092010,0,2,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0
"9678","FLA","S.J",2009021014,14681,20092010,0,6,6,0,0,0,0,0,0,6,1,7,2,7,2,0,0,0,0
"9679","FLA","WSH",2009021033,14684,20092010,1,4.03333333333333,4.03333333333333,0,0,0,0,0,0,4,0,5,1,8,1,0,0,0,0
"9680","FLA","ARI",2009021048,14686,20092010,1,2.5,2.5,0,0,1,0,0,0,6,0,6,0,6,0,0,0,0,0
"9681","FLA","BUF",2009021062,14688,20092010,1,10.5833333333333,10.5833333333333,0,0,0,0,0,0,9,3,13,3,15,3,0,0,0,0
"9682","FLA","T.B",2009021071,14689,20092010,1,9,9,0,0,1,0,0,0,14,1,17,1,21,1,0,0,0,0
"9683","FLA","TOR",2009021080,14691,20092010,0,4.48333333333333,4.48333333333333,0,0,0,0,0,0,4,0,4,1,6,1,0,1,0,0
"9684","FLA","MTL",2009021103,14693,20092010,0,9.26666666666667,8.53333333333333,0.733333333333333,0,0,0,0,0,5,1,11,1,19,1,1,0,0,0
"9685","FLA","OTT",2009021115,14695,20092010,0,2.66666666666667,0.966666666666667,1.4,0.3,1,0,0,0,3,0,4,0,6,0,1,0,0,0
"9686","FLA","NSH",2009021130,14697,20092010,1,6,6,0,0,0,0,0,0,7,0,9,1,11,1,0,0,0,0
"9687","FLA","BUF",2009021142,14699,20092010,0,4,4,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0
"9688","FLA","BOS",2009021149,14700,20092010,0,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
"9689","FLA","NYR",2009021170,14702,20092010,1,8.23333333333333,8.23333333333333,0,0,1,0,0,0,7,0,10,3,10,3,0,0,0,0
"9690","FLA","OTT",2009021188,14705,20092010,1,6,6,0,0,0,0,0,0,3,2,8,3,11,3,0,0,0,0
"9691","FLA","N.J",2009021202,14707,20092010,1,2,2,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0
"9692","FLA","T.B",2009021218,14709,20092010,0,8.63333333333333,8.55,0,0.0833333333333333,1,0,0,0,7,0,8,0,10,0,0,0,0,0
"9693","FLA","T.B",2009021229,14710,20092010,1,3.73333333333333,3.73333333333333,0,0,0,0,0,0,6,0,7,0,7,0,0,2,0,0
"9694","FLA","EDM",2010020026,14892,20102011,0,7.81666666666667,6.36666666666667,0.266666666666667,1.18333333333333,0,0,0.289476069621742,0.000181279303205883,3,1,7,4,12,4,2,1,0,0
"9695","FLA","VAN",2010020033,14893,20102011,0,6,6,0,0,0,0,0.823882319033146,0.00000167758298630361,5,0,9,1,14,2,0,0,0,0
"9696","FLA","CGY",2010020047,14896,20102011,0,6,6,0,0,0,0,0.323126953095198,0.00000911900588107528,5,1,6,1,8,1,0,0,0,0
"9697","FLA","T.B",2010020059,14898,20102011,1,6.7,6.7,0,0,1,0,0.651401955634356,0.0000000444079297778899,6,0,7,1,11,1,0,0,0,0
"9698","FLA","DAL",2010020088,14903,20102011,1,6,6,0,0,0,0,0.548919530585408,0,5,0,8,0,11,0,0,0,0,0
"9699","FLA","NYI",2010020103,14905,20102011,1,8.15,8.15,0,0,0,0,0.409152192994952,0,4,0,7,0,9,0,0,0,0,0
"9700","FLA","TOR",2010020117,14908,20102011,0,4.63333333333333,4.63333333333333,0,0,1,0,0.982410909608006,0,4,0,7,0,10,0,0,0,0,0
"9701","FLA","OTT",2010020132,14910,20102011,0,4.7,4.7,0,0,1,1,0.204635057598352,0.000740061135729775,3,2,3,2,5,2,0,0,0,0
"9702","FLA","MTL",2010020144,14912,20102011,0,6,6,0,0,0,0,0.177195670083165,0.000140062068821223,4,4,5,5,6,5,0,0,0,0
"9703","FLA","ATL",2010020167,14916,20102011,1,2,2,0,0,0,0,0.442331116646528,0.00249702343717217,3,0,5,1,7,1,0,0,0,0
"9704","FLA","CAR",2010020182,14918,20102011,1,1.86666666666667,1.86666666666667,0,0,0,0,0.191288247704506,0,3,0,3,0,4,0,0,1,0,0
"9705","FLA","CAR",2010020192,14919,20102011,0,4,4,0,0,0,0,0.265397094190121,0.00126821640878916,2,1,4,1,5,1,0,0,0,0
"9706","FLA","TOR",2010020214,14923,20102011,1,9.13333333333333,9.13333333333333,0,0,2,0,1.03201446682215,0.000555975464521907,6,3,9,3,10,3,0,0,0,0
"9707","FLA","MIN",2010020230,14925,20102011,1,7.3,7.3,0,0,0,0,0.294631039723754,0.0000277467835587686,1,3,4,4,5,6,0,1,0,0
"9708","FLA","PHI",2010020237,14926,20102011,0,3.35,3.35,0,0,0,0,0.118417110294104,0.000000469887568854688,3,1,3,2,5,2,0,0,0,0
"9709","FLA","ATL",2010020262,14930,20102011,0,6,6,0,0,0,0,0.741516444832087,0.000000181080764605213,7,1,9,1,12,1,0,0,0,0
"9710","FLA","BOS",2010020269,14931,20102011,0,10,10,0,0,0,0,0.820360003039241,0.0000586763363283893,11,1,13,3,15,3,0,0,0,0
"9711","FLA","NYI",2010020286,14933,20102011,0,10.6,9.2,1.4,0,0,0,1.19338802993298,0.0000223900606215466,10,1,13,1,17,2,1,0,0,0
"9712","FLA","PIT",2010020305,14935,20102011,1,10,10,0,0,0,0,0.599808215629309,0.00000139505891638692,5,0,6,1,10,1,0,0,0,0
"9713","FLA","BOS",2010020315,14937,20102011,1,4,4,0,0,0,1,0.564608724787831,0.0000409478038818634,6,1,8,2,9,2,0,0,0,0
"9714","FLA","NYR",2010020331,14939,20102011,1,8,8,0,0,0,1,1.1029573790729,0.00577262824961622,9,2,12,4,12,5,0,1,0,0
"9715","FLA","T.B",2010020338,14940,20102011,0,6.61666666666667,6.61666666666667,0,0,0,0,0.837688395753503,0,10,0,16,0,19,0,0,1,0,0
"9716","FLA","ANA",2010020364,14944,20102011,0,1.58333333333333,1.58333333333333,0,0,1,0,0.159763623028994,0,2,0,2,0,3,0,0,0,0,0
"9717","FLA","L.A",2010020372,14945,20102011,0,6,6,0,0,0,0,0.143652694183402,0.0000336490556946956,1,1,3,1,5,1,0,0,0,0
"9718","FLA","ARI",2010020388,14947,20102011,0,7.33333333333333,4.21666666666667,0.633333333333333,2.48333333333333,0,0,0.81813932582736,0.000087835729477348,7,6,10,6,11,7,0,0,0,0
"9719","FLA","COL",2010020403,14950,20102011,1,4,4,0,0,0,0,0.174308190122247,0.0000130916597882447,2,1,3,2,4,2,0,0,0,0
"9720","FLA","WSH",2010020414,14952,20102011,0,9.06666666666667,7.76666666666667,1.3,0,1,0,1.96131085418165,0.000488522683135706,9,2,12,2,14,2,1,0,0,0
"9721","FLA","NSH",2010020433,14954,20102011,0,2,2,0,0,0,0,0.237685855478048,0,2,0,3,0,4,0,0,0,0,0
"9722","FLA","CAR",2010020456,14958,20102011,1,2.55,2.31666666666667,0.233333333333333,0,1,0,0.653492152690887,0,3,0,3,0,4,0,1,0,0,0
"9723","FLA","BUF",2010020470,14960,20102011,1,9.13333333333333,9.13333333333333,0,0,1,0,0.838281493633986,0.00000494536799777734,5,4,10,4,11,5,1,0,0,0
"9724","FLA","PHI",2010020490,14963,20102011,0,8,8,0,0,0,0,0.571479696780443,0.00000925307362820149,5,1,6,2,9,2,0,0,0,0
"9725","FLA","PIT",2010020503,14965,20102011,0,5.8,5.8,0,0,0,0,0.877355199307203,0,8,0,8,0,11,0,0,1,0,0
"9726","FLA","BUF",2010020507,14966,20102011,0,5.75,4.06666666666667,1.68333333333333,0,1,0,0.91666653752327,0.00000243798922383576,5,1,8,1,11,1,2,0,0,0
"9727","FLA","BOS",2010020532,14970,20102011,1,4,4,0,0,0,0,0.0640407353639603,0.000000310150767290907,1,0,1,1,3,1,0,0,0,0
"9728","FLA","MTL",2010020558,14974,20102011,1,10.1,9.38333333333333,0.716666666666667,0,0,0,0.895089158788323,0.00000183099439254875,6,1,8,1,12,1,1,1,0,0
"9729","FLA","CAR",2010020582,14977,20102011,0,2,2,0,0,0,0,0.22817512229085,0.00000182922628022553,3,1,3,2,3,2,0,0,0,0
"9730","FLA","ATL",2010020593,14979,20102011,1,2.88333333333333,2.88333333333333,0,0,0,0,0.0964232366532087,0.0000632414967185468,0,1,2,2,2,2,0,1,0,0
"9731","FLA","CAR",2010020606,14981,20102011,1,5.03333333333333,5.03333333333333,0,0,0,0,0.148481328040361,0,4,0,4,0,6,0,0,0,0,0
"9732","FLA","WSH",2010020617,14982,20102011,0,5.73333333333333,5.73333333333333,0,0,0,0,0.816983692348003,0.000000187610786905879,5,2,6,2,7,4,0,1,0,0
"9733","FLA","WSH",2010020638,14985,20102011,1,8.1,4.38333333333333,1.81666666666667,1.9,3,0,2.06259072944522,0,10,0,11,0,14,0,1,1,0,0
"9734","FLA","NSH",2010020650,14987,20102011,1,6,6,0,0,0,0,0.321745624765754,0,2,0,5,0,6,0,0,0,0,0
"9735","FLA","N.J",2010020665,14989,20102011,1,6.73333333333333,6.73333333333333,0,0,2,0,0.540667713619769,0,4,0,8,0,9,1,0,0,0,0
"9736","FLA","ATL",2010020681,14991,20102011,1,6.73333333333333,5.73333333333333,1,0,2,0,1.59841637313366,0,9,0,12,0,16,0,1,0,0,0
"9737","FLA","CBJ",2010020694,14993,20102011,1,6.98333333333333,6.98333333333333,0,0,0,0,0.354834266006947,0.00000377633057652149,2,2,4,2,7,3,0,0,0,0
"9738","FLA","T.B",2010020710,14995,20102011,1,10.6,9.63333333333333,0.733333333333333,0.233333333333333,0,0,2.13665637746453,0.0000324246515219784,14,1,23,2,28,3,1,1,0,0
"9739","FLA","N.J",2010020723,14997,20102011,0,2,2,0,0,0,0,0.035120066255331,0,0,0,1,0,1,0,0,0,0,0
"9740","FLA","NYR",2010020734,14999,20102011,0,2,2,0,0,0,0,0.153934150934219,0.0000162518517754506,1,1,1,1,2,1,0,0,0,0
"9741","FLA","BOS",2010020742,15000,20102011,0,2,2,0,0,0,0,0.076659731566906,0.00000774625567601106,1,2,1,2,1,2,0,0,0,0
"9742","FLA","TOR",2010020751,15006,20102011,0,6.46666666666667,6.46666666666667,0,0,2,0,0.629022098146379,0,5,0,7,0,10,0,0,0,0,0
"9743","FLA","MTL",2010020766,15007,20102011,0,4.4,4.4,0,0,0,0,0.297021902166307,0.0004860166077304,3,2,5,4,7,5,0,0,0,0
"9744","FLA","N.J",2010020776,15009,20102011,0,3.4,3.4,0,0,1,0,0.187001734972,0.0000170305840541118,2,2,2,2,3,2,0,0,0,0
"9745","FLA","STL",2010020807,15013,20102011,1,6.66666666666667,5.76666666666667,0.9,0,1,0,1.54319199919701,0,11,0,11,0,12,1,1,0,0,0
"9746","FLA","BUF",2010020820,15015,20102011,1,1.65,1.65,0,0,1,0,0.532436657696962,0.000673607049975544,3,1,3,1,3,1,0,0,0,0
"9747","FLA","S.J",2010020841,15018,20102011,1,6,6,0,0,0,0,0.141814706847072,0.0000400594628064965,1,1,3,4,4,4,0,0,0,0
"9748","FLA","PHI",2010020858,15021,20102011,1,4,4,0,0,1,0,0,0,5,1,6,1,9,1,0,0,0,0
"9749","FLA","DET",2010020874,15023,20102011,1,6.08333333333333,6.08333333333333,0,0,1,0,0.682052999734879,0.0000272500874416437,6,1,9,1,10,1,0,0,0,0
"9750","FLA","T.B",2010020881,15024,20102011,0,4.08333333333333,2.83333333333333,1.25,0,2,0,1.01804356649518,0,6,0,7,0,11,0,1,0,0,0
"9751","FLA","NYI",2010020891,15026,20102011,0,6.01666666666667,6.01666666666667,0,0,1,0,0.282186683267355,0.0000317386110602058,3,2,3,3,7,4,0,0,0,0
"9752","FLA","OTT",2010020903,15028,20102011,0,9.55,8.63333333333333,0.916666666666667,0,0,0,1.14532045088708,0.00000479853674306696,12,4,17,5,21,7,1,0,0,0
"9753","FLA","ATL",2010020919,15030,20102011,0,7.78333333333333,7.68333333333333,0,0.1,0,0,0.493444073945284,0.000658919418413006,6,3,6,4,10,5,0,1,0,0
"9754","FLA","N.J",2010020935,15032,20102011,1,2,2,0,0,0,0,0.0817138254642487,0,1,0,2,0,4,0,0,0,0,0
"9755","FLA","CAR",2010020944,15034,20102011,0,2,2,0,0,0,0,0.0751305557787418,0.000156006455654278,2,0,2,1,5,1,0,0,0,0
"9756","FLA","MTL",2010020963,15036,20102011,1,6,6,0,0,0,0,0.349720484577119,0.0000000391065313465333,6,1,6,1,8,1,0,0,0,0
"9757","FLA","ATL",2010020978,15038,20102011,0,6.1,6.1,0,0,1,0,0.524765402078629,0.0000411935725423973,4,2,5,2,6,2,0,0,0,0
"9758","FLA","WSH",2010020985,15039,20102011,1,10.6666666666667,10.2166666666667,0.45,0,1,0,1.41521396487951,0.00197936638755891,12,3,15,3,21,3,1,0,0,0
"9759","FLA","OTT",2010021010,15043,20102011,1,9.26666666666667,9.26666666666667,0,0,0,0,1.002224475611,0.0000264569979719909,8,4,12,5,14,5,0,1,0,0
"9760","FLA","T.B",2010021028,15045,20102011,1,7.3,7.3,0,0,0,0,0.141368508338928,0.0000121654430245144,1,2,2,2,2,2,0,1,0,0
"9761","FLA","PHI",2010021047,15048,20102011,1,4.8,4.8,0,0,0,0,0.223638694733381,0.000000447245696477694,1,1,3,1,8,1,0,0,0,0
"9762","FLA","TOR",2010021059,15050,20102011,1,2.93333333333333,2.93333333333333,0,0,2,0,0.656003810465336,0,5,0,7,0,10,0,0,0,0,0
"9763","FLA","NYI",2010021074,15052,20102011,1,4,4,0,0,0,1,0.2521439101547,0.026015892624855,1,1,5,1,7,1,0,0,0,0
"9764","FLA","CHI",2010021099,15056,20102011,0,3.3,3.3,0,0,0,0,0.258625935763121,0,2,0,3,0,5,0,0,0,0,0
"9765","FLA","BUF",2010021112,15058,20102011,0,4,4,0,0,0,0,0.85515908151865,0.00000039253843908682,3,1,4,2,7,2,0,0,0,0
"9766","FLA","PIT",2010021128,15060,20102011,0,2.75,2.75,0,0,0,0,0.106445647776127,0,2,0,2,0,3,0,0,0,0,0
"9767","FLA","CBJ",2010021138,15062,20102011,0,5.2,5.2,0,0,1,0,0.843063867650926,0.0000261845800650917,7,2,9,2,12,2,0,0,0,0
"9768","FLA","OTT",2010021155,15064,20102011,1,6,6,0,0,0,0,1.09231615439057,0.000000288640507051241,9,1,10,2,14,2,0,0,0,0
"9769","FLA","PIT",2010021172,15066,20102011,1,3.86666666666667,2.7,0,1.16666666666667,0,0,0.454119481146336,0.0000000283275554124884,3,1,3,1,4,1,0,0,0,0
"9770","FLA","WSH",2010021195,15070,20102011,0,5.71666666666667,5.71666666666667,0,0,1,0,1.20188887603581,0.00000318636477913969,6,2,9,3,11,3,0,0,0,0
"9771","FLA","T.B",2010021209,15072,20102011,0,10,10,0,0,0,0,0.447451824322343,0.0000000224994796127476,5,1,10,1,13,1,0,0,0,0
"9772","FLA","WSH",2010021220,15073,20102011,1,4,4,0,0,0,0,0,0.00000198823769537171,0,2,0,2,0,2,0,0,0,0
"9773","FLA","NYI",2011020014,15255,20112012,0,9.16666666666667,8.81666666666667,0.35,0,1,0,0.683241158723831,0,4,0,7,0,14,0,1,0,0,0
"9774","FLA","PIT",2011020032,15258,20112012,0,8,8,0,0,0,1,0.331163224764168,0.242196948824926,3,1,5,3,7,3,0,0,0,0
"9775","FLA","T.B",2011020056,15262,20112012,1,10.3833333333333,10.3833333333333,0,0,2,0,1.61936762556434,0,16,0,20,0,23,0,0,0,0,0
"9776","FLA","T.B",2011020065,15264,20112012,0,12.8,12.05,0.75,0,5,0,1.48826331272721,0.00000473585652827069,16,3,20,3,24,3,1,0,0,0
"9777","FLA","WSH",2011020070,15265,20112012,0,4,4,0,0,0,0,0.474631547927856,0,3,0,3,0,3,0,0,0,0,0
"9778","FLA","BUF",2011020085,15267,20112012,1,2,2,0,0,0,0,0.114429168403149,0,1,0,2,0,2,0,0,0,0,0
"9779","FLA","NYI",2011020105,15269,20112012,1,4,4,0,0,0,0,0.429036479443312,0,3,0,5,0,8,0,0,0,0,0
"9780","FLA","MTL",2011020111,15271,20112012,0,4.4,4.4,0,0,1,0,0.609981183893979,0,7,0,8,0,9,0,0,0,0,0
"9781","FLA","OTT",2011020130,15274,20112012,0,8,8,0,0,0,0,0.320360423997045,0.0000113080532173626,4,1,6,1,10,2,0,0,0,0
"9782","FLA","BUF",2011020141,15276,20112012,0,6.6,6.03333333333333,0,0.566666666666667,1,0,0.705454289913177,0,3,0,4,0,5,0,0,0,0,0
"9783","FLA","WPG",2011020158,15278,20112012,1,9,9,0,0,1,0,0.590439361520112,0,10,0,11,0,17,0,0,0,0,0
"9784","FLA","CHI",2011020172,15281,20112012,1,2,2,0,0,0,0,0.090571079403162,0,1,0,2,0,3,0,0,0,0,0
